CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
96-45-7,Ethylene Thiourea,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10085-76-4,cupric potassium chloride dihydrate,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,"No data. In addition, there is description in ATSDR (draft, 2004) that copper dust exposure stimulates respiratory tracts.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
98-01-1,2-Furaldehyde,Specific target organs/systemic toxicity following single exposure,"Category 1 (respiratory organs, liver)",Health hazard,Danger,"Cause damage to organs (respiratory organs, liver)","As in CICAD 21 (2000), ACGIH (7th, 2001), DFGOT (vol.9, 1998), EU-RAR (2004), PATTY (4th, 1994) and  Society for Occupational Health Recommendation of Occupational Exposure (1993), description that respiratory irritation was seen in human exposure, description in CICAD 21 (2000) and IARC 63 (1995) that pulmonary edemas was seen in exposure of the guidance value range of Category 1 in the inhalation exposure test using rats, and description in DFGOT (vol.9, 1998) and EU-RAR (2004) that the affects on liver was seen with the given dose of the guidance value range of Category 1 in the oral administration study using rats Category .So it was set as Category 1 (respiratory tracts, liver).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-99-6,3-Methylpyridine,Specific target organs/systemic toxicity following single exposure,"Category 1 (nervous system), 
Category 3 (narcotic effects, respiratory tract irritation)
",,,,"Based on the human evidence including ""autonomic disorder such as reduced tension of the vascular smooth muscles, decreased blood pressure and bradycardia, increased pilomotor reflex, impaired thermoregulatory functions, and symptoms of polyneuropathy"" (CERI-NITE Hazard Assessment No.29 (2005)), ""autonomic disorder, bradycardia, hypotension, impaired thermoregulatory functions, mild central nervous system disorder"" (PATTY (4th, 2000)), ""the substance, in the form of fume, irritates the respiratory tract"" (ICSC (J) 1999).    
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
54381-26-9,N-ethyl-O-methyl-O-(2-chloro-4-methylmercaptophenyl)-phosphoramido thioate,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
69409-94-5,Fluvalinate,Specific target organs/systemic toxicity following single exposure,Category 1 (nervous system),Health hazard,Danger,Cause damage to organs (nervous system),"Since at a single dose (pathway unknown) in the pharmacological tests using rat and a mouse, the influence on a central nervous system (hypothermia, muscle relaxant effect, lack of motor coordination) and the influence on the peripheral nervous system (mild muscle contraction) were observed in the guidance value of Category 1 (Pesticide Science Society of Japan, 1990), it was considered as Category 1 (nervous systems). In addition, synthetic pyrethroid compound is nerve poison which acts on axonal of peripheral and central nervous system by making a sodium channel into site of action (EHC (J) 98 (1990)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
3281-96-7,"3,5-Dibromo-4'-nitroazobenzen-4-ol",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25013-16-5,Butylated hydroxyanisole(BHA),Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,"As for humans, there is a description that ""somnolence was observed by some patients"" in the test which administered this article orally to asthma or rhinitis patients (JECFA (1980)), however, classification is not possible since there is no other data suggesting an Narcotic effects. ",2009.3.31
334-88-3,diazomethane,Specific target organs/systemic toxicity following single exposure,"Category 1 (respiratory); Category 2 (spleen, liver)",Health hazard,"Danger; Warning","Cause damage to organs (respiratory); May cause damage to organs (spleen, liver)","There is cases, such as pneumonia, pulmonary oedema, difficulty breathings, cyanosis, chest pain, asthma, and generation of heat, are regarded in humans (ACGIH (2001), PATTY (5th, 2001), IARC 7 (1974)), so it is classified into Category 1. Moreover, in the examination of a rat, atelectasis, purulence and hyperemia of bronchus, emphysema, dysplasia of bronchus mucosa, etc.,  moreover, congestion and expansion of spleens, nephrotic changes in half of liver cortex inner side, and ongestion of glomerulus (IARC 7 (1974), DFGOT vol.13 (1999)). Thereby, it is classified into Category 2 (a spleen, liver).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13593-03-8,"O,O-Diethyl O-2-quinoxalinyl phosphorothioate; Quinalphos",Specific target organs/systemic toxicity following single exposure,Category 1 (nervous system) ,,,,"Based on the evidence from animal studies including crouching position, tremors, relaxation, salivation and incontinence (Agricultural Chemical Registration Data (1983)). The effects on the nervous system were observed at dosing levels within the guidance value ranges for Category 1.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2921-88-2,Chlorpyrifos,Specific target organs/systemic toxicity following single exposure,Category 1 (nervous system),Health hazard,Danger,Cause damage to organs (nervous system),The substance was classified as Category 1 (nervous system). Because the effects resulting from inhibition of cholinesterase activity and the symptoms suggesting the effects on the nervous system were observed in the oral administration tests using rats at the dosage within the guidance values for Category 1(Agricultural Chemical Abstracts).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
85535-84-8,"Alkanes, C10-13, chloro(shortchain chlorinated paraffins)",Specific target organs/systemic toxicity following single exposure,Category 3(Narcotic effects),Exclamation mark,Warning,(Narcotic effects) May cause drowsiness or dizziness,"From a description that inactivity and locomotor ataxia are seen in the oral administration test employing rats (EU-RAR (1999)) (number of carbon: C12/chlorination rate: 60%), it was classified into Category 3 (Narcotic effects). ",2009.3.31
78-10-4,"Silicic acid, (H4SiO4), tetraethyl ester",Specific target organs/systemic toxicity following single exposure,"Category 1 (blood system); Category 3 (respiratory tract irritation, narcotic effects)","Health hazard; Exclamation mark","Danger; Warning","Cause damage to organs (blood system); May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation, narcotic effects)","It was set as Category 1 (blood) from description that severe anemia was acknowledged by the concentration of the guidance value range of Category 1 in the inhalation exposure test using the guinea pigs of DFGOT (vol.3, 1992). Moreover, it was set as Category 3 (respiratory irritant, anesthetic actions) from description that the anesthetic actions was admitted in the inhalation exposure tests using a guinea pigs and, respiratory irritant was admitted in the exposure tests to the humans of DFGOT (vol.3, 1992).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
563-72-4,"Ethanedioic acid, calcium salt (1:1)",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,"No data. In addition, respiratory irritant may be indicated according to oxalic acid (ID No.0595, CAS No.144-62-7).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
4979-32-2,"N,N-Dicyclohexan-1-yl(1,3-benzothiazol-2-ylsulfanyl)amine",Specific target organs/systemic toxicity following single exposure,Category 2 (central nervous system),Health Hazard,Warning,May cause damage to organs(central nervous system),"In the acute oral toxicity test employing a rat (OECD TG 401, GLP), ""As symptoms, diminished locomotor activity, deep respiration, nerve tremor, spasm, etc., were observed. There is a description that these symptoms has recovered in the living animal on and after 7th day.""(Health, Labor and Welfare Ministry reports (Access on October 2008)). Since this effect was seen within the range of the guidance value of Category 2, it was classified into Category 2 (central nervous system). ",2009.3.31
71561-11-0,"2-[4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyloxy]acetophenone",Specific target organs/systemic toxicity following single exposure,Category 2 (nervous system),,,,"Based on the evidence from animal studies including ""tetraplegia,"" ""reduced activity,"" ""staggering,"" ""lacrimation,"" ""blood-like gum along the lid-margin,"" ""piloerection,"" ""emaciation,"" ""gait disturbance"" and ""coma"" (Agricultural Chemical Registration Data (1984)). These effects were observed at dosing levels within the guidance value ranges for Category 2. 
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
22781-23-3,bendiocarb,Specific target organs/systemic toxicity following single exposure,Category 2 (nervous system),Health hazard,Warning,May cause damage to organs (nervous system),"The substance was classified as Category 2 (nervous system) because of the reports in Priority 2 that it affects the nervous system in humans (HSDB (2003), SITTIG (4th, 2002)) and because the substance is a carbamate pesticide (invalid) and has cholinesterase inhibitory effects.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-99-0,"1,3-Butadiene",Specific target organs/systemic toxicity following single exposure,"Category 3 (respiratory tract irritation, narcotic effects)",,,,"Based on the human evidence including ""irritation to the eyes, nasal tract, larynx and lungs, associated with cough"" (CERI Hazard Data 96-21 (1997)), and the evidence from animal studies including ""mild narcotic influence"" (CERI-NITE Hazard Assessment No.9 (2004)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2475-45-8,"1,4,5,8-tetraaminoanthraquinone",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-15-6,Phthalonitrile,Specific target organs/systemic toxicity following single exposure,Category 1 (nervous system),Health hazard,Danger,Cause damage to organs (nervous system),"There is the movement disorder in t wo tests n the concentration in the range of the guidance value in the Category 1(the Health, Labor and Welfare Ministry reports (2005), RTECS (2004)). And there is spasm in one test (IUCLID (2000)). Vertigos, nausea, vomiting, headaches, unconsciousness, and epileptic episode were reported by exposure of humans (SIDS (2001)). It is classified into Category 1 (nervous system) based on these descriptions.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
143-08-8,Nonan-1-ol,Specific target organs/systemic toxicity following single exposure,Category 3(Respiratory tract iiritation),Exclamation mark,Warning,(Respiratory tract iiritation) May cause respiratory irritaion,"In the results of acute test against animals, from a description of ""It has irritation to the skin, eye, and respiratory tract.""(Patty (5th, 2001)), it was classified into Category 3 (Respiratory tract irritation). Although there is a description of ""Weight reduction, increasing weakness, gum of eyelid, and sign of atrophy occur and, as a result of autopsy, bleeding of lungs, discoloration of liver, and gastroenteritis were observed""as a result of the oral administration test employing rats (HSDB (2006)), the discovered dose is unknown. ",2009.3.31
16812-54-7,Nickel sulphide,Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,"No data available
The acute toxicity of nickel compounds manifests in humans as ""nausea, diarrhea, dizziness, headache"" (ECETOC TR33 (1989)).  
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-62-9,Manganese carbonate,Specific target organs/systemic toxicity following single exposure,Category 1 (respiratory organs) ,,,,"""Acute inhalation exposure to high concentrations of manganese dusts (specifically MnO2 and Mn3O4) can cause an inflammatory response in the lung, which, over time, can result in impaired lung function. Lung toxicity is manifested as an increased susceptibility to infections such as bronchitis and can result in manganic pneumonia"" (CICAD 12 (1999)).
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-00-0,2-Furanmethanol,Specific target organs/systemic toxicity following single exposure,"Category 3 (narcotic effects, respiratory tract irritation)",Exclamation mark,Warning,"May cause respiratory irritation or may cause drowsiness and dizziness (narcotic effects, respiratory tract irritation)","Because of descriptions in ACGIH (7th, 2001) and Japan Society for Occupational Health recommendation (1993) referring to confirmation of drowsiness through inhalation exposure test using rats, and of description in ACGIH (7th, 2001) referring to that respiratory tracts are stimulated as an effect on humans, it was judged as Category 3 (anesthesia action, respiratory irritation)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2631-37-0,promecarb,Specific target organs/systemic toxicity following single exposure,Category 2 (nervous system),Health hazard,Warning,May cause damage to organs (nervous system),"It was considered as Category 2 (nervous system), since there is description that the this product is the carbamate pesticide (insecticide) and it affects a nervous system by inhibit cholinesterase in a document of Priority 2 (SITTIG (4th, 2001), HSFS (2002)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13138-45-9,Nickel dinitrate,Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,"No data available
The acute toxicity of nickel compounds manifests in humans as ""nausea, diarrhea, dizziness, headache"" (ECETOC TR33 (1989)).
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-07-7,"Benzene, (trichloromethyl)-",Specific target organs/systemic toxicity following single exposure,"Category 3 (narcotic effects, respiratory tract irritation)",Exclamation mark,Warning,"May cause respiratory irritation or may cause drowsiness and dizziness (narcotic effects, respiratory tract irritation)","In the description that excitability of the central nervous system was observed by inhalation exposure at low concentration in the range of guidance value of Category 1in rat and mouse in CERI Hazard Data (2002), ACGIH (7th, 2001), IARC 29 (1982) and DFGOT vol.6 (1994), it was judged that it has anesthetic actions. Moreover, due to the descriptions that the airway mucosa irritation was observed by inhalation exposure in rat and mouse in CERI Hazard Data (2002), ACGIH (7th, 2001), IARC 29 (1982), and DFGOT vol.6 (1994), and that it has the respiratory irritantation and the mucosa irritation in human in IARC 29 (1982) and CERI Hazard Data (2002), it is judged it has respiratory irritation, it was classified into Category 3 (anesthesia action, respiratory irritant).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
26970-82-1,"Selenious acid, (H2SeO3), disodium salt, pentahydrate",Specific target organs/systemic toxicity following single exposure,Category 3 (respiratory tract irritation),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"No data available.
NOTE: Classified into Category 3(Respiratory tract irritation). It is based on the evidence that selenium compounds are respiratory tract irritants (ACGIH-TLV (2004)). ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
19624-22-7,pentaborane(9),Specific target organs/systemic toxicity following single exposure,"Category 1 (central nervous system); Category 3 (narcotic effects, respiratory tract irritation)",Health hazard,Danger,"Cause damage to organs (central nervous system); May cause respiratory irritation or may cause drowsiness and dizziness (narcotic effects, respiratory tract irritation)","In ACGIH (7th, 2001), PATTY (4th, 1994), HSDB (2005), HSFS (2000), and SITTIG (4th, 2002), symptoms accompanied by anesthesia actions such as sleepiness, giddiness, headache, anxiety, mental poor concentration, nausea have been confirmed at low level exposure to humans, while central nervous system symptoms such as excitement, directions sensory paralysis, impaired judgement, memory loss, confusion, muscle aches, trembles, spasms, muscular stiffness of face, neck, trunk and limbs, opisthotonus, and comas have been described at high exposure levels. It was judged as Category 1 (central nervous systems) and Category 3 (anesthetic actions). Moreover, it was judged as Category 3 (respiratory irritant) based on descriptions in HSFS (2000) and SITTIG (4th, 2002) referring to that noses, throats, and lungs were stimulated and coughs, sneezes, and breathlessness were caused.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
113378-31-7,Semduramicin,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
10034-93-2,Hydrazine sulfate,Specific target organs/systemic toxicity following single exposure,"Category 1(nervous system, liver), Category 3(Respiratory tract iiritation)",Health Hazard and Exclamation mark,"Danger
Warning","Causes damage to organs(nervous system, liver)
(Respiratory tract iiritation) May cause respiratory irritaion","There is a datum dermal administration test on Hydrazine which calculated the lethal dose employing rabbits, which has a description that ""main influences of Hydrazine and Hydrazine sulfate salt are hepatotoxicity and the nephrotoxicity"" as consideration (BUA 205 (1996)). Although these influences were seen within the limits of the guidance value of Category 1, it is unknown whether it is a view in the example of survival. About human data, as an accidents cases about [ID 56] Hydrazine (CAS 302-01-2), CERI/NITE Hazard Assessment Report (2004) has an case that ""a worker who got the burn in explosion accident went into coma after 14 hours and his brain showed neurological symptoms, such as an activity fall, and the bloody urine and the impaired liver function without a kidney damage were seen three days after the accident"", and another case that ""the steep rise of the enzyme value relevant to the local irritation of nausea, vomiting, the exposure skin and a conjunctiva, and a top respiratory tract and liver toxicity were seen in workers exposed to steam for 4 to 5 hours. Since it was satisfactory to apply this data to the article, it is classified into Category 1 (a nervous system, liver) and Category 3 (Respiratory tract irritation). ",2009.3.31
7723-14-0,Phosphorus,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Aug. 18, 2006 (Environmental Hazards: Mar. 23, 2006)"
16925-25-0,sodium hexafluoroantimonate,Specific target organs/systemic toxicity following single exposure,Category 3 (respiratory tract irritation),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"There are no data for this substance, but because of a report in ACGIH-TLV (2004), a Priority 1 document, there is airway irritant properties in the forms of both a fluoride and an antimony compound, the substance was classified as Category 3 (airway irritant).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
105-16-8,2-(Diethylamino)ethyl methacrylate,Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,Insufficient data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
2429-74-5,"tetrasodium 3,3'-[(3,3'-dimethoxy[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[5-amino-4-hydroxynaphthalene-2,7-disulphonate]",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-91-2,"2,3-Epoxypropyl methacrylate",Specific target organs/systemic toxicity following single exposure,Category 1 (respiratory organs) ,,,,"Based on the evidence from animal studies: ""changes in the lung, thorax and respiration"" following inhalation exposure (SIDS (2002)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 1.
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
51276-47-2,2-Amino-4-[hydroxy(methyl)phosphinoyl]butyric acid; Glufosinate,Specific target organs/systemic toxicity following single exposure,Category 2 (nervous system),,,,"In rat single dose toxicity studies, clinical signs and symptoms including passivity, impaired sense of equilibrium, prone/lateral position, tremors and convulsions were reported (Agricultural Chemical Registration Data (1984)). These effects were observed at dosing levels within the guidance value ranges for Category 2. ","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1321-65-9,trichloronaphthalene,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,Insufficient data available.,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7783-60-0,sulphur tetrafluoride,Specific target organs/systemic toxicity following single exposure,Category 1 (inhalation:respiratory); Category 3 (respiratory tract irritation),Health hazard,Danger,Cause damage to organs (inhalation:respiratory); May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"The substance was classified as Category 1 (inhalation: respiratory system) and Category 3 (airway irritant) because in Priority 1 there is an accident case example in which the substance affected the respiratory system after inhalation in humans, and a report of airway irritation properties (ACGIH (7th, 2001)).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
838-88-0,"Aniline, 4,4'-methylenebis(2-methyl)-",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
68308-34-9,Shale oils,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,Insufficient data available.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
516-03-0,iron(II) oxalate,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,"No data. In addition, also refer to oxalic acid (ID No.0595, CAS No.144-62-7).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
51-79-6,Urethane,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,No data available.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7488-55-3,tin sulphate,Specific target organs/systemic toxicity following single exposure,Category 3 (respiratory tract irritation),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"Although there was no data of this product, since it was supposed that an inorganic tin compound indicates respiratory irritant, it was considered as Category 3 (respiratory irritant) in ACGIH-TLV (2006).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
91-94-1,"3,3'-Dichlorobenzidine",Specific target organs/systemic toxicity following single exposure,Category 3 (respiratory tract irritation),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"There is the descriptions that it causes moderate pneumoemia (some irritation and moderate pulmonary congestion) by inhalation exposure to rat in ACGIH (7th, 2001), that the throat pain frequency is high in human exposure evidence in CERI Hazard Data Description (2002), and that it stimulates human respiratory tracts by short-term exposure in the 3rd volume of MOE Risk Assessment (2004). Therefore, it was classified into Category 3 (respiratory irritant).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
26447-14-3,2-[(Tolyloxy)methyl]oxirane,Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,"Although there is a description of ""central nervous system prevention, myasthenia, liver damage, and a necrosis of a nephric tubule epithelium"" in the acute toxicity tests employing rats, mice, and guinea pig (HSDB (2006)), classification is not possible since administration period and dose are unknown. ",2009.3.31
85-00-7,"1,1'-Ethylene-2,2'-bipyridinium dibromide",Specific target organs/systemic toxicity following single exposure,Category 1 (systemic toxicity),Health hazard,Danger,Cause damage to organs (systemic toxicity),"An acute neurotoxicity study in rats showed no neurotoxicity, but diarrhea, piloerection, urinary incontinence, upward curvature of the spine, tiptoe gait, opisthotonus and motor suppression were observed in females which had been given 150mg/kg of the substance (equivalent to the guidance value for Category 1) (Agricultural Chemical Abstracts, (2004)). So the substance was classified as Category 1 (systemic toxicity).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
782-74-1,"1,2-Bis(2-chlorophenyl)hydrazine",Specific target organs/systemic toxicity following single exposure,Classification not possible,-,-,-,Classification not possible due to lack of data,2009.3.31
7646-78-8,"Stannane, tetrachloro-",Specific target organs/systemic toxicity following single exposure,Category 3 (respiratory tract irritation),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"Since this product indicates respiratory tracts caustics (ICSC, 2004) and respiratory irritant (HSDB, 2003), and an inorganic tin compound indicates respiratory irritant (ACGIH-TLV (2006)), it was considered as Category 3 (respiratory irritant).","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
17194-00-2,Barium hydroxide,Specific target organs/systemic toxicity following single exposure,"Category 2 (nervous system, muscle)
Category 3 (respiratory tract irritation)",,,,"Based on the human evidence: ""Barium hydroxide and barium oxide irritate the eye, skin, and respiratory tract"" (CICAD 33 (2001). Also based on the evidence from animal studies: ""treated animals relaxed and subsequently suffered vomiting and diarrhea; exhibited smooth muscle contraction which occurs during ejaculation; paralysis and spasm in the hind limbs were observed in some rats"" (IUCLID (2000)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2. ","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
31732-71-5,"(R*,S*)-8,9-Dibromo-5,5,12,12-tetrabutyl-7,10-dioxo-6,11-dioxa-5,12-distannahexadecane",Specific target organs/systemic toxicity following single exposure,"Category 1(central nervous system), Category 3(respiratory tract irritation)",,,,"No data available.

Refer to ""Tributyl Tin Oxide (ID: 1275, CAS: 56-35-9).""","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
71-43-2,Benzene,Specific target organs/systemic toxicity following single exposure,"Category 1 (respiratory organs), 
Category 3 (narcotic effects) 
",,,,"Based on the human evidence including ""irritation to the skin, nose, mouth and larynx; tracheitis, laryngitis, bronchitis, massive pulmonary hemorrhage"" ((NICNAS (2001)), and the evidence from animal studies including ""respiratory depression during anesthetization"" (EHC 150 (1993)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
26628-22-8,Sodium azide  (Na(N3)),Specific target organs/systemic toxicity following single exposure,Category 1 (circulatory system),Health hazard,Danger,Cause damage to organs (circulatory system),"Since there is a large number of examples about hypotension (be used as therapeutic agents) and suspected the side effects to its respiratory organs, digestive organ, etc. So it was classified into ""Category 1.""","Mar. 23, 2006"
8003-34-7,Pyrethrins and Pyrethroids,Specific target organs/systemic toxicity following single exposure,Category 3 (narcotic effects),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (narcotic effects),"From description in ACGIH (7th, 2001) that transient spasm was seen in the child whom oral ingestion was given, and from description in ACGIH (7th, 2001) and ATSDR (2003) that the tremor was seen by the oral administration using rats and an inhalation exposure test, it was judged that it had transient effect to the nervous system. So it was set as Category 3 (anesthetic actions).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
138-22-7,butyl lactate,Specific target organs/systemic toxicity following single exposure,"Category 3 (respiratory tract irritation, narcotic effects)",Exclamation mark,Warning,"May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation, narcotic effects)","From description in ACGIH (7th, 2001) that stimulus of the pharynx and laryngeal mucosa with a cough, headache, and the sleepiness are seen in human occupational exposure, it was judged that there were respiratory irritant and anesthetic actions, and it was set as Category 3 (respiratory irritation, anesthesia action).","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
64-18-6,Formic acid,Specific target organs/systemic toxicity following single exposure,"Category 1 (blood system, liver, kidneys, respiratory organs)",Health hazard,Danger,"Cause damage to organs (blood system, liver, kidneys, respiratory organs)","It was classified into Category 1(blood) based on the descriptions of effects to blood, such as hemolysis and a coagulopathy, in humans (DFGOT vol.19 (2003), PATTY(5th, 2001) vol.5). It was classified into Category 1 (liver, kidney) based on the descriptions of liver dysfunction being indicated in humans (DFGOT vol.19 (2003)) and renal dysfunction (DFGOT vol.19 (2003), PATTY (5th, 2001) vol.5). Due to the descriptions that it affects to respiratory systems, such as pneumonia, breathing difficulty, and bronchitis in human (DFGOT vol.19 (2003), PATTY(5th, 2001) vol.5 and NTP TR19 (1992)), and decreased respiratory functional is described also in guinea pigs, with the dosage range of guidance value of Category 1 (DFGOT vol.19 (2003)). So it was classified into Category 1.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
505-60-2,"Ethane, 1,1'-thiobis[2-chloro-",Specific target organs/systemic toxicity following single exposure,Category 1 (systemic toxicity),Health hazard,Danger,Cause damage to organs (systemic toxicity),"Although it is described in ATSDR (2003) that the target organs in acute exposure, in human exposures, are skin, eyes and airways, DFGOT (vol.4, 1992) has description that affect is seen in various organs, such as a brain, bone marrow, blood, an alimentary canal, and kidney, by enzyme inhibition. Since target organ could not be specified, it was set as Category 1 (systemic toxicity).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-15-9,2-Ethoxyethyl acetate; Ethylene glycol monoethyl ether acetate,Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,Insufficient data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
100-52-7,Benzaldehyde,Specific target organs/systemic toxicity following single exposure,"Category 2 (nervous system)
Category 3 (respiratory tract irritation, narcotic effects)",,,,"Based on the human evidence: ""volunteers exposed to benzaldehyde (4.5ppm) for a minute exhibited irritation of the upper respiratory tract"" (SIDS (1996)), ""benzaldehyde has been reported to have local narcotic effects"" (MOE Risk Assessment vol. 2 (2003)). Also based on the evidence from animal studies including ""tremor"" (RTECS (2006)). The effects on experimental animals were observed at dosing levels within the guidance value ranges for Category 2. The priority rating of the referenced study is 2.

","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-32-3,iron selenide,Specific target organs/systemic toxicity following single exposure,Category 3 (respiratory tract irritation),Exclamation mark,Warning,May cause respiratory irritation or may cause drowsiness and dizziness (respiratory tract irritation),"Although there are no data for this substance, it is reported in ACGIH-TLV (2004) that in the form of a selenium compound and it has airway irritant properties. The substance was classified as Category 3 (airway irritant).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7790-91-2,chlorine trifluoride,Specific target organs/systemic toxicity following single exposure,Category 1 (respiratory organs),Health hazard,Danger,Cause damage to organs (respiratory organs),"Based on the statement that serious respiratory irritation, breathing difficulty, a spasm in humans (PATTY (5th, 2001), HSDB (2005) , ICSC (1997)), and the views that the emphysema and pulmonary oedemas, etc. in rats (PATTY (5th, 2001)), it is classified into Category 1 (respiratory tracts).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
27636-75-5,Sodium undecylbenzenesulfonate (C11),Specific target organs/systemic toxicity following single exposure,Classification not possible,,,,"Classification not possible in the absence of data on sodium undecylbenzenesulfonate per se. 
Note: As for linear alkylbenzene sulphonate (LAS) and its salts [carbon chain lengths of 10-14 and their mixtures], ""clinical symptoms include  confusion, vomiting, pharyngal and oral pains, and the tendency of blood pressure to decrease"" (NITE Initial Risk Assessment No.5 (2005)). ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
