CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
140-56-7,Fenaminosulf,Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Classified into Category 2, since acute toxicity was Category 2, and supposed not rapidly degrading (BIOWIN), though lsupposed ess bio-accumulative (log Kow=-1.66(PHYSPROP Database, 2005)).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
141-66-2,(E)-3-(dimethylamino)-1-methyl-3-oxoprop-1-enyl dimethyl phosphate,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity is Category 1, supposed not rapidly degrading (BIOWIN), and bioaccumulative potential is unknown..","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
14220-17-8,dipotassium tetracyanoniccolate,Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Classified into Category 3, since acute toxicity was Category 3, and it is a metallic compound, behavior in water and bioaccumulative potential are unknown.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
14275-57-1,"(Z)-5,5,12,12-Tetrabutyl-7,10-dioxo-6,11-dioxa-5,12-distannahexadec-8-ene",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and there was no rapidly degrading (it was hydrolyzed, and triphenyltin hydroxide was generated, and was residue(existing chemical safety inspections data)), and since there was bio-accumulation (BCF=9210(triphenyltin hydroxide) (existing chemical safety inspections data)), it was classified into Category 1.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
143-08-8,Nonan-1-ol,Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 2 and there were no data about rapid degradability, it was classified into Category 2.",2009.3.31
143-33-9,Sodium cyanide,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and an underwater action and bio-accumulation were unknown, it was classified into Category 1.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
143860-04-2,"3-ethyl-2-methyl-2-(3-methylbutyl)-1,3-oxazolidine",Hazardous to the aquatic environment (chronic),,,,,,2008.02.25
144-54-7,N-methyldithiocarbamic acid,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (log Kow=1.15(Existing Chemical Safety Inspections Data, )), since there was no rapidly degrading (the decomposition by BOD: 6%(Existing Chemical Safety Inspections Data)), it was classified into Category 1.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
14484-64-1,ferbam,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposed not rapidly degrading (BIOWIN), though supposed less bioaccumulative (log Kow=-1.6(PHYSPROP Database, 2005)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1461-22-9,Tributyltin chloride,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and there was no rapidly degrading (it was hydrolyzed, and triphenyltin hydroxide was generated, and was residue(existing chemical safety inspections data)), and since there was bio-accumulation (BCF=9210(triphenyltin hydroxide) (existing chemical safety inspections data)), it was classified into Category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1477-55-0,m-Phenylene-bis(methylamine),Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Classified into Category 3, since acute toxicity was Category 3 and not rapidly degrading (BOD: 22% (existing chemical safety inspections data)), though less bio-accumulative (BCF<2.7 (existing chemical safety inspections data)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
148-79-8,"2-(1,3-Thiazol-4-yl)-1H-benzoimidazole",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and there were no rapid degradability (BIOWIN), it was classified into Category 1.",2009.3.31
149-57-5,"Hexanoic acid, 2-ethyl-",Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Classified into Category 3, since acute toxicity was Category 3 and rapid degradability is unknown, though supposed less bio-accumulative (log Kow=2.64 (PHYSPROP Database, 2005)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
151-50-8,Potassium cyanide,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and an underwater action and bio-accumulation were unknown, it was classified into Category 1.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
151-56-4,Aziridine,Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Classified into Category 3, since acute toxicity was Category 3 and not rapidly degrading (BOD<=20%(CERI Hazard Data (2002)), though supposed less bio-accumulative (log Kow=-0.28(PHYSPROP Database, 2005)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
152-16-9,schradan,Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Classified into Category 3, since acute toxicity was Category 3 and supposed not rapidly degrading (BIOWIN), though supposed less bio-accumulative (log Kow=-1.01(PHYSPROP Database, 2005)).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
15263-52-2,cartap hydrochloride,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposed not rapidly degrading (BIOWIN), though supposed less bioaccumulative (log Kow=-0.95(PHYSPROP Database, 2005)).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
15263-53-3,Cartap,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, Classified into Category 1, since acute toxicity was Category 1 and not rapidly degrading (BOD: 0% (existing chemical safety inspections data)), though less bio-accumulative (BCF=64 (existing chemical safety inspections data)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
155569-91-8,Emamectin benzoate,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposedly bioaccumulative (log Kow=5.77 (Agricultural Chemical Registration Data, 2004)), and rapid degradability is unknown.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
156-43-4,p-Phenetidine,Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Although acute toxicity was Category 2 and the bio-accumulation potential was low (BCF=1.1(Existing Chemical Safety Inspections Data)), since there was no rapidly degrading (the decomposition by BOD: 0%(Existing Chemical Safety Inspections Data)), it was classified into Category 2.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
156-62-7,"Cyanamide, calcium salt (1:1)",Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Classified into Category 2, since acute toxicity was Category 2, and supposed not rapidly degrading (BIOWIN), though supposed less bio-accumulative (log Kow=-0.2(PHYSPROP Database, 2005)).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1563-66-2,Carbofuran,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposed not rapidly degrading (BIOWIN), though supposed less bioaccumulative (log Kow=2.32(PHYSPROP Database, 2005)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1582-09-8,"alpha,alpha,alpha-trifluoro-2,6-dinitro-N,N-dipropyl-p-toluidine",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since the acute toxicity was Category 1 and it had no rapidly degrading (the decomposition by BOD: 4% (Existing Chemicals Safety Check Data)), and it had the bio-accumulation (BCF=945 (Existing Chemicals Safety Check Data)), it was classified into Category 1.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
15972-60-8,"2-chloro-2',6'-diethyl-N-(methoxymethyl)acetanilide",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (log Kow=3.52(PHYSPROP Database, 2005)), since there was no rapidly degrading (BIOWIN), it was classified into Category 1.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1600-27-7,Mercury diacetate,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and it was a metallic compound, and since an underwater action and bio-accumulation were unknown, it was classified into Category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
160430-64-8,N1-[(6-Chloro-3-pyridyl)methyl]-N2-cyano-N1-methylacetamidine,Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Classified into Category 3, since acute toxicity was Category 3 and rapid degradability and bioaccumulation potential are unknown.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
16219-75-3,"2-Norbornene, 5-ethylidene-",Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Classified into Category 2, since acute toxicity was Category 2 and not rapidly degrading (BOD: 0% (existing chemical safety inspections data)), though less bio-accumulative (BCF=160 (existing chemical safety inspections data)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
16752-77-5,Methomyl,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposed not rapidly degrading (BIOWIN), though supposed less bioaccumulative (log Kow=0.6(PHYSPROP Database, 2005)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16893-85-9,"Silicate(2-), hexafluoro-, disodium",Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Classified into Category 3, since acute toxicity was Category 3, and behavior in water and bioaccumulative potential are unknown.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
16903-35-8,tetrachloroauric acid,Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Classified into Category 2, since acute toxicity was Category 2 and it is a metallic compound, behavior in water and bioaccumulative potential are unknown.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
17109-49-8,"O-Ethyl S,S-diphenyl phosphorodithioate; Edifenphos; EDDP",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (log Kow=3.48(PHYSPROP Database, 2005)), since there was no rapidly degrading (BIOWIN), it was classified into Category 1.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1717-00-6,"1,1-Dichloro-1-fluoroethane; HCFC-141b",Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Although acute toxicity was Category 3 and the bio-accumulation potential was low (log Kow=2.37(PHYSPROP Database, 2005)), since there was no rapidly degrading (the decomposition by BOD: 2-10%(EHC139, 1992)), it was classified into Category 3.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
175013-18-0,N-[2-[1-(4-Chlorophenyl)-1H-pyrazole-3-yloxymethyl]phenyl]-N-methoxycarbamic acid methyl ester,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, and rapid degradability is unknown, though less bioaccumulative (BCF494 (Agricultural Chemical Registration Data, 1999)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1763-23-1,Perfluoro(octane-1-sulfonic acid),Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 2 and there were no rapid degradability (BIOWIN), it was classified into Category 2.",2009.3.31
17796-82-6,N-(Cyclohexan-1-ylsulfanyl)phthalimide,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and there were no rapid degradability (BIOWIN7), it was classified into Category 1.",2009.3.31
17804-35-2,Benomyl,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, not rapidly degrading (half life of carbendazim (hydrolysis product) was two months (under aerobic condition) and 25 months (under anaerobic condition) in water (EHC148, 1993)), though supposed less bioaccumulative(log Kow=2.12 (PHYSPROP Database, 2005)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1806-26-4,p-Octylphenol,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (BCF=469(Existing Chemical Safety Inspections Data, )), since there was no rapidly degrading (the decomposition by BOD: 0%(Existing Chemical Safety Inspections Data)), it was classified into Category 1.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
18854-01-8,"O,O-Diethyl O-5-phenyl-3-isoxazolyl phosphorothioate; Isoxathion",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (log Kow=3.73(PHYSPROP Database, 2005)), since there was no rapidly degrading (BIOWIN), it was classified into Category 1.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1897-45-6,Tetrachloroisophthalonitrile,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (BCF=125(Existing Chemical Safety Inspections Data, )), since there was no rapidly degrading (the decomposition by BOD: 0%(Existing Chemical Safety Inspections Data)), it was classified into Category 1.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1910-42-5,"1,1-Dimethyl-4,4-bipyridinium dichloride",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, not rapidly degrading (BOD: 0% (existing chemical safety inspections data)), though less bioaccumulative (BCF=0.3(existing chemical safety inspections data)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1912-24-9,Atrazine,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, not rapidly degrading (BOD: 1% (existing chemical safety inspections data)), though supposed less bioaccumulative (log Kow=2.61 (PHYSPROP Database, 2005)).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1918-02-1,"2-Pyridinecarboxylic acid, 4-amino-3,5,6-trichloro-",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposed not rapidly degrading (BIOWIN), though supposed less bioaccumulative (log Kow=0.3(PHYSPROP Database, 2005)).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1929-82-4,2-Chloro-6-(trichloromethyl)pyridine,Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Classified into Category 2, since acute toxicity was Category 2 and supposed not rapidly degrading (BIOWIN), though supposed less bio-accumulative (log Kow=3.41(PHYSPROP Database, 2005)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
205-99-2,benz(e)acephenanthrylene,Hazardous to the aquatic environment (chronic),Category 4,-,-,May cause long lasting harmful effects to aquatic life,"Classified into Category 4, supposed not rapidly degrading (BIOWIN), and bioaccumulative (log Kow=5.78 (PHYSPROP Database, 2005)), though no acute toxicity is reported within the saturated aqueous solution.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
20859-73-8,aluminium phosphide,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, and it is a metallic compound, behavior in water and bioaccumulative potential are unknown.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2104-64-5,O-Ethyl O-4-nitrophenyl phenylphosphonothioate; EPN,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since the acute toxicity was Category 1 and it had no rapidly degrading (the decomposition by BOD: 3% (Existing Chemicals Safety Check Data)), and it had the bio-accumulation (BCF=1590 (Existing Chemicals Safety Check Data)), it was classified into Category 1.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
21087-64-9,Metribuzin,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposed not rapidly degrading (BIOWIN), though supposed less bioaccumulative (log Kow=1.7 (PHYSPROP Database, 2005)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2155-70-6,Tributyl(methacryloyloxy)stannane,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and there was no rapidly degrading (it was hydrolyzed, and triphenyltin hydroxide was generated, and was residue(existing chemical safety inspections data)), and since there was bio-accumulation (BCF=9210(triphenyltin hydroxide) (existing chemical safety inspections data)), it was classified into Category 1.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
21564-17-0,"2-[(Thiocyanatomethyl)sulfanyl]-1,3-benzothiazole",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and there were no rapid degradability (not readily degradable, the decomposition by BOD: 0% (standard test method (4 weeks)) (Existing Chemical Safety Inspections Data (1990))), it was classified into Category 1.",2009.3.31
21609-90-5,"O-4-Bromo-2,5-dichlorophenyl O-methyl phenylphosphorothioate",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity is Category 1, supposed not rapidly degrading (BIOWIN), and bioaccumulative (log Kow=6.31 (PHYSPROP Database, 2005)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
21725-46-2,"2-(4-chloro-6-ethylamino-1,3,5-triazin-2-yl)amino-2-methylpropiononitrile",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (log Kow=2.22(PHYSPROP Database, 2005)), since there was no rapidly degrading (BIOWIN), it was classified into Category 1.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2210-79-9,"2,3-epoxypropyl o-tolyl ether",Hazardous to the aquatic environment (chronic),,,,,0.0,2008.03.21
2212-67-1,S-Ethyl hexahydro-1H-azepine-1-carbothioate; Molinate,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (log Kow=3.21(PHYSPROP Database, 2005)), since there was no rapidly degrading (BIOWIN), it was classified into Category 1.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
22224-92-6,Fenamiphos,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposed not rapidly degrading (BIOWIN), though supposed less bioaccumulative (log Kow=3.23(PHYSPROP Database, 2005)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2223-93-0,"cadmium distearate, pure",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, and it is a metallic compound, behavior in water and bioaccumulative potential are unknown.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
22248-79-9,"(Z)-2-chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity was Category 1 and bio-accumulation was low (BCF=62 of (Z)-2-chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate; tetrachlorvinphos (Existing Chemical Safety Inspections Data)), and there was no rapidly degrading (the decomposition by BOD of (Z)-2-chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate; tetrachlorvinphos: 0%  (Existing Chemical Safety Inspections Data)), it was classified into Category 1.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2234-13-1,octachloronaphthalene,Hazardous to the aquatic environment (chronic),Category 4,-,-,May cause long lasting harmful effects to aquatic life,"Classified into Category 4, since supposed not rapidly degrading (BIOWIN) and bioaccumulative (log Kow=8.5 (PHYSPROP Database, 2005)), though water-insolubule and no acute toxicity is reported within the saturated aqueous solution.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2279-76-7,Tri-n-propyltin,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, and it is a metallic compound, behavior in water and bioaccumulative potential are unknown.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
2310-17-0,"O,O-Diethyl S-(6-chloro-2,3-dihydro-2-oxobenzoxazolinyl)methyl phosphorodithioate; Phosalone",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and there was no rapidly degrading (BIOWIN), and since there wasbio-accumulation (log Kow=4.38 (PHYSPROP Database, 2005)), it was classified into Category 1.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
23103-98-2,pirimicarb,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposed not rapidly degrading (BIOWIN), though supposed less bioaccumulative (log Kow=1.7 (PHYSPROP Database, 2005)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
2312-35-8,2-(4-tert-butylphenoxy)cyclohexyl 2-propynyl sulfite,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and there was no rapidly degrading (BIOWIN), and since there wasbio-accumulation (log Kow=5 (PHYSPROP Database, 2005)), it was classified into Category 1.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
23135-22-0,"N',N'-dimethylcarbamoyl(methylthio)methylenamine N-methylcarbamate",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity was Category 1, supposed not rapidly degrading (BIOWIN), though supposed less bioaccumulative (log Kow=0.47(PHYSPROP Database, 2005)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
23505-41-1,pirimiphos-ethyl,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity is Category 1, supposed not rapidly degrading (BIOWIN), and bioaccumulative (log Kow=4.85 (PHYSPROP Database, 2005)).","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
23950-58-5,"3,5-dichloro-N-(1,1-dimethyl-2-propynyl)benzamide",Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Although acute toxicity was Category 2 and the bio-accumulation potential was low (log Kow=3.43(PHYSPROP Database, 2005)), since there was no rapidly degrading (BIOWIN), it was classified into Category 2.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
24151-93-7,piperophos,Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Classified into Category 2, since acute toxicity was Category 2, supposed not rapidly degrading(BIOWIN), and bio-accumulative (log Kow=4.04(PHYSPROP Database, 2005)).","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2439-01-2,"6-methyl-1,3-dithiolo[4,5-b]quinoxalin-2-one",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (log Kow=3.78(PHYSPROP Database, 2005)), since there was no rapidly degrading (the decomposition by BOD: 0%(Existing Chemical Safety Inspections Data)), it was classified into Category 1.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
25013-15-4,"Styrene, methyl-",Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Classified into Category 3, since acute toxicity was Category 3 and supposed not rapidly degrading (BIOWIN), though less bio-accumulative (BCF=35 (IUCLID, 2000)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25013-16-5,Butylated hydroxyanisole(BHA),Hazardous to the aquatic environment (chronic),Category 2,Environment,-,Toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 2 and there were no rapid degradability (not readily degradable, the decomposition by BOD: 0% (Existing Chemical Safety Inspections Data (2004)), it was classified into Category 2.",2009.3.31
25068-38-6,"Polymer of 4,4'-isopropylidenediphenol and 1-chloro-2,3-epoxypropane (liquid); Bisphenol A type epoxy resin (liquid)",Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (BCF<=42(Existing Chemical Safety Inspections Data, )), since there was no rapidly degrading (the decomposition by BOD: 0%(Existing Chemical Safety Inspections Data)), it was classified into Category 1.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25103-58-6,tert-Dodecanethiol,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Since acute toxicity was Category 1 and there were no data about rapid degradability, it was classified into Category 1.",2009.3.31
25154-52-3,Nonylphenol,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (BCF=330(Existing Chemical Safety Inspections Data, )), since there was no rapidly degrading (the decomposition by BOD: 0%(Existing Chemical Safety Inspections Data)), it was classified into Category 1.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25154-54-5,"Benzene, dinitro-",Hazardous to the aquatic environment (chronic),Category 3,-,-,Harmful to aquatic life with long lasting effects,"Classified into Category 3, since acute toxicity was Category 3 and not rapidly degrading (BOD: 0% (existing chemical safety inspections data)), though less bio-accumulative (BCF=37.4 (existing chemical safety inspections data)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25155-23-1,Tris(dimethylphenyl) phosphate,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Although acute toxicity is Category 1 and bio-accumulation is low (BCF=466.4(Existing Chemical Safety Inspections Data, )), since there was no rapidly degrading (the decomposition by BOD: 0%(Existing Chemical Safety Inspections Data)), it was classified into Category 1.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2528-36-1,Di-Butyl phenyl phosphate,Hazardous to the aquatic environment (chronic),Category 1,Environment,Warning,Very toxic to aquatic life with long lasting effects,"Classified into Category 1, since acute toxicity is Category 1,not rapidly degrading (BOD of di-n-butyl phosphate: 2% (existing chemical substances safety inspections data)), and bioaccumulative (log Kow=4.27 (PHYSPROP Database, 2005)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
