CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
109-79-5,1-Butanethiol,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"It was set as Category 3 from description that mild to moderate erythema was acknowledged until three - four days later in the test applied to the skin of the rabbit (PATTY (4th, 1994)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-86-4,Ethylene glycol monomethyl ether,Skin corrosion / irritation - Category 3,,,,"Based on the evidence of mild irritation from rabbit skin irritation tests (PATTY 4th, 2000), although insufficient data available.
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
109-87-5,"Methane, dimethoxy-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"There was no concrete case report. But it was set as Category 2 from description that the skin was stimulated (ICSC (J) (1994), HSDB (2005), HSFS (2004), and SITTIG (4th, 2002)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-89-7,Diethylamine,Skin corrosion / irritation - Category 1,Corrosion,Danger,Causes severe skin burns and eye damage,There are reports of corrosivity for many studies on rabbits. (IUCLID(2000)),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
109-99-9,Tetrahydrofuran,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was set as Category 2 from description that there was skin irritation as affect of the humans (CERI Hazard Data (1999), ACGIH (7th, 2001)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-19-0,2-Methylpropyl acetate,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,There was also a report of negative on humans (DFGOTvol.19 (2003)). But it was classified as Category 3 based on the results of MILD and Moderate as a result of animal examination on rabbits (RTECS (2004)).,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-43-0,2-Heptanone,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was set as Category 2 from description that the moderate irritation was admitted in the test applied to the skin of the rabbit for 24 hours (ACGIH (7th, 2001) and PATTY (4th, 1994)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-54-3,Hexane,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was set as Category 2 from description that skin irritation was seen in humans evidence of exposure (MOE Risk Assessment The 1st volume (2002), EHC 122 (1993), DFGOT vol.14 (2000), PATTY (4th, 1994), ATSDR (1999)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-62-3,Pentanal,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"From description that the skin of the guinea pigs was stimulated seriously (ACGIH (7th, 2001) and PATTY (4th, 1994)), and from description that the moderate irritation was admitted in the test applied to the skin of the rabbit (RTECS (2005)), it was set as Category 2 .","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-80-5,Ethylene glycol monoethyl ether,Skin corrosion / irritation - Category 3,,,,"Based on the evidence of mild irritation from rabbit skin irritation tests (ECETOC TR64, 1995) (PATTY 4th, 2000), although insufficient data available.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
110-82-7,Cyclohexane,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"There are statements of skin irritation on rabbits and humans (DFGOT vol.13 (1999), EU-RAR (2004), ACGIH (2002), and ICSC (J) (1994)). Although the crack and bleeding was observed on the skin by the repeated administration on rabbits, it recovered in one week after the end of medication (DFGOT vol.13 (1999)). And there is a description that when concentrate solution adhered on humans for 1 hour, it caused redness and wheal (EU-RAR (2004)), but this is also considered to be a disorder of recovery nature. It was classified as Category 2 from what mentioned above.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-83-8,Cyclohexene,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,It was classified as Category 3 based on the statement that redness was caused on humans (ICSC (J) (1999)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-85-0,Piperazine,Skin corrosion / irritation - Category 1A-1C,,,,"Based on the description in the report on rabbit skin irritation tests (4 hour application) (CERI-NITE Hazard Assessment No.19 (2005), EU-RAR No.56 (2005) and DFGOT vol.9 (1998)): Severe irritation with irreversible effects, indicative of corrosivity. Although classified as Category 1A-1C, the substance should be placed in Category 1A from the viewpoint of safety if further subclassification is needed.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-86-1,Pyridine,Skin corrosion / irritation - Category 1A-1C,,,,"Based on the description in the report on rabbit skin irritation tests (CERI Hazard Data 2001-70 (2002) and ACGIH (7th, 2004)): ""severe damage"" and ""corrosion"" (though no data are available on 4-hour application). The substance should be placed in Category 1A from the viewpoint of safety, if further subclassification is needed.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-91-8,Morpholine,Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"There are statements that it has the moderate irritation to human skin (ACGIH 7th, 2001, PATTY 4th, 1994), and that it may cause redness, a pain, a burn, a blister and shows caustic when attached to the skin (MOE Risk Assessment the 4th volume, 2005). On the other hand, from description that a severe necrosis, chemical burn and inflammation are acknowledged by cutaneous administration to rabbits, and it has caustic (EHC 179, 1996, PATTY 4th, 1994, International Agency for Res. on Cancer 47, 1989, ACGIH 7th, 2001), it was set as Category 1A-1C.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
11054-70-9,Lasalocid,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"From the description that it stimulates the rabbit skin at mild (Mild) degree (RTECS, 1986), it was set as category 3.","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
11070-44-3,Tetrahydromethylphthalic anhydride,Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on rabbit skin irritation tests (SIDS (2005)): ""moderate irritant"" (though the results are not those of 4 hour application).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-15-9,2-Ethoxyethyl acetate; Ethylene glycol monoethyl ether acetate,Skin corrosion / irritation - Category 3,,,,"Based on the description in the report on rabbit skin irritation tests (CERI Hazard Data 2001-68 (2002)): The results of 24-hour application suggest ""mild irritation"" of the skin, though those of 4-hour application are not available.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
111-30-8,Glutaraldehyde,Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"In the skin irritation test on rabbits, not only erythema and dropsy but necrosis are found all six rabbits with concentrations of 10% or more  (NICNAS (1994)). Furthermore, since it is described to be ""highly irritating"" after 1-hour exposure and ""corrosive"" after 4-hour exposure in another study (DFGOT vol.8 (1997)), it was classified as Category 1A-1C. In addition, there are a large number of reports on skin irritations and dermatitis from occupational exposure on humans, especially among hospital related persons (NICNAS (1994)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-40-0,"N-(2-Aminoethyl)-1,2-ethanediamine; Diethylenetriamine",Skin corrosion / irritation - Category 1A-1C,,,,"Based on data on human health effects (MOE Risk Assessment vol. 2 (2003), CERI-NITE Hazard Assessment No.50 (2004)) and the testing data of rabbit skin irritation tests (CERI-NITE Hazard Assessment No.50 (2004), SIDS (1996)) (administration of the undiluted solution shows ""corrosiveness""), although the substance should be placed in Category 1A from the viewpoint of safety.  
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-42-2,"2,2'-Iminodiethanol",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Though the stimulative grades vary from severe to slight, skin irritation is observed on rabbits (ACGIH (2001) and PATTY (5th, 2001)). Since there is a description of slight to moderate irritations on human (HSDB (2005)), and it is classified into R38 in EU, it was classified as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-44-4,"Ether, bis(2-chloroethyl)-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,It was set as Category 2 from description that irritation was admitted in the test applied to the skin of the rabbit (ATSDR (1989)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-65-9,Octane,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Based on the description that erythema and inflammation were observed when it contacted forearm for 1 hour and thigh for 5 hours in volunteer examination (PATTY (5th, 2001)), it was classified as Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-76-2,"Ethanol, 2-butoxy-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"According to the results of 5 examinations that are made applicable to a classification ('no irritating', 'slightly irritating', 'irritating', 'irritating', and 'irritating') (SIDS (1997)), irritation was seen in four examinations. There is also description of serious erythema accompanied by crust and dropsy on three examples among six in one of the examinations (SIDS (1997)). From what mentioned above, it was classified as Category 2. In addition, it was reported to cause erythema and contact dermatitis on a sweeper who used the floor removing agent that contains high concentrations of this product (SIDS (1997)).","May 24, 2006 (Environmental Hazards: Feb. 10, 2006)"
111-84-2,Nonane,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"It was seto as Category 2 from description that the skin was stimulated (ICSC (J) (1995), HSDB (2005), HSFS (2000), SITTIG (4th, 2002)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-87-5,1-Octanol,Skin corrosion / irritation - Category 3,,,,"Based on the evidence of mild irritation from rabbit skin irritation tests (undiluted solution applied) (Opdyke, 1973; Iwata et al., 1987) (DFGOT vol.20 (2005)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
111-96-6,bis(2-methoxyethyl)ether,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Although slight irritation after 24 hours and crack after 72 hours were obsereved in the occlusive patch test with rabbits by FDA guideline, the details are unknown (CICAD 41 (2002)). Since ""mild skin irritation"" was described in ICSC (2004), it was classified into Category 3. ",2008.03.26
1113-38-8,diammonium oxalate,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Since ICSC (J) (1995), HSFS (1987), and HSDB (2002) had description (bubble, an ulcer, serious burned) which indicates skin irritation in the human impact, it was set as Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
11135-81-2,Sodium potassium alloys,Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"There is no data of this product. But this product was also set to category 1A-1C since both potassium (ID No.1156, CAS No.7440-09-7) and sodium (ID No.1310, CAS No.7440-23-5) are categorized in category 1A-1C in a GHS classification.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
112-02-7,Hexadecan-1-yl(trimethyl)ammonium chloride,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,It was classified into Category 2 from the descriptions of skin irritation of liquid of the substance (HSDB (2003)) and tissue damages in human (GESTIS (Access on October 2008)). ,2009.3.31
112-18-5,"N,N-Dimethyldodecan-1-ylamine",Skin corrosion / irritation - Category 1,Corrosion,Danger,Causes severe skin burns and eye damage,"It was classified into Category 1 from description of corrosion (SIDS (2001)) in the skin irritation and corrosion test with rabbits (OECD TG 404, GLP). ",2009.3.31
1120-71-4,"1,2-Oxathiolane 2,2-dioxide",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Based on the descriptions that it caused skin irritation to laboratory animals (animal species is unknown) (DFGOT, vol.4, 1992) and mild irritation on rabbit skin (RTECS (2005)), and as for human, contact dermatitis (DFGOT, vol.4, 1992), slight irritation on skin (ICSC (J) (2004)), or skin irritation (HSFS (2000), SITTIG(4th, 2002)), it was judged to have mild stimulativeness and was classified as Category 3.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
115-28-6,"Bicyclo[2.2.1]hept-5-ene-2,3-dicarboxylic acid, 1,4,5,6,7,7-hexachloro-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,It was classified as Category 2 from description that the moderate irritation was observed in the application test on rabbit skin in CERI Hazard Data (2002).,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
115-90-2,fensulfothion,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,It was classified as Category 3 based on the statements that irritation was observed on humans with 5 consecutive days of administration (ACGIH (2001)) and that contact may indicate irritation to human skin (HSFS (2005)).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
115-96-8,Tris(2-chloroethyl) phosphate,Skin corrosion / irritation - Category 3,,,,"Based on the description in the report on rabbit skin irritation tests (CERI Hazard Data 98-22 (1999) and CERI-NITE Hazard Assessment No.205 (2004)): ""mild irritation,"" ""mild erythema.""","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1163-19-5,Decabromodiphenyl ether,Skin corrosion / irritation - Category 3,,,,"Based on the description in the report on rabbit skin irritation tests (EHC 162 (1994)): ""The substance initially caused no irritation of the skin. After an observation period of 72 hours, slight erythematous and edematous responses were noted."" 
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
117-81-7,Bis(2-ethylhexyl) phthalate,Skin corrosion / irritation - Category 3,,,,"Based on the description in ATSDR (2002) and EU-RAR No.42 (2003): Phthalic acid, bis (2-ethylhecyl) causes mild irritation, if any, to the skin; Four-hour application causes mild skin irritation. ","Apr. 20, 2006 (Environmental Hazards: Jun. 20, 2006)"
118-52-5,"2,4-Imidazolidinedione, 1,3-dichloro-5,5-dimethyl-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Though there is a result of ""severe"" on rabbit skin (RTECS (2004)), since there was no information about the irreversible impacts, it was classified as Category 2.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-96-7,"Benzene, 2-methyl-1,3,5-trinitro-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Based on the descriptions that dermatitis was found in human exposure case (ACGIH (2001), DFGOT (1991), and IARC (1996)), and that it has irritation to the skin (CERI Hazard Data (2001) and industrial hygiene society advice (1993)), it was classified as Category 2.","Mar. 23, 2006"
119-12-0,"O,O-diethyl O-(1,6-dihydro-6-oxo-1-phenylpyridazin-3-yl) thiophosphate",Skin corrosion / irritation - Not classified(40% emulsion),-,-,-,"Since erythema and edema were not observed in the skin irritation test on rabbits with 40% emulsion (Agricultural-Chemicals abstracts), it was classified as out of Category.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
120-61-6,Dimethyl terephthalate,Skin corrosion / irritation - Category 3,,,,"Based on the descriptions in the report on skin irritation tests in rabbits and guinea pigs (CERI Hazard Data 98-18 (1999)) (exposure duration not presented): ""mild irritation,"" ""transient hyperpigmentation and weak irritation at the site of contact."" The substance is thus considered a mild skin irritant (though it is unclear whether the results are those of 4-hour application).
","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
120-71-8,"Benzenamine, 2-methoxy-5methyl-",Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Although exposure time was unknown, from description that it moderately stimulated rabbit skin (DFGOT (vol.4, 1992)), it was classified as Category 2 .","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
120-80-9,Pyrocatechol,Skin corrosion / irritation - Category 1A-1C,,,,"Based on the description in the report on 24-hour skin irritation tests in rabbits (ACGIH (7th, 2001)): ""The substance produced mild to moderate erythema and mild edema when applied to intact skin, while necrosis when applied to abraded skin."" The substance should be placed in Category 1A from the viewpoint of safety if further subclassification is needed.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
12002-03-8,copper acetoarsenite,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"From description that irritation may be indicated in the human skin (SITTIG, 4th, 2002;HSFS, 1999), and description that irritation is indicated as inorganic arsenic compound (HSDB, 2003; DFGOT vol.21, 2005), it was judged that it had slight irritation and it was set as Category 3.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12079-65-1,tricarbonyl(eta-cyclopentadienyl)manganese,Skin corrosion / irritation - Category 2-3,Exclamation mark,Warning,Causes skin irritation,"There is information that the skin is stimulated (ACGIH (2001), ICSC (1995)). But there was no data on the level of irritation, it was classified as Category 2-3.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-14-2,"2,4-Dinitrotoluene",Skin corrosion / irritation - Category 3,,,,"Based on the description in the report on rabbit skin irritation tests (CERI-NITE Hazard Assessment No.51 (2004)): ""mild irritation"" (though exposure time is unknown).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-44-8,Triethylamine,Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"It was set as Category 1A-1C from description that caustic was admitted in the skin irritation test using the rabbit (ACGIH (7th, 2001), DFGOT (vol.13, 1999)).","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
121-45-9,Trimethyl phosphite,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,"Based on the statement of ""moderately severe but persistent irritation"" (ACGIH (2001)) as a result of rabbit skin irritation test, it was classified as Category 2 .","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-69-7,"N,N-Dimethylaniline",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"There is a report on human patch test that there was no irritation (IUCLID (2000)). But it was classified as Category 3 because there is a statement of ""MILD"" with skin application test on rabbits (RTECS (2005)).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-82-4,"1,3,5-Triazine, hexahydro-1,3,5-trinitro-",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Skin irritation is not observed on humans (Patty (4th, 1994), ATSDR (1995)). But it caused dermatitis and erythema on rabbits and the guinea pigs, respectively (ASTDR, 1995). So it was classified as Category 3.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12108-13-3,methyl cyclopentadienyl manganese tricarbonyl,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"There is description that there was no irritation in single contact to the human cutaneous (ACGIH (7th, 2001)). But it was set as Category 3 from description that slight irritation was admitted in the skin irritation test using the rabbit (NICNAS (2003)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12122-67-7,"Zinc N,N'-ethylenebis(dithiocarbamate); Zineb",Skin corrosion / irritation - Category 3,,,,"Based on the description in the report on rabbit skin irritation tests (Agricultural Chemical Registration Data (1970)): ""The substance induced very mild irritation, which persisted by 72 hours.""","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12125-02-9,Ammonium chloride,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"It was classified as Category 3 based on the description that as effects of short-term exposure it ""stimulates the skin"", and as primary disaster / an acute symptoms cause ""redness"" on humans (ICSC (J) (2000)).","May 24, 2006 (Environmental Hazards: Feb. 20, 2007)"
12185-10-3,Phosphorus (yellow),Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"There are descriptions that it causes burn when contacting human skin (ACGIH (2001), ATSDR (1997), ICSC (2004)), and that it originates not only in thermals but in corrosive effects (ATSDR (1997)). Moreover, also in the animal studies, it is evaluated as ""corrosive"" or ""necrosis"" (IUCLID (2004), ATSDR (1997)). Based on what mentioned above, it was classified as Category 1A-1C.","Mar. 23, 2006"
122-60-1,"2,3-Epoxypropyl phenyl ether",Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on human health effects (CERI Hazard Data 2000-14 (2001), MOE Risk Assessment vol. 2 (2003), ACGIH (7th, 2002)): ""The substance is irritating to the eyes, skin and respiratory tract,"" ""an accidental exposure to a droplet of the substance, which was painless at first and hence left unwashed, caused reddening of the skin associated with pain after few hours of exposure, followed immediately by washing - the affected area resulted in a second-degree burn, with pigmentation remaining for about three years."" The substance is thus considered to cause reversible irritation to the skin.

","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12279-90-2,Tetraarsenic tetrasulfide,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"The knowledge of this product was not acknowledged. But it was judged to have slight irritation, and it was set to category 3 from the description which indicates that an inorganic arsenic had irritation (DFGOT 21, 2005).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-19-3,heptan-4-one,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"There is a description that it has slight irritation on human skin (PATTY (5th, 2001)) and that it has slight irritation on rabbits (PATTY (5th, 2001)), therfore, classified as Category 3.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-30-8,p-Aminophenol,Skin corrosion / irritation - Category 3,,,,"Based on the description in the report on rabbit skin irritation tests (RTECS (2006) and IUCLID (2000)): ""Mild,"" ""slightly irritating."" The substance is thus considered a mild skin irritant.
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-31-9,Hydroquinone,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Although there are two test examples having indicated moderate or more irritation by application with high concentration over time, other four examples show mild or less irritation. Therefore, since it is believed that the substance indicates a mild irritation, it's a good guess that it can be classified as ""Category 3."" ",39441.0
123-42-2,Diacetone alcohol,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,It was classified as Category 2 based on the information of moderate irritation in irritation test on rabbits (SIDS (2000)).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-86-4,Butyl acetate,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Since there was a report of mild skin irritation on humans (ACGIH (2001)), it was classified as Category 3.","Feb. 20, 2007 (Environmental Hazards: Nov. 20, 2006)"
123-91-1,"1,4-Dioxane",Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on animal skin irritation tests: ""moderately irritating"" (CERI-NITE Hazard Assessment No.13 (2004)) and ""causes moderate, reversible irritation"" (EU-RAR No.21 (2002)).","Sep. 20, 2006 (Environmental Hazards: Feb. 10, 2006)"
123-92-2,isopentyl acetate,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"It was classified as Category 3 based on the evaluation of ""slight irritation"" in the rabbit skin irritation test (isomer mixture as test substance) (DFGOTvol.11 (1996)). In addition, there is a description that ""Disappearance of the test substance of a remarkable rate can be because of volatile at the time of application"" on repetitive application test of this substance on human skin. And 197 subjects did not observe irritation at all (DFGOTvol.11 (1996)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
123-96-6,2-Octanol,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Based on the statement that it has slight stimulativeness on guinea pigs (PATTY (5th, 2001)), it was classified as Category 3.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-04-9,Adipic acid,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Based on descriptions that the test on rabbits indicated mild irritation (CERI Hazard Data(1998), BUA 68 (1991)), and that it may dry skin and cause dermatitis on humans (ACGIH (2001)), it was classified as Category 3.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-09-4,Hexamethylenediamine,Skin corrosion / irritation - Category 1A-1C,,,,"Based on the description in the report on several skin irritation tests with rabbits (SIDS (1996)): ""Corrosive"" (though the results are not those of 4-hour application). Also based on the description of the human health effects (MOE Risk Assessment vol. 3 (2004)): ""Corrosive to the eye, skin and respiratory tract."" The substance should be placed in Category 1A from the viewpoint of safety if further subclassification is needed. ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-40-3,Dimethylamine,Skin corrosion / irritation - Category 1A-1C(3 - 6% solution),Corrosion,Danger,Causes severe skin burns and eye damage,"There are descriptions that in 3 or 6% aqueous solutions skin application test on rabbits, erythema and edema, and following ulcer was observed of the skin (DFGOT vol.7, 1996, ACGIH, 7th, 2001) and that the test inwhich the tip of mice tail was dipped in 6% aqueous solutions for 2 hours, congestion with a clear boundary and following tissue necrosis was observed (DFGOT vol.7, 1996, ACGIH, 7th, 2001). It was judged to have corrosivity and was classified as Category 1A-1C (3-6% aqueous solutions). Since the details of development and course of the corrosive reaction were unknown, it was not subcategorized.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-43-6,hydrogen peroxide--urea,Skin corrosion / irritation - Category 1A-1C,Corrosion,Danger,Causes severe skin burns and eye damage,"In Priority 2, there is description that it has critical irritation to human skin (HSFS (2000)), and the diox as constituent elements of this product indicated caustic to the skin, it was set as Category 1A-1C.
[view] It is more desirable to be set as 1A from a viewpoint of safety, when further categorizing needs to be performed.","Jun. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
12427-38-2,"Manganese N,N'-ethylenebis(dithiocarbamate)",Skin corrosion / irritation - Category 3,,,,"Based on the evidence of mild skin irritation observed in rabbit skin irritation tests (Agricultural Chemical Registration Data (1970)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-73-8,Tributyl phosphate,Skin corrosion / irritation - Category 2,,,,"Based on the description in the report on rabbit skin irritation tests (EHC 112 (1991)): Erythema and edema are observed, along with severe irritation (though the results are not those of 4-hour application). ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-98-7,"2-Propenenitrile, 2-methyl-",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"Based on the descriptions that there was mild skin irritation in Draize test on rabbits (SIDS, 2002) and it may cause dermatitis by repetitive or long-term skin contacts on humans, (MOE Risk Assessment the 3rd volume, 2004), it was judged to have mild irritativeness and was classified as Category 3.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-99-8,Chloroprene,Skin corrosion / irritation - Category 2,Exclamation mark,Warning,Causes skin irritation,Mild to moderate erythema and edemas for rabbits and the thickening of the skin with repeated administration to the mouse are reported (SIDS (2003)). And dermatitis and alopecia were seen on humans (IARC 19 (1979)). It was classified as Category 2 because there is no finding of corrosivity.,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
127-18-4,Tetrachloroethylene,Skin corrosion / irritation - Category 1A-1C,,,,"Based on the description in the report on human epidemiological studies and rabbit skin irritation tests (CERI-NITE Hazard Assessment No.65 (2005)): Severe skin irritation associated with dermal necrosis is observed, although the substance should be placed in Category 1A from the viewpoint of safety. ","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
128-37-0,"2,6-Di-tert-butyl-p-cresol",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"A blockade application is done on rabbits and of slight irritation (CERI Hazard Data (1997)), and there are statements of slight irritation (SIDS (200)), and of slight irritation to humans (SIDS (2002)), therefore it was classified as Category 3.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
129558-76-5,N-[4-(p-Tolyloxy)benzyl]-1-methyl-3-ethyl-4-chloro-1H-pyrazole-5-carboxamide,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"It was set as category 3 based on the statement (Agricultural Chemical Registration Data) that erythema was seen until 48 hours after setting to the rabbit, but it is very slight, and it was disappeared 72 hours afterward.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
1303-32-8,arsenic disulfide,Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"The knowledge of this product was not acknowledged. But it was judged to have slight irritation, and it was set to category 3 from the description which indicates that an inorganic arsenic had irritation (DFGOT 21, 2005).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-33-9,"arsenic sulphides, natural",Skin corrosion / irritation - Category 3,-,Warning,Causes mild skin irritation,"From the description that skin irritation is indicated as an arsenic compound of this product or of 3 values (HSDB, 2003;HSFS, 1998) and that description which shows that an inorganic arsenic had irritation (DFGOT 21, 2005), it was judged to have slight irritation, and it was set to category 3.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
