CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
2631-37-0,promecarb,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: although there is a report that there was symptom of contact dermatitis by application of this substance in the past, there is no other information, and since data is insufficient, it cannot classify.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-50-3,p-Phenylenediamine,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: Based on the description in the report on a number of skin sensitization tests in guinea pigs (CERI Hazard Data 2001-31 (2002) and DFGOT vol.6 (1994)): ""Skin sensitization: positive."" Also based on the description of human health effects in CERI Hazard Data 2001-31 (2002), PATTY (4th, 1999) and DFGOT vol.6 (1994): The substance possesses a potential for sensitization for human skin. Also due to the fact that the substance is classified into ""Skin Sensitizing Substance"" by the ad hoc committee of the Japanese Society of Occupational Allergy and Japanese Society of Contact Dermatitis, and ""Skin Sensitizing Substance: Group 1"" by the Japan Society for Occupational Health.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3452-97-9,"3,5,5-Trimethyl-1-hexanol",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Jun. 20, 2006 (Environmental Hazards: Jan. 25, 2007)"
111-40-0,"N-(2-Aminoethyl)-1,2-ethanediamine; Diethylenetriamine",Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: based on the testing data of guinea pig skin sensitization tests (based on the Maximization method) (CERI-NITE Hazard Assessment No.50 (2004), SIDS (1996)) and data on human health effects (MOE Risk Assessment Vol. 2 (2003), CERI-NITE Hazard Assessment No.50 (2004), SIDS (1996), ACGIH 7th (2001)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
485-31-4,binapacryl,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
16871-71-9,zinc hexafluorosilicate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
98-95-3,Nitrobenzene,Skin sensitizer,Skin sensitizer: Not classified,,,,"Skin sensitizer: Based on the description in the report on guinea pig skin sensitization tests (EHC 230 (2003) and IUCLID (2000)): ""Skin sensitization: negative.""","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID1345,Blasticiden-S-benzylaminobenzenesulfonate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
5124-30-1,"Methylenebis(4,1-cyclohexylene) diisocyanate",Skin sensitizer,Skin Sensitizer: Category 1,,,,"Skin sensitizer: Based on the description in the report on guinea pig skin sensitization tests (ACGIH (7th, 2001)): ""Skin sensitization: positive."" Also based on three cases of skin sensitization reported in human epidemiological studies (MOE Risk Assessment vol. 2).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
52570-16-8,2-(2-Naphthyloxy)propionanilide; Naproanilide,Skin sensitizer,Classification not possible,,,,Skin sensitizer: No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-36-0,tributyltin acetate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
10099-74-8,Lead dinitrate,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-87-1,hexachloronaphthalene,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,"Skin: Since data was insufficient, we could not classify it.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
55814-41-0,2-methyl-N-[3-(1-methylethoxy)phenyl]benzamide,Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization :From the skin-sensitization-test result of the guinea pig using the Buehler method, based on there being no skin sensitization property (Agricultural Chemicals abstracts (1994)), we classified it to be Out Of Category .
Respiratory sensitization: No data.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16871-90-2,Dipotassium hexafluorosilicate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
542-75-6,"Propene, 1,3-dichloro-",Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin sensitization: Classified as Category 1 because the guinea pig skin sensitization test (Buehler method) showed 90% of positive rate (Agricultural Chemical Registration Data, 1997).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
100-41-4,Ethylbenzene,Skin sensitizer,Skin sensitizer: Classification not possible,,,,"Skin sensitizer: insufficient data available, the substance is considered to cause no skin sensitization, based on the results of skin sensitization tests on human volunteers (ACGIH (7th, 2002), EHC 186 (1986)). However, these results are insufficient to make conclusions about the skin sensitization, which is not evaluated by ACGIH.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
55134-13-9,Narasin,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-91-8,Morpholine,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,"Skin: Although there was description that it did not indicate sensitizing property (EHC 179, 1996, PATTY 4th, 1994) in the skin sensitization study by the improved Buehler method using a guinea pigs, there was no description which negates skin sensitization clearly, therefore we presupposed that we could not classify since the insufficiency of data.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
31895-21-3,"N,N-Dimethyl-1,2,3-trithian-5-amine",Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: in the Maximization method using a guinea pig, it carried out the outside of Category based on the statement (Agricultural Chemical Registration Data) with negativity.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
106-51-4,p-benzoquinone,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7758-01-2,Potassium bromate,Skin sensitizer,Skin sensitizer: Classification not possible,-,-,-,Skin sensitization: classification is not possible since there is no data.,2009.3.31
10326-27-9,"Barium chloride, dihydrate",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
ID410,Dichloropentafluoropropane; HCFC-225,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
64440-88-6,"N,N'-ethylenebis(thiocarbamoylthiozinc) bis(N,N-dimethyldithiocarbamate)",Skin sensitizer,Skin sensitizer: Not classified,,,,Skin sensitizer: No skin sensitizing potential was found in guinea pig sensitization tests employing the Maximization method (Agricultural Chemical Registration Data (1986)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
540-59-0,"1,2-Dichloroethylene",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
3090-36-6,Tributyl(lauroyloxy)stannane,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-51-2,o-Chloroaniline,Skin sensitizer,Skin sensitizer: Classification not possible,,,,"Skin sensitizer: classification is not possible because of the insufficiency of data, although guinea pig Maximization tests show negative results for sensitization (CERI-NITE Hazard Assessment No.58 (2004)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
17014-71-0,dipotassium peroxide,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
84-74-2,Di-n-butyl phthalate,Skin sensitizer,Skin Sensitizer: Category 1,,,,"Skin sensitizer: phthalic acid di-n-butyl does not cause skin sensitization in experimental animals (EU-RAR No.29 (2003), EHC 189 (1997)); some human cases suggest positive results; classified into ""Skin Sensitization Group 2"" by the Japan Society for Occupational Health (2005), and into ""Skin Sensitization: Positive"" by the Japanese Society of Occupational Allergy.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10325-94-7,Cadmium nitrate,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-54-5,o-Phenylenediamine,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: Based on the positive results in a number of skin sensitization studies with guinea pigs (CERI Hazard Data 2001-31 (2002) and DFGOT vol.6 (1994)) and the evidence of skin sensitization in humans reported in MOE Risk Assessment vol. 3 (2004) and DFGOT vol.6 (1994). Furthermore due to the fact that the substance is classified as a ""Skin Sensitizing Substance"" by the ad hoc committee of the Japanese Society of Occupational Allergy, and ""Skin Sensitizing Substance: Group 1"" by the Japan Society for Occupational Health.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
15578-26-4,ditin pyrophosphate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
21087-64-9,Metribuzin,Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin: Based on the fact that sensitization was not identified in the FDA test(Agricultural chemicals abstract) using the guinea pigs, it was put outside of the Category. In addition, it has been  reported that there is no skin sensitization in humans either. (HSDB (2005)).
Respirator: No data","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-88-2,tetrachloronaphthalene,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
21609-90-5,"O-4-Bromo-2,5-dichlorophenyl O-methyl phenylphosphorothioate",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
33972-75-7,iron methanearsonate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
51-28-5,"2,4-Dinitrophenol",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: Classification not possible due to the insufficiency of data,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-39-4,m-Cresol,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Apr. 20, 2006 (Environmental Hazards: May 24, 2006)"
100-69-6,2-Vinylpyridine,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: Based on the positive results in guinea pig skin sensitization tests (CERI-NITE Hazard Assessment No.18 (2005) and PATTY (4th, 2000)) and the evidence of sensitization in humans reported in CERI Hazard Data 2000-40 (2001), CERI-NITE Hazard Assessment No.18 (2005), MOE Risk Assessment vol. 4 (2005) and PATTY (4th, 2000).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7803-49-8,hydroxylamine,Skin sensitizer,Skin sensitization: Category 1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin sensitization : in addtion to the description (ICSC(1995), SITTIG(4th, 2002)) in Priority 2 ""sensitization of the skin may be carried out by repetition or long-term contact"", the EU risk phrases is R43, and it is German MAK Liszt's Sensitization substance (Sh), it is referred to as Category 1.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
98886-44-3,fosthiazate,Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin sensitization: based on the statement (Agricultural Chemical Registration Data) that skin sensitization was seen in the guinea pig, it was referred to as Category 1.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7787-56-6,"Beryllium sulfate, Tetrahydrate",Skin sensitizer,Skin Sensitizer: Category 1,,,,"Skin sensitizer: Based on the positive results in patch tests and Maximization Tests reported in human epidemiological studies (DFGOT Vol.21 (2005)), and the positive results in guinea pig skin sensitization tests carried out according to Maximization Method. The substance is thus considered a sensitizing skin irritant.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
562-81-2,barium tetracyanoplatinate,Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin sensitization: although there is no data of this substance, water-soluble platinum salt is classified into 1 according to Association of Industrial Health (2005). Since platinum was used as the skin sensitizer by the Japanese Society of Occupational Allergy, it was set to Category 1.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
95-50-1,o-Dichlorobenzene,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: Insufficient data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
7572-29-4,Dichloroacetylene,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
23135-22-0,"N',N'-dimethylcarbamoyl(methylthio)methylenamine N-methylcarbamate",Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: based on the statement (Agricultural Chemical Registration Data) with negativity by the skin sensitization study using a guinea pig, it carried out the outside of Category.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
10108-64-2,Cadmium chloride,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3564-09-8,"disodium 3-hydroxy-4-[(2,4,5-trimethylphenyl)azo]naphthalene-2,7-disulphonate",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
10025-91-9,Antimony trichloride,Skin sensitizer,Skin Sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7664-93-9,Sulfuric acid,Skin sensitizer,Skin sensitization: Not classified,-,-,-,"Skin: There is no test data on skin sensitizing of sulfuric acids. Although sulfuric acid has been industrially used for several decades, there is no case report of skin sensitization, while skin injuries by skin irritation is well known. Although an extensive amount of sulfate ion exists internally (the sulfate ion in serum being 33 mmol/L and 50 times that in cells),  allergic reactions do not occur. In metal study of allergic aspermatogenic sulfate, even if  allergy positive with metal may occur, sulfuric ion is presumed to result in allegic negative as is suggested by the negative results in sulffate of zinc. Based on the description  that a conclusion is drawn from the results mentioned above that sulfate does not cause allergy to humans(SIDS, 1998).Therefore it was put  outside of the Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-23-6,"Benzene, 1-methoxy-2-nitro-",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
91-20-3,Naphthalene,Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin : We have the description that skin sensitizing property was not acknowledged in Buehler test and maximization test which used the guinea pigs in EU RAR (2003), however, based on the description of 2 cases in which the cutireaction was acknowledged by the intracutaneous test of DFGOT (vol.11, 1998) as influence to human and on the description that the frequency of allergic reactions against the naphthalenes is 0.13%, we classified it to be Category 1.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
144-49-0,fluoroacetic acid,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
558-13-4,carbon tetrabromide,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7774-29-0,Mercury diiodide,Skin sensitizer,Skin sensitizer: Category 1,,,,"Skin sensitizer: Mercury is classified into ""Skin Sensitizing Substance"" by the ad hoc committee of the Japanese Society of Occupational Allergy, and ""Skin Sensitizing Substance: Group 1""* by the Japan Society for Occupational Health. These classifications, though not specifying mercury oxide, seem to include mercury compounds. Mercury oxide, which is a mercury compound, should thus cause skin sensitization. 

* There is a provision to the effect that ""the category refers to the substance concerned and its compounds, but does not identify all substances causing respiratory/skin sensitization.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2451-62-9,Triglycidyl isocyanurate,Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin sensitization : Classified as Category 1 because CERI Hazard Data (2001), ACGIH (7th, 2001) and NICNAS (1994) describe the patch test of the patient who developed contact dermatitis by occupational exposure shows positive for this product, which is judged to induce any symptoms, and CERI Hazard Data (2001) describes that several experiments using guinea pigs show sensitization, and CICAD 8 (1998) confirmed 25% and 60% positive rates in the two modified Magnusson and Kligman methods using guinea pigs.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
82692-44-2,"2-[4-(2,4-Dichloro-m-toluoyl)-1,3-dimethyl-5-pyrazolyloxy]-4-methylacetophenone; Benzofenap",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
141-66-2,(E)-3-(dimethylamino)-1-methyl-3-oxoprop-1-enyl dimethyl phosphate,Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
334-88-3,diazomethane,Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Skin sensitization was set to Category 1 since sensitization was identified in guinea pigs (PATTY (5th, 2001)). Diazomethane is defined as a sensitizing chemical substance in the interim report of the Japanese occupationl and  environmental allergology meeting's  specially committee .","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1302-74-5,Emery,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,Skin sensitization: No data,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
61789-80-8,Bis(hydrogenated tallow)dimethylammonium chloride,Skin sensitizer,Skin sensitizer: Not classified,,,,Skin sensitizer: Based on three epidemiological case reports that provide no evidence of skin sensitization in humans (CERI-NITE Hazard Assessment No.78 (2005)) along with negative results of guinea pig skin sensitization tests performed according to Maximization Method.,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-94-1,Cyclohexanone,Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: Although a case of one human is reported (IARC (Vol71, 1999), ACGIH (2003)), since sensitization has not been identified in animals it was put outside of the Category.","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
95-16-9,Benzothiazole,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
110-86-1,Pyridine,Skin sensitizer,Skin sensitizer: Classification not possible,,,,"Skin sensitizer: Local Lymph Node Assay in guinea pigs show ""positive"" (CERI Hazard Data 2001-70 (2002)), while skin sensitization tests in guinea pigs are ""negative"" (ACGIH (7th, 2004)). These equivocal data do not allow the presence or absence of skin sensitization to be determined, and hence classification is not possible.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
592-05-2,lead dicyanide,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
8001-35-2,Toxaphene,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-63-0,lead carbonate,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
51276-47-2,2-Amino-4-[hydroxy(methyl)phosphinoyl]butyric acid; Glufosinate,Skin sensitizer,Skin sensitizer: Not classified,,,,"Skin sensitizer: No skin sensitizing potential was found in guinea-pig skin sensitization studies, reported in Agricultural Chemical Registration Data (1986).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-33-9,"arsenic sulphides, natural",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization : it is not a deterministic conclusion (ATSDR, 2005; HSG, 1992) although there is no knowledge of the quality of a genuine article itself and skin sensitization may be shown to humans as an inorganic arsenic compound, in addition, it was presupposed that it cannot classify from the description in the humans of EHC 224 (2001) ""development of the skin sensitization of inorganic arsenic is rare"" since data is insufficient.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25311-71-1,O-Ethyl O-2-(isopropoxycarbonyl)phenyl N-isopropylphosphoramidothioate; Isofenphos,Skin sensitizer,Skin sensitizer: Classification not possible,,,,"Skin sensitizer: The substance could be ""Not classified"" based on the negative results obtained in a guinea pig Maximization test (IUCLID (2000)). However, classification is not possible with only one set of data available.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
7699-43-6,Zirconium dichloride oxide,Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization] Skin sensitization was negative (DFGOT vol.12 (1999)) in both examinations of modified Magnusson and Kligman test using guinea pigs and lymph node assay using the mouse, moreover, there was no onset of the symptoms which suggests skin sensitization by the test using human volunteers (ACGIH (2001)), therefore we classified it as Out Of Category.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
72623-86-0,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization] In multiple tests(including the maximization test) based on OECD Guideline 406 using the guinea pigs, a result that none of them had the sensitization was obtained (IUCLID (2000)),  and therefore it was put outside of the Category.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
72-57-1,"tetrasodium 3,3'-[(3,3'-dimethyl[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[5-amino-4-hydroxynaphthalene-2,7-disulphonate]",Skin sensitizer,Skin sensitization: Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
96-22-0,3-Pentanone,Skin sensitizer,Skin sensitization: Not classified,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: Based on the negative result of a test in humans (IUCLI (2000)), it was put outside of Category.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
108-93-0,Cyclohexanol,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization :Although a result of human patch test  of skin sensitization is shown in Patty (5th, 2001), since its details are unknown, it cannot be classified.","Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
120068-37-3,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3-cyano-4-[(trifluoromethyl)sulfinyl]pyrazole; Fipronil",Skin sensitizer,Skin sensitizer: Classification not possible,,,,"Skin sensitizer: Two sensitization studies in guinea pigs using the Maximization method yielded inconsistent results (positive rates of 20% and 0%) (Agricultural Chemical Registration Data (1995, 1996)), which do not allow the presence or absence of sensitization to be determined.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-68-3,"1-Chloro-1,1-difluoroethane; HCFC-142b",Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-64-4,Diantimony trioxide,Skin sensitizer,Skin Sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Apr. 20, 2006 (Environmental Hazards: Jun. 20, 2006)"
75-01-4,Chloroethylene; Vinyl chloride,Skin sensitizer,Skin sensitizer: Classification not possible,,,,Skin sensitizer: No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
100-37-8,"Ethanol, 2-(diethylamino)-",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,Respiratory sensitization is uncategorizable because of no information. Uncategorizable because there are data that indicate sensitization in guinea pig skin(CERI Hazard Data (2001)) and that find no sensitization in guinea pigs (SIDS (2003)),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
66952-49-6,Methasulfocarb ,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7722-84-1,Hydrogen peroxide,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,"Skin sensitization: With the guinea pigs, there are negative results (EU-RAR (2003), ECETOC JACC (1993)) by two examinations, and it is indicated in humans that a large group of persons was negative in the patch test (EU-RAR (2003)). However, there is also a statement (EU-RAR (2003)) that two examples were positive among 158 examples in the human patch test, and since data is insufficient, it cannot be classified.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7790-84-3,"Sulfuric acid, cadmium salt(1:1), hydrate (8/3)",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
613-35-4,"N,N'-[1,1'-biphenyl]-4,4'-diylbisacetamide",Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-08-1,Ethanethiol,Skin sensitizer,Skin sensitization: Classification not possible,Skin sensitization)-,Skin sensitization)-,Skin sensitization)-,Skin sensitization] No data,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2698-41-1,[(2-chlorophenyl)methylene]malononitrile,Skin sensitizer,Skin sensitization: Category1,Skin sensitization)Exclamation mark,Skin sensitization)Warning,Skin sensitization)May cause allergic skin reaction,"Since there is no information on respiratory sensitization, it cannot be classified. Since there is a report on skin sensitization(ACGIH (2001)) that the skin sensitization was observed in workers at the manufacturing site, it was referred to as  Category 1.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
