CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
11054-70-9,Lasalocid,Flammable solids - Not classified,-,-,-,"The all substance data for Poisonous and Violent Substances Control Law MSDS (Chemical Daily, 2001) states about the disposal of Lasalocid A as ""incinate with inflammable solvent in an incinerator with afterburner and scrubber"". It was considered to be flame retardant and was classified as out of Category.  ","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1111-67-7,copper thiocyanate,Flammable solids - Not classified,-,-,-,Not classified because it is considered as non-combustible substances structurally,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1129-41-5,m-tolyl methylcarbamate,Flammable solids - Not classified,-,-,-,"Non-combustible (HSDB, 2002)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
115-24-2,"2,2-bis(ethylsulphonyl)propane",Flammable solids - Not classified,-,-,-,"Not classified because it can be considered as a flame-retardant substance and ""It is dissolved in a flammable solvent and incinerated in an incinerator attached an afterburner and a scrubber.""(All Data of target substances for MSDS in Poisonous and Violent Substances Control Law, The Chemical Daily, 2001, as Caution in waste)","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
115-29-7,Endosulfan,Flammable solids - Not classified,-,-,-,"Non-combustible, substance itself does not burn. (HSDB (2006))","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1163-19-5,Decabromodiphenyl ether,Flammable solids - Not classified,,,,"Used as a flame retardant additive for polystyrene products etc. (HSDB, 2006)","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-74-1,"Benzene, hexachloro-",Flammable solids - Not classified,-,-,-,UNRTDG Class: 6.1,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-75-2,"2,3,5,6-Tetrachloro-p-benzoquinone",Flammable solids - Not classified,-,-,-,"Non-combustible (ICSC,1997).",2009.3.31
118-79-6,"2,4,6-Tribromophenol",Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
118-96-7,"Benzene, 2-methyl-1,3,5-trinitro-",Flammable solids - Not classified,-,-,-,UNRTDG Class: 1.1D,"Mar. 23, 2006"
1194-65-6,"2,6-dichlorobenzonitrile",Flammable solids - Not classified,,,,Non-flammable (ICSC (2005)),"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
12001-28-4,Crocidolite,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004). ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
12001-29-5,Chrysotile asbestos,Flammable solids - Not classified,-,-,-,Non-flammable (ATSDR (2001)),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12002-03-8,copper acetoarsenite,Flammable solids - Not classified,-,-,-,"Non-combustible (HSDB, 2003)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12013-69-3,dicalcium lead tetraoxide,Flammable solids - Not classified,-,-,-,"Since the melting point was high  (950 degC or more, decomposition) and its composition suggests it to be nonflammable, it was classified as out of Category.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
12047-27-7,barium titanium trioxide,Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in June 2006)","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12069-69-1,copper(II) carbonate--copper(II) hydroxide (1:1),Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in June 2006)","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-14-2,"2,4-Dinitrotoluene",Flammable solids - Not classified,,,,"Classified into Division 6.1 (UN#1600 dinitrotoluene (molten)) (UN Recommendations on the Transport of Dangerous Goods)
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-82-4,"1,3,5-Triazine, hexahydro-1,3,5-trinitro-",Flammable solids - Not classified,-,-,-,UNRTDG Class: 1.1,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
121-87-9,2-Chloro-4-nitroaniline,Flammable solids - Not classified,-,-,-,"Since it was classified into  Class 6.1 and PG III in the United Nations Recommendations on the Transport of Dangerous Goods (UN No.2237(ICSC,2000)), it was classified into Not classified. ",2009.3.31
12122-67-7,"Zinc N,N'-ethylenebis(dithiocarbamate); Zineb",Flammable solids - Not classified,,,,"Classified as flammable according to ICSC (2004). Classified into Division 6.1 (UN#2771 Thiocarbamate Pesticide, solid, toxic (ICSC (2004))) (UN Recommendation on the Transport of Dangerous Goods).","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
12125-01-8,Ammonium fluoride,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
12125-02-9,Ammonium chloride,Flammable solids - Not classified,-,-,-,"Non-combustible  (Weiss, 2nd, 1985; etc.)","May 24, 2006 (Environmental Hazards: Feb. 20, 2007)"
12174-11-7,Palygorskite,Flammable solids - Not classified,-,-,-,Non-combustible inorganic compounds.,2009.3.31
12185-10-3,Phosphorus (yellow),Flammable solids - Not classified,-,-,-,"UNRTDG No. 1381, Class: 4.2, Subsidiary risks Class:  Class: 6.1, PG I","Mar. 23, 2006"
12202-17-4,Lead oxide sulfate  (Pb4O3(SO4)),Flammable solids - Not classified,-,-,-,"The melting point was high (977 degC), and its composition suggests it to be nonflammable, it was classified as out of Category..","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
12279-90-2,Tetraarsenic tetrasulfide,Flammable solids - Not classified,-,-,-,"CHRIS-Chemical Hazards Response Information System (U. S.DOT/U.S.Coast Guard, 1999) has the statement that it is nonflammable (as CAS No.1303-32-8). It was classified as out of Category. However, Merck (13th, 2001) also has the description ""it ignites at elevated temperatures."" ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-30-8,p-Aminophenol,Flammable solids - Not classified,,,,"Classified as flammable according to HSDB (2006). Classified into Division 6.1 (UN#2261 (o-, m-, p-)) (UN Recommendation on the Transport of Dangerous Goods). ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-09-4,Hexamethylenediamine,Flammable solids - Not classified,,,,"Classified as ""flammable"" by ICSC (2004). Classified into Class 8 (UN#2280 (solid)) (UN Recommendations on the Transport of Dangerous Goods).  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-43-6,hydrogen peroxide--urea,Flammable solids - Not classified,-,-,-,"UNRTDG is classified into 5.1 (8) and III according to the UNRTDG No.(1511). Since 4.1 was not assigned, it was classified as out of Category.","Jun. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
12656-85-8,C.I. Pigment Red 104,Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in 2006)","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1302-74-5,Emery,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (2000)),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-28-2,Diarsenic pentaoxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-32-8,arsenic disulfide,Flammable solids - Not classified,-,-,-,"CHRIS-Chemical Hazards Response Information System (U. S.DOT/U.S.Coast Guard, 1999) has the statement that it is nonflammable, and it was considered as out of Category. However, Merck (13th, 2001) also has the description ""it ignites at elevated temperatures.""   ","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-33-9,"arsenic sulphides, natural",Flammable solids - Not classified,-,-,-,"Non-combustible (NFPA, 13th, 2003)","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-39-5,zinc arsenate,Flammable solids - Not classified,-,-,-,"UNRTDG is classified into 6.1 and II according to the UNRTDG No. (1712) (however, it is shared with zinc arsenite). Since 4.1 which indicates flammable solids was not assigned, it was classified as out of Category.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-86-2,Diboron trioxide,Flammable solids - Not classified,-,-,-,"Non-combustible  (ICSC (1996), HSDB (2005))","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-96-4,Borax,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 1999)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1304-28-5,"barium oxide, obtained by calcining witherite",Flammable solids - Not classified,-,-,-,"Nonflammable (ICSC (J), 1999). (However, since this product may react with other substances and burn, cautions are required.)","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1304-29-6,barium peroxide,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (1999)),"Mar. 15, 2007 (Environmental Hazards: Mar. 23, 2006)"
1304-56-9,Beryllium oxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-62-0,Calcium dihydroxide,Flammable solids - Not classified,-,-,-,"Non-combustible  (ICSC (1997), Weiss (2nd, 1985))","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-78-8,Calcium oxide,Flammable solids - Not classified,-,-,-,"Not classified because of ""Non-combustible substance"" (Weiss (2nd, 1985))","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-99-3,tricalcium diphosphide,Flammable solids - Not classified,-,-,-,"UNRTDG Class: 4.3 and non-combustible (ICSC(J), 2002)","Mar. 23, 2006"
1306-19-0,Cadmium oxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC,1999)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1307-96-6,Cobalt oxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1308-14-1,Chromium (III) hydroxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2003)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1308-38-9,Chromium (III) oxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-37-1,Diiron trioxide,Flammable solids - Not classified,-,-,-,"Non-combustible  (ICSC, 2004;HSDB, 2005)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-60-0,Lead dioxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-64-4,Diantimony trioxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC,2003)","Apr. 20, 2006 (Environmental Hazards: Jun. 20, 2006)"
131-52-2,Sodium Pentachlorophenate,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (1997)),"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-74-8,ammonium picrate,Flammable solids - Not classified,-,-,-,"Not classified because of UNRTDG No. 0004, 1.1D  (not Class: 4.1)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1310-58-3,Potassium hydroxide,Flammable solids - Not classified,-,-,-,"Non-combustible substance (Hommel, 1991)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-66-3,Lithium hydroxide monohydrate,Flammable solids - Not classified,-,-,-,Non-combustible substance,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-73-2,Sodium hydroxide,Flammable solids - Not classified,-,-,-,"Non-combustible  (ICSC, 2000;Hommel, 1991; Weiss, 2nd, 1985)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1313-13-9,Manganese dioxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2003)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1313-60-6,disodium peroxide,Flammable solids - Not classified,-,-,-,UNRTDG is classified into 5.1 and I according to the UNRTDG No. (1504). It was classified as out of Category .,"Mar. 23, 2006"
1313-82-2,Disodium sulfide,Flammable solids - Not classified,-,-,-,UNRTDG Class: 4.2,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1313-99-1,Nickel monoxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-13-2,Zinc oxide,Flammable solids - Not classified,-,-,-,Non-combustible substance,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-60-9,Diantimony pentoxide,Flammable solids - Not classified,,,,"Non-flammable (converted into Sb2O3-Sb2O5 when heated, which is further converted into Sb2O4 at a temperature of 780degC, according to Chemical Encyclopedia (1972); oxygen atoms are lost in the reaction, which takes place in stages)","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-62-1,Divanadium pentaoxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC,2004)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1314-84-7,trizinc diphosphide,Flammable solids - Not classified,-,-,-,"Nonflammable (ICSC (J), 2001). (However, since it will decompose on contact with water, damp air or acid, and produce flammable fumes, such as phosphine, cautions are needed.)","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-87-0,Lead sulfide,Flammable solids - Not classified,,,,"Non-flammable (HSDB, 2006)  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1317-36-8,Lead monoxide; Litharge,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2002)","Mar. 23, 2006"
1321-64-8,pentachloronaphthalene,Flammable solids - Not classified,-,-,-,"Non-combustible  (ICSC (J), 2001; etc.)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1327-53-3,Diarsenic trioxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC,1999)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1330-43-4,"Disodium tetraborate, anhydrous",Flammable solids - Not classified,,,,"Non-flammable (ICSC, 1999)","Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
1332-21-4,Asbestos,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","Mar. 23, 2006"
1332-40-7,Copper oxychloride,Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in June 2006)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
13327-32-7,Beryllium hydroxide,Flammable solids - Not classified,,,,"Non-flammable (HSDB, 2006)","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1333-82-0,Chromium trioxide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2003)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-31-5,dimercury dicyanide oxide,Flammable solids - Not classified,-,-,-,"ERG (Guide151, 2004) corresponding to the UNRTDG No. (1642) (with insensible agent) has a statement that it is ""nonflammable"", and it was classified as out of Category.   ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-85-9,Dinitro-2-methylphenol,Flammable solids - Not classified,-,-,-,"Although it is a flammable (CHRIS-Chemical Hazards Response Information System, U.S.Department of Transportation/U.S.Coast Guard, 1999 ) (ERG, Guide No.153, 2004), UNRTDG is classified into 6.1 and II according to the UNRTDG No. (1598). Since 4.1 corresponding to flammable solids was not assigned, it was classified as out of Category.      ","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1335-87-1,hexachloronaphthalene,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (2001)),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
134-32-7,1-Naphthylamine,Flammable solids - Not classified,-,-,-,UNRTDG Class: 6.1,"Mar. 23, 2006"
1341-49-7,Ammonium hydrogendifluoride   ((NH4)(HF2)),Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in 2006)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1344-28-1,Aluminium oxide,Flammable solids - Not classified,-,-,-,Non-combustible (ISCS (2000)),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13453-07-1,gold trichloride,Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in 2006)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13463-67-7,Titanium dioxide,Flammable solids - Not classified,-,-,-,"Not classified because of ""Not combustible"" (HSDB (2005))","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
13464-38-5,trisodium arsenate,Flammable solids - Not classified,-,-,-,"Not classified because of UNRTDG No. 1685, Class: 6.1, PG II (not Class: 4.1) though ""Flammable"" (Sax, 11th, 2004)","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
13477-00-4,barium chlorate,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (2000)),"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13520-83-7,"Uranyl nitrate, hexahydrate",Flammable solids - Not classified,-,-,-,"HSDB (2005) has the statement as ""almost nonflammable"" and it was classified as out of Category. (However, it is considered to be an oxidant and the contact with combustibles should be avoided.)","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
13530-65-9,Zinc chromate,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2002)","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
136-78-7,disul,Flammable solids - Not classified,-,-,-,Non-combustible substance,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13654-09-6,"Decabromo-1,1'-biphenyl",Flammable solids - Not classified,,,,"Classified into Class 9 (UN#3152 Polyhalogenated Biphenyls (solid), or Polyhalogenated Terphenyls (solid)) (UN Recommendation on the Transport of Dangerous Goods). 
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
13682-73-0,potassium dicyanocuprate,Flammable solids - Not classified,-,-,-,"Not classified because of UNRTDG No. 1679, Class: 6.1, PG II  (not Class: 4.1)","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
137-30-4,"Zinc bis(N,N'-dimethyldithiocarbamate)",Flammable solids - Not classified,,,,"Classified as flammable according to ICSC (2004). Assigned to Division 6.1 (UN#2771 Thiocarbamate Pesticide (solid, toxic) (ICSC (2004))) (UN Recommendations on the Transport of Dangerous Goods). 
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13701-59-2,barium diboron tetraoxide,Flammable solids - Not classified,-,-,-,Nonflammable (its composition suggest that there is no flammability).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13718-59-7,barium selenite,Flammable solids - Not classified,-,-,-,"Since there are statements that ""it does not decompose under incandescent"" in guidance of handling toxic substance and highly poisonous substance (Jiji Press Co.,latest versions, 2001) and that ""nonflammable"" in ERG corresponding to UN No.2630 (Guide 151 and 2004), this product was considered to be nonflammable and was classified as out of Category.        ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13755-29-8,sodium tetrafluoroborate,Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in 2006)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13765-19-0,Calcium chromate,Flammable solids - Not classified,,,,"Non-flammable (Dihydrate (HSDB,2006))","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13826-83-0,ammonium tetrafluoroborate,Flammable solids - Not classified,-,-,-,"Non-combustible (HSDB, 2003)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
139-13-9,nitrilotriacetic acid,Flammable solids - Not classified,-,-,-,"Non-combustible  (ICSC (J), 1994; Weiss, 2nd, 1986, p735)","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
13967-50-5,potassium dicyanoaurate,Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in 2006)","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
14075-53-7,Potassium tetrafluoroborate,Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in 2006)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
142-04-1,anilinium chloride,Flammable solids - Not classified,-,-,-,"Although it is flammable, UNRTDG is classified into 6.1 and III according to the UNRTDG No.(1548). Since 4.1 was not assigned, it was classified as out of Category.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
14221-47-7,triammonium trioxalatoferrate,Flammable solids - Not classified,-,-,-,"The trihydrate of this product is stated to be ""nonflammable"" in CHRIS-Chemical Hazard Response Information System (U. S.DOT/U.S.Coast Guard, 1999); therefore, it was classified as out of Category.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
14264-31-4,disodium tri(cyano-C)cuprate(2-),Flammable solids - Not classified,-,-,-,"Not classified because of UNRTDG No. 2316, Class: 6.1, PG I (not Class: 4.1)","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
14283-07-9,"lithium tetrafluoroborate, anhydrous",Flammable solids - Not classified,-,-,-,Not classified because it is considered as non-combustible substances structurally,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
143-33-9,Sodium cyanide,Flammable solids - Not classified,,,,"Non-flammable (ICSC,2004)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
144-49-0,fluoroacetic acid,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (1995)),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
145-73-3,endothal,Flammable solids - Not classified,-,-,-,"Non-combustible (PM, 13th, 2003; HSDB, 2002)","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
14720-53-7,lead metaborate,Flammable solids - Not classified,-,-,-,Not classified because it is considered as non-combustible substances structurally,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
148-01-6,dinitolmide,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (2004)),"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
14808-60-7,Quartz,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (1997)),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
151-50-8,Potassium cyanide,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2004)","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
15829-53-5,''mercurous oxide'',Flammable solids - Not classified,-,-,-,"ERG (Guide 151 and 2004) corresponding to the UNRTDG No.(1641) has a statement that it is ""nonflammable"", and it was classified as out of Category.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1600-27-7,Mercury diacetate,Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2000)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
16090-02-1,"Disodium 2,2'-vinylenebis[5-(4-morpholino-6-anilino-1,3,5-triazin-2-ylamino)benzenesulfonate]; C.I. Fluorescent 260",Flammable solids - Not classified,,,,"Non-flammable (ICSC, 2002)","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
16595-80-5,levamisole hydrochloride,Flammable solids - Not classified,-,-,-,"The all substance data for Poisonous and Violent Substances Control Law MSDS (Chemical Daily, 2001) states about the disposal of free body of this product (Levamisole, CAS No.6649-23-6) as ""incinarate with inflammable solvent in an incinerator with afterburner and scrubber"". It was considered to be flame retardant and was classified as out of Category.   ","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
16721-80-5,Sodium sulfide,Flammable solids - Not classified,-,-,-,UNRTDG Class: 4.2,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
16871-71-9,zinc hexafluorosilicate,Flammable solids - Not classified,-,-,-,"Non-combustible (HSDB, 2005)","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
16871-90-2,Dipotassium hexafluorosilicate,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (1994)),"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
16893-85-9,"Silicate(2-), hexafluoro-, disodium",Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (1994)),"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
16903-35-8,tetrachloroauric acid,Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in 2006)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
16919-19-0,ammonium hexafluorosilicate,Flammable solids - Not classified,-,-,-,"UNRTDG is classified into 6.1 and III according to the UNRTDG No. (2854). Since 4.1 was not assigned, it was classified as out of Category.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
17014-71-0,dipotassium peroxide,Flammable solids - Not classified,-,-,-,"UNRTDG Class: 5.1
Non-combustible","May 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
17125-80-3,barium hexafluorosilicate,Flammable solids - Not classified,-,-,-,"Non-combustible (BGIA, GESTIS-database on hazardous substancess, Accessed in 2006)","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
18454-12-1,dilead chromate oxide,Flammable solids - Not classified,-,-,-,"Since its melting point is high (920 degC), and it was considered to be nonflammable also from its composition, it was classified as out of Category.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1897-45-6,Tetrachloroisophthalonitrile,Flammable solids - Not classified,,,,Non-flammable (IUCLID (2000)),"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
18972-56-0,manganese borofluoride hexahydrate,Flammable solids - Not classified,-,-,-,"UNRTDG is classified into 6.1 and III according to the UNRTDG No. (2853). Since 4.1 was not assigned, it was classified as out of Category.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1910-42-5,"1,1-Dimethyl-4,4-bipyridinium dichloride",Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (2001)),"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
19783-14-3,lead hydroxide,Flammable solids - Not classified,-,-,-,Nonflammable (water is lost at 145 degC and it becomes nonflammable lead monoxide).,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
2074-50-2,paraquat-dimethylsulfate,Flammable solids - Not classified,-,-,-,Non-combustible ,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
20816-12-0,osmium tetraoxide,Flammable solids - Not classified,-,-,-,Non-combustible substance,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
20859-73-8,aluminium phosphide,Flammable solids - Not classified,-,-,-,Non-combustible  (ICSC (J) (1997)),"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2104-64-5,O-Ethyl O-4-nitrophenyl phenylphosphonothioate; EPN,Flammable solids - Not classified,,,,"Classified as ""flammable"" by ICSC (1999). Classified into Division 6.1 (UN#2783 (Organophosphorous Pesticide, solid, toxic) (ICSC,1999)) (UN Recommendations on the Transport of Dangerous Goods).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
21109-95-5,Barium sulphide,Flammable solids - Not classified,-,-,-,"Noncombustible (BGIA, GESTIS-database on hazardous substances, Accessed in July 2006). (However, it may react with other substances and burn, cautions are required. Moreover, since if exposed to the moisture in the atmosphere and carbon dioxide for a long period of time, it will decompose gradually and flammable gases hydrogen sulfide will be produced. It should be kept with an airtight container.)  ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
21351-79-1,caesium hydroxide,Flammable solids - Not classified,-,-,-,Non-combustible substance,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
