CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
126-85-2,Nitrogen mustard N-oxide,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into 2B in IARC (IARC Suppl.7 (1987)) and 2B in Japan Assoc. of Industrial Health (industrial hygene academic society recommentation, 2005), it was considered as Category 2.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
126-99-8,Chloroprene,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into 2B according to IARC (IARC 71 (1999)), and into 2B according to an industrial hygene academic society (JETOC specially data No.190 (2004)), and was classified into 2 according to EU  (EU-Annex I (2006)). Newest EU was employed and it was set as Category 1B.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
12656-85-8,C.I. Pigment Red 104,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"As hexavalent chromium compounds, since it was was classified K (Chromium hexavalent (VI) compounds) in NTP (2005), group 1 (Chromium(VI)) in IARC (1990), and A (Chromium(VI), Inhalation route) in EPA (1986), respectively. So it was classified into Category 1A.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
127-18-4,Tetrachloroethylene,Carcinogenicity - Category 1B,,,,Due to the fact that the substance is classified as Category R by NTP (2005) and Group 2A by IARC (1995).,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
129-15-7,2-methyl-1-nitroanthraquinone,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into group 2B (IARC Suppl.7, 1987) in IARC and 2B in Japan Assoc. of Industrial Health (industrial hygene academic society recommentation, 2005), it was considered as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1300-73-8,Xylidine,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Classified in ""A3"" (ACGIH)","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-28-2,Diarsenic pentaoxide,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K (Arsenic Compounds, Inorganic) by NTP (2005), Group 1 (ARSENIC AND ARSENIC COMPOUNDS) by IARC (1987), Category A1 (Arsenic and inorganic compounds) by ACGIH (2001) and Category 1 (Arsenic and inorganic compounds (as As)) by Japan Society for Occupational Health.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-32-8,arsenic disulfide,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Arsenic and arsenic compound are categorized into the human carcinogens in IARC Suppl.7 (1987), ACGHI-TLV (2004), and MAK/BAT (2004). So it was classified into Category 1A.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-33-9,"arsenic sulphides, natural",Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Arsenic and arsenic compound are categorized into the human carcinogens in IARC Suppl.7 (1987), ACGHI-TLV (2004), and MAK/BAT (2004). So it was classified into Category 1A.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-39-5,zinc arsenate,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since arsenic and arsenic compound are categorized into the human carcinogens in IARC Suppl.7 (1987), ACGIH-TLV (2004), and MAK/BAT (2004), it was classified into Category 1A.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1304-56-9,Beryllium oxide,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K (Beryllium (CAS 7440-41-7) and Beryllium Compounds) by NTP (2005) and Category 1 (BERYLLIUM AND BERYLLIUM COMPOUNDS) by IARC (1993).
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1306-19-0,Cadmium oxide,Carcinogenicity - Category 1B,,,,Due to the fact that the substance is classified as Category A2 (as cadmium and cadmium compounds) by ACGIH (2001).,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1306-23-6,Cadmium sulphide,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K (as cadmium and cadmium compounds) by NTP (2005), Group 1 (as cadmium and cadmium compounds) by IARC (1993) and Category 1 (as cadmium and cadmium compounds) by the Japan Society for Occupational Health.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1307-96-6,Cobalt oxide,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as A3 (as cobalt and inorganic compounds) by ACGIH (2001), Group 2B (as cobalt and cobalt compounds) by IARC (1991) and 2B (as cobalt and cobalt compounds) by the Japan Society for Occupational Health.
","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-60-0,Lead dioxide,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R by NTP (2005), Group 2B by IARC (1987), Category A3 by ACGIH (2001) and Category 2B by Japan Society for Occupational Health.
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-64-4,Diantimony trioxide,Carcinogenicity - Category 1B,,,,Due to the fact that the substance is classified as Category A2 by ACGIH (2001).,"Apr. 20, 2006 (Environmental Hazards: Jun. 20, 2006)"
131-52-2,Sodium Pentachlorophenate,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),Since it was classified into carcinogenic category 3; R40 (evidence is restricted although carcinogenic concerns is caused to humans) in EU-Annex I (Accessed in Sept.2006). So it was set as 2.,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1313-99-1,Nickel monoxide,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K by NTP (2005), Category A1 by ACGIH (2001) and Group 1 by IARC (1990).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13138-45-9,Nickel dinitrate,Carcinogenicity - Category 1A,,,,Due to the fact that the substance is classified as Category K (as nickel compounds) by NTP (2005) and Category 1 (as nickel compounds) by IARC (1990).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-41-6,Lead tetraoxide,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R by NTP (2005), Group 2B by IARC (1987), Category A3 by ACGIH (2001) and Category 2B by Japan Society for Occupational Health.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1314-62-1,Divanadium pentaoxide,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Group 2B by IARC (2005, in preparation).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1314-87-0,Lead sulfide,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R by NTP (2005), Group 2B by IARC (1987), Category A3 by ACGIH (2001) and Category 2B by Japan Society for Occupational Health.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1317-36-8,Lead monoxide; Litharge,Carcinogenicity - Category 2,,,,"Based on the classification by NTP (2005) (R: Lead and Lead Compounds), IARC (1987) (Group 2B: Lead and Inorganic Lead Compounds) and the Japan Society of Occupational Health (2B: Lead Compounds (Inorganic).","Mar. 23, 2006"
132-27-4,"Sodium 1,1'-biphenyl-2-olate",Carcinogenicity - Category 2,,,,Due to the fact that the substance is classified as Group 2B by IARC (1999).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1327-53-3,Diarsenic trioxide,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K (as arsenic compounds and inorganics) by NTP (2005), Group 1 (as arsenic and arsenic compounds) by IARC (1987) and Category 1(as arsenic and arsenic compounds) by the Japan Society of Occupational Health.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
133-06-2,"1,2,3,6-tetrahydro-N-(trichloromethylthio)phthalimide",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into the group 3 (IARC Suppl.7, 1987) in IARC. But it is classified into A3 (ACGIH, 2002) in ACGIH, and category 3 (EU-Annex I, 2006) in EU. So it was considered as Category 2 according to ACGIH which is latest assessment document.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1332-21-4,Asbestos,Carcinogenicity - Category 1A,,,,Due to the fact that the substance is classified as Group 1 by IARC (1987) and Category K by NTP (2005) .,"Mar. 23, 2006"
13327-32-7,Beryllium hydroxide,Carcinogenicity - Category 1A,,,,Due to the fact that the substance is classified as Category K (Beryllium (CAS 7440-41-7) and Beryllium Compounds) by NTP (2005) and Category 1 (BERYLLIUM AND BERYLLIUM COMPOUNDS) by IARC (1993).,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1333-82-0,Chromium trioxide,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category 1 by EU (2005), Group 1 (as Chromium (VI)) by IARC (1990), Category K (as Chromium hexavalent (VI) compounds) by NTP, Category 1 (Chromium hexavalent (VI) compounds)by the Japan Society for Occupational Health.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1333-86-4,Carbon black,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It is based on 2B of IARC classification and 2nd group B of Japan Society for Occupational Health.,"Jun. 20, 2006"
1336-36-3,PCB 1254; polychlorobiphenyl; Chlorodiphenyl (42% chlorine),Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It is classified into A3 according to ACGIH (7th, 2001) and is classified into B2 according to EPA (IRIS, Access on Oct 2005). But it is classified into 2A according to IARC (Access on Oct 2005) and into 2A according to Japan Society for Occupational Health (2005), and classified into R according to NTP (11th, 2005). So it was set as Category 1B.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1344-40-7,Lead phosphite dibasic,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no data of this product. But as a lead compound, it is equivalent to Category1B (inorganic lead compounds, Group 2A ) in IARC87 (2004), equivalent to Category1B-2 (Reasonably anticipated to be human carcinogens) in NTPRoC (11th, 2005), and equivalent to Category 2 (respectively B-2, A3, 2B) in IRIS (1993), ACGIH-TLV (2005), and Occupational Health Society advice (2005).Therefore, it was set as Category 1B according to Group 2A of IARC87 (2004).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
13463-39-3,Nickel carbonyl,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Group 1 (as nickel compounds) by IARC(1990)and Category K by NTP (2005).
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
13464-38-5,trisodium arsenate,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since arsenic and arsenic compound are categorized into human carcinogens in IARC Suppl.7 (1987), ACGIH-TLV (2005), and MAK/BAT (2005), it was classified into Category 1A.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
13510-89-9,diantimony trilead octaoxide,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"As lead compounds, it corresponds to Category 1B (Group 2A) in IARC87 (2004), it corresponds to Category 1B-2 (Reasonably anticipated to be human carcinogens) in NTPRoC (11th, 2005), and it corresponds to Category 2 (B-2, A3, 2B, respectively) in IRIS (1993), ACGIH-TLV (2004) and industrial hygene academic society advice (2004). Moreover, as antimony compounds, it corresponded to Category 2 (2B) in industrial hygene academic society advice (2004). In view of safety, it was classified into Category 1B according to Group 2A in IARC87 (2004).
[Notes] Some experts express their views that since there is no finding of lead antimonate, ""cannot be classified"" should be applied. When the company staffs classify them, please make judgement taking this view into consideration.  ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13517-17-4,Disodium chromate decahydrate,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"As hexavalent chromium compounds, since it was was classified K (Chromium hexavalent (VI) compounds) in NTP (2005), group 1 (Chromium(VI)) in IARC (1990), and A (as Chromium(VI), Inhalation route) in EPA (1986), respectively, it was classified into Category 1A.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
13520-83-7,"Uranyl nitrate, hexahydrate",Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"As uranium and its soluble and insoluble compounds, it was categorized into A1(IARC78 (2001)) in ACGIH, and as radionuclide which depoited in the body, it was categorized into 1 in A1 (ACGIH (7th, 2001)). So it was classified into Category 1A.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
13530-65-9,Zinc chromate,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K (as Chromium hexavalent (VI) compounds) by NTP (2005), A1 by ACGIH (2001), Group 1 (as Chromium (VI)) by IARC (1990), Category 1 (as Chromium hexavalent (VI) compounds) by the Japan Society for Occupational Health.
","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13530-68-2,Chromic acid   (H2Cr2O7),Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"As a chromium compound of 6 values, it was classified into K (Chromium hexavalent(VI)compounds) by NTP (2005), group 1 (Chromium(VI)) according to IARC (1990), and A (Chromium(VI), Inhalation route) according to EPA (1986). Therefore, it was set as Category 1A.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
13654-09-6,"Decabromo-1,1'-biphenyl",Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R (Polybrominated Biphenyls) by NTP (2005), Category 2B (Polybrominated biphenyls) by IARC (1987) and Category 2B (Polybrominated Biphenyls) by the Japan Society for Occupational Health (2005).
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
13765-19-0,Calcium chromate,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K (as Chromium hexavalent (VI) compounds) by NTP (2005), Group 1 (as Chromium (VI)) by IARC (1990), Category 1 (as Chromium hexavalent (VI) compounds) by the Japan Society for Occupational Health.

","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
139-13-9,nitrilotriacetic acid,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It is classified into group 2B in IARC (IARC 73 (1999)) and Japan Society for Occupational Health (Japan Society for Occupational Health recommendation (2005)) and is classified into group R according to NTP (NTP RoC (11th, 2005)). So it was set as Category 2.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
139-65-1,"4,4'-thiodianiline",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It classified into 2. From it being classified into 2B according to IARC, and being classified into 2B in Japan Society for Occupational Health.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13927-77-0,nickel bis(dibutyldithiocarbamate),Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"About nickel compounds, it was calssified into group 1 IARC (IARC 49 (1990)), the 1st group in Japan Assoc. of Industrial Health (industrial hygene academic society recommentation, 2005),  K in NTP(NTP RoC(11th, 2005). And A1 in ACGIH (ACGIH 7th, 2001) about the insoluble nickel compound. So it was considered as Category 1A.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13963-58-1,tripotassium hexacyanocobaltate,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was considered as Category 2 from the classification (respectively Group 2B, A3, 2B) as a cobalt compounds of IARC52 (1991), ACGIH-TLV (2004), and industrial hygene academic recommendation (2004).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
140-88-5,Ethyl acrylate,Carcinogenicity - Category 2,,,,Due to the fact that the substance is classified as Group 2B by IARC (1999).,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
142-04-1,anilinium chloride,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It is categorized into Group 3 which corresponds to outer GHS Category as anilines and aniline hydrochloride in IARC (IARC 27(1982); IARC Suppl.7 (1987)). But it is categorized into Category 3 which corresponds to GHS Category 2 as aniline according to evaluation of the latest EU (EU-RAR (2004)). So it was classified into Category 2. In addition, the carcinogenicity tests in NTP (NTP TR-130 (1978)) is performed using aniline hydrochloride, and negative result in mouse and positive result in rat are obtained. IARC and EU use this evaluation.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
14486-20-5,antimony(3+) tetrafluoroborate(1-),Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It is classified into 2B as antimony compounds in industrial hygene academic society advice (2005). It was classified into Category 2.,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
14720-53-7,lead metaborate,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no data of this product. But as a lead compound, it is equivalent to Category1B (inorganic lead compounds, Group 2A ) in IARC87 (2004), equivalent to Category1B-2 (Reasonably anticipated to be human carcinogens) in NTPRoC (11th, 2005), and equivalent to Category 2 (respectively B-2, A3, 2B) in IRIS (1993), ACGIH-TLV (2005), and Occupational Health Society advice (2005).Therefore, it was set as Category 1B according to Group 2A of IARC87 (2004).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
14808-60-7,Quartz,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"IARC68 (1997) is classified into 1, NTP RoC (11th, 2005) is classified into K and industrial hygene academic recommendation (2005) is classified into 1. It was considered as Category 1A.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
151-56-4,Aziridine,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Based on the existing classifications, it was set as Category 2 according to the guideline.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
15432-85-6,sodium antimonate,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It is classified into 2B as antimony compounds in industrial hygene academic society advice (2004). It was classified into Category 2.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1615-80-1,"1,2-diethylhydrazine",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it had classified into 2B in IARC and Japan Society for Occupational Health, it was set as ""2."" Although it is said that 1,2-diethyl hydrazine itself is not carcinogenic, it was shown that azoethane and azoxy ethanes as metabolites in internals are carcinogenic in rats.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1634-04-4,Methyl t-butyl ether,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into the group 3 (IARC 73, 1999) in IARC. But it was classified into A3 (AICGIH, 2002) in ACGIH. So it was considered as Category 2 according to ACGIH which is latest assessment document.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16812-54-7,Nickel sulphide,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K by NTP (2005), Category A1 by ACGIH (2001) and Group 1 by IARC (1990).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16893-92-8,potassium hexafluoroantimonate,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It is classified into 2B as antimony compounds in industrial hygene academic society advice (2004). It was classified into Category 2.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
16925-25-0,sodium hexafluoroantimonate,Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),It is classified into 2B as antimony compounds in industrial hygene academic society advice (2004). It was classified into Category 2.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1694-09-3,"[4-[[4-(dimethylamino)phenyl][4-[ethyl(3-sulphonatobenzyl)amino]phenyl]methylene]cyclohexa-2,5-dien-1-ylidene](ethyl)(3-sulphonatobenzyl)ammonium, sodium salt",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was set as Category 2 based on being classified into 2B (1987) according to IARC, and being classified into 2B (1991) according to a Japan Society for Occupational Health, respectively.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
17068-86-9,calcium hexafluoroarsenate,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since arsenic and arsenic compound are categorized into the human carcinogens in IARC Suppl.7 (1987), ACGIH-TLV (2004), and MAK/BAT (2004), it was classified into Category 1A.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1746-01-6,"2,3,7,8-tetrachlorodibenzo[b,e][1,4]dioxin",Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into group 1 (IARC 69, 1997), and classified into 1 in Japan Assoc. of Industrial Health (industrial hygene academic society recommentation, 2005) and classified into K in NTP (NTP RoC 11th, 2005). So it was considered as Category 1A.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
18454-12-1,dilead chromate oxide,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"As hexavalent chromium compounds, since it was was classified K (Chromium hexavalent (VI) compounds) in NTP (2005), group 1 (Chromium(VI)) in IARC (1990), and A (Chromium(VI), Inhalation route) in EPA (1986), respectively. So it was classified into Category 1A.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1897-45-6,Tetrachloroisophthalonitrile,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category 2B by IARC (1999) and Category 2B by the Japan Society for Occupational Health.
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
19750-95-9,"N'-(4-chloro-o-tolyl)-N,N-dimethylformamidine monohydrochloride",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There was a report that malignant hemangioendothelioma arose in subcutaneous tissue, the back peritoneum, and internal organs (the kidney, liver, spleen) in mice by feed-mix administration (EHC199 (1998), JMPR431 (1978)), it was set as category 2. In addition, the base compound (ID 1356, Chemical Abstracts Service:6164-98-3) of this substance is carried out the outside of category since it is classified into ""Group 3"" in IARC. ","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
19783-14-3,lead hydroxide,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no data of this product. But as a lead compound, it is equivalent to Category1B (inorganic lead compounds, Group 2A ) in IARC87 (2004), equivalent to Category1B-2 (Reasonably anticipated to be human carcinogens) in NTPRoC (11th, 2005), and equivalent to Category 2 (respectively B-2, A3, 2B) in IRIS (1993), ACGIH-TLV (2005), and Occupational Health Society advice (2005).Therefore, it was set as Category 1B according to Group 2A of IARC87 (2004).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
2040-52-0,thorium dioxalate,Carcinogenicity - Category 1,-,-,-,"There is no this product data. But the thorium oxide which is the same thorium compound is categoried into Group 1 according to IARC 78 (2001), and is categoried into K according to NTP RoC (11th, 2005) (all are about Category 1). This product was also set to 1 in consideration of being a radioactive material.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
205-99-2,benz(e)acephenanthrylene,Carcinogenicity - Category 1B,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was classified into group 2B (IARC Suppl.7, 1987) in IARC, and B-2 (IRIS, 2005) in EPA in 1994. But it was classified into R (NTP RoC 11th, 2005) in NTP, category 2 (EU-Annex I, 2005) in EU, and A2 (ACGIH 7th, 2001) in ACGIH. So it was coansidered as Category 1B according to ACGIH which is recent report.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
20837-86-9,Lead cyanamidate,Carcinogenicity - Category 2,,,,"Due to the fact that the substance is classified as Category R by NTP (2005), Group 2B by IARC (1987), Category A3 by ACGIH (2001) and Category 2B by Japan Society for Occupational Health.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
21041-95-2,Cadmium hydroxide,Carcinogenicity - Category 1A,,,,"Due to the fact that the substance is classified as Category K (as Cadmium and Cadmium Compounds) by NTP (2005), Group 1 (as Cadmium and Cadmium Compounds) by IARC (1993) and Category 1 (as Cadmium and Cadmium Compounds) by the Japan Society for Occupational Health.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2223-93-0,"cadmium distearate, pure",Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The classification as cadmium compounds in IARC58 (1993), NTP RoC(11th, 2005), and industrial hygene academic society advice (2005) (Group 1, Known to be human carcinogens, 1, respectively) corresponds to Category 1A, and the classification as cadmium compounds in IRIS(1992), ACGIH-TLV(2005) (B1, A2, respectively) corresponds to Category 1B. But more severe classification is applied. Therefore, it was classified into Caategory 1A.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
22441-45-8,arsenic pentachloride,Carcinogenicity - Category 1A,Health hazard,Danger,May cause cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Arsenic and arsenic compound are categorized into the human carcinogens in IARC Suppl.7 (1987), ACGHI-TLV (2004), and MAK/BAT (2004). So it was classified into Category 1A.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2426-08-6,"Oxirane, (butoxymethyl)-",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since it was classified into the category 3 of carcinogenesis in EU, it was considered as Category 2 according to table 1 of an indicator.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2429-74-5,"tetrasodium 3,3'-[(3,3'-dimethoxy[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[5-amino-4-hydroxynaphthalene-2,7-disulphonate]",Carcinogenicity - Category 2,Health hazard,Warning,Suspected of causing cancer (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It is classified into group 2B (IARC 57, 1993) according to IARC and is classified into 2B (Japan Society for Occupational Health recommendation, 2005) in Japan Society for Occupational Health. So it was set as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
