CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
21609-90-5,"O-4-Bromo-2,5-dichlorophenyl O-methyl phenylphosphorothioate","Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,"It was set as Category 3 based on 0.9mg/kg/4H which is the lower value among the rat LC50 = 0.9 and 1.65mg/kg/4H of JMPR (WHO Pesticide Residues Series 5, 1975) in Priority 1 document.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2212-67-1,S-Ethyl hexahydro-1H-azepine-1-carbothioate; Molinate,"Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (inhalation route) value of 1.39mg/L (Agricultural Chemical Registration Data (1989)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
22224-92-6,Fenamiphos,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Category 2 because of ""SPECIES: Rat;  ENDPOINT: LC50 ; VALUE: 0.091-0.10 mg/L (4 h)"" (JMPR 929, 1997)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2223-93-0,"cadmium distearate, pure","Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"It was set as Category 2 based on rat LC50 = 0.13mg/L/2H (0.065mg/L/4H by 4-hour exchange) (RTECS, 2004).","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2238-07-5,"2,2'-[oxybis(methylene)]bisoxirane","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Based on rate LC50 (4 hours) value: 200ppm (equivalent 1.06mg/L) (ACGIH 7th, 2001, PATTY 4th, 1994), it was set as Category 4.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
2275-23-2,"O,O-Dimethyl S-2-[1-(N-methylcarbamoyl)ethylthio]ethyl phosphorothioate; Vamidothion","Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (inhalation of dust/mist) value of 1.730mg/L (4 hours) (RTECS (2006)).,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
23103-98-2,pirimicarb,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Based on the value (0.5mg/L) converted from oral LC50 (6h) = 0.3mg/L (JMPR375 (1976), HSDB (2003)) in a rat into exposure for 4 hours, it was set as category 2. In addition, the saturated concentration of this product is about 4*10^(-5)mg/L (4*10^(-3)ppm), it is presumed that the experiment was conducted in the state of the particulate.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
23135-22-0,"N',N'-dimethylcarbamoyl(methylthio)methylenamine N-methylcarbamate","Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,It was set as category 2 based on the statement (Agricultural Chemical Registration Data) of LC50 = 0.064mg/L of the rats acute inhalation toxicity study.,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2439-01-2,"6-methyl-1,3-dithiolo[4,5-b]quinoxalin-2-one","Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (inhalation route) value of 2.16mg/L (4 hours) (Agricultural Chemical Registration Data).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2451-62-9,Triglycidyl isocyanurate,"Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,It was set as Category 3 based on rat inhalation (dust) LC50 = 650mg/m3 (CICAD 8 (1998)).,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
25167-80-0,chlorophenol,"Acute toxicity (inhalation: dust, mist) - o-:Classification not possible, m-:Classification not possible, p-:Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Based on mouse LC50=49 mg/L (DFGOT vol.1 (1991)) of the inhalation test carried out in mist, it carried out the outside of Category.
O-body: datum without.
M-body: datum without.
P-body: saturated vapor pressure pressures concentrations is 128.7ppm (0.677mg/L), and it was set to category 4 based on rat LC50 = 1.01mg/L (IUCLID (2000)) obtained by the test considered that the dust performed.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
25311-71-1,O-Ethyl O-2-(isopropoxycarbonyl)phenyl N-isopropylphosphoramidothioate; Isofenphos,"Acute toxicity (inhalation: dust, mist) - Category 2",,,,"Based on the LC50 value of 0.144mg/L calculated from the testing data of rat LC50 (inhalation of dust/mist) of 0.144mg/L (4 hours) (RTECS (2006)), 0.2mg/L (4 hours) (IUCLID (2000)) and 0.3mg/L (4 hours) (HSDB (2006)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
2593-15-9,"5-ethoxy-3-trichloromethyl-1,2,4-thiadiazole","Acute toxicity (inhalation: dust, mist) - Category 3",,,,Based on the rat LC50 (inhalation route) value of 0.8mg/L (Agricultural Chemical Registration Data (1991)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2597-03-7,Ethyl 2-[(dimethoxyphosphinothioyl)thio]-2-phenylacetate; Phenthoate; PAP,"Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (inhalation route) value of 3.17mg/L (Agricultural Chemical Registration Data (1980)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
26087-47-8,"S-benzyl O,O-diisopropyl phosphorothioate","Acute toxicity (inhalation: dust, mist) - Category 2",,,,Based on the rat LC50 (inhalation route) value of 0.34mg/kg (Agricultural Chemical Registration Data (1987)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2698-41-1,[(2-chlorophenyl)methylene]malononitrile,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Since particulate aerosol inhalation LC50 of rat was 0.5 or less in 4-hour translation, it was set as Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2813-95-8,dinoseb acetate,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Since rat inhalation LC50 (4h) = 1.3mg/L (RTECS (1997)), it was set as category 4. In addition, the saturated concentration of this product is about 0.01mg/L, and it is presumed that the inhalation study is done in dust and mists conditions.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
298-00-0,"Parathion, methyl-","Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"The sexual differences which exceeds the difference during an examination on 11 rat LC50 value (EHC 145 (1993), ATSDR (2001), JMPR 902 (1995)) is not acknowledged. It was set as Category 2 based on 0.0611mg/L calculated by statistical work including males and females.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
298-02-2,"O,O-diethyl ethylthiomethyl phosphorodithioate","Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"The saturated vapor pressures concentrations pressure of this product is 1.0ppm (0.011mg/L). The lower value of the data of both sexes in rat 1 examination (ACGIH (2005)), this is indicated to have done in mist, was adopted. And it was set as Category 1 based on LC50 = 0.0028mg/L..","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
298-04-4,disulfoton,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,It was set as Category 1 based on female rat LC50 = about 0.015mg/L (Agricultural Chemical Registration Data (1987)).,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
300-76-5,naled,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,Category 2 because of SPECIES: Rat; ENDPOINT: LC50(4hr.); VALUE: 0.19mg/L,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
30525-89-4,Paraformaldehyde,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat (aspiration); ENDPOINT: LC50; VALUE:1.07mg/L"" (RTECS, 2005)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
309-00-2,aldrin,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"From description that nine among ten rats died from 1-hour exposure of 0.108mg/L (4-hour equivalent 0.027mg/L) in the vapors and particles inhalation exposure tests (ATSDR (2002)), it was set as Category 1.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
31218-83-4,isopropyl 3-[[(ethylamino)methoxyphosphinothioyl]oxy]crotonate,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"If the lower one is taken among rat LC50 values of both sex in 4-hour inhalation toxicity study , they are LC50 = 3.02mg/L and LC50 = 3.3mg/L, respectively (drugs application materials). And it was set as Category 4 based on the lowest value LC50=3.02 mg/L..","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
31895-21-3,"N,N-Dimethyl-1,2,3-trithian-5-amine","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,It was set as Category 4 based on rat LC50 = 1.02mg/L which is the lower value of LC50 = 1.02mg/L (male) and LC50 = 1.20mg/L (female) (Agricultural Chemical Registration Data).,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
333-41-5,Diazinon,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,It was set as Category 4 based on Rat LC50 (4 hours) value: 3.1mg/L (Agricultural-Chemicals abstracts).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3347-22-6,"2,3-dicyano-1,4-dithiaanthraquinone","Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (inhalation route) value of 1.82mg/L (Agricultural Chemical Registration Data (1975)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
3689-24-5,sulfotep,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"Since the saturated vapor pressures concentrations pressure of this product is 0.2ppm, it is thought that the inhalation experiments was conducted in mist conditions. Based on LC50 = 0.038mg/L which is lower value among two rat data (ACGIH (2005), DFGOT vol.13 (1999), PATTY (5th, 2001)), it was set as Category 1.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3691-35-8,chlorophacinone,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"Among the values of an rat inhalation administration test which are >0.75mg/L/4H ( >3mg/L/1H) (HSDB, 2003; RTECS, 1997) and 0.007mg/L/4H (7.0microg/L/4H) (HSDB, 2003), the lower value of 0.007mg/L/4H were adopted. And it was set as Category 1.","Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
39300-45-3,dinocap,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"It was set as category 2 based on rat LC50 (4h) = 0.36mg/L (RTECS (2003)). In addition, it is presumed that the saturated concentration of this product is very low, and the inhalation test is done in mist conditions.","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
39515-40-7,"alpha-cyano-3-phenoxybenzyl 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropanecarboxylate","Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Since mouse LC50 (3h) = 570mg/m3 (0.43mg/L as a 4h conversion value) (poisonous and deleterious substances handling guide (Jiji Press Co., 2001)), it was set as category 2.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
4098-71-9,"Cyclohexane, 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethyl-","Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,"Since the saturated vapor pressures concentrations pressure of this product is 0.396ppm, it is presumed that LC50 value acquired by all inhalation study was acquired in mist conditions. Based on LC50 = 0.786mg/L calculated by the technical guide using three test results of rats (CERI Hazard Data (2000), MOE Risk Assessment(2004), and ACGIH (2001)), it was set as Category 3.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
41198-08-7,O-4-bromo-2-chlorophenyl O-ethyl S-propyl phosphorothioate,"Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (inhalation route) value of 4.45mg/kg (Agricultural Chemical Registration Data (1984)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
4685-14-7,"1,1'-Dimethyl-4,4'-bipyridinium salts (except paraquat dichloride)","Acute toxicity (inhalation: dust, mist) - Category 1",,,,"Based on the LD 50 value of 0.005mg/L calculated from the testing data of rat LC50 (6-hour inhalation of dust) of 0.001mg/L, 0.01mg/L, 0.01mg/L and 0.006mg/L (EHC 39 (1984)).
Note: Classified using data on Cl salts 
","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
470-90-6,"2-Chloro-1-(2,4-dichlorophenyl)vinyl diethyl phosphate; Chlorfenvinphos; CVP","Acute toxicity (inhalation: dust, mist) - Category 1",,,,Based on the rat LC50 (inhalation of dust/mist) value of 0.05mg/L (4 hours) (HSDB (2006)).,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
50512-35-1,"Diisopropyl 1,3-dithiolan-2-ylidenemalonate; isoprothiolane","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"It was set as category 4 based on rat inhalation (particulate and mist) LC50 value ( >2.77mg/L: Agricultural Chemical Registration Data, 2001). In addition, although LC50 value was not specified, 4 is in the range of 1.0 <Category 4 = <5.0mg/L.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
51276-47-2,2-Amino-4-[hydroxy(methyl)phosphinoyl]butyric acid; Glufosinate,"Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (inhalation route) value of 1.26mg/L (Agricultural Chemical Registration Data (1986)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
51630-58-1,alpha-Cyano-3-phenoxybenzyl 2-(4-chlorophenyl)-3-methylbutyrate; Fenvalerate,"Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (4 hour inhalation) value of 2.810mg/L (Agricultural Chemical Registration Data (1995)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
533-74-4,"2-Thioxo-3,5-dimethyltetrahydro-2H-1,3,5-thiadiazine; Dazomet","Acute toxicity (inhalation: dust, mist) - Category 5",,,,Based on the rat LC50 (inhalation route) value of 7.29mg/L (Agricultural Chemical Registration Data (1990)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
534-52-1,"4,6-Dinitro-o-cresol","Acute toxicity (inhalation: dust, mist) - Category 2",,,,Based on the rat LC50 (4-hour inhalation of dust/mist) value of 0.23mg/L (EHC 220 (2000).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
55-38-9,Fenthion,"Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,It was classified into category 3 based on the lower value among rat LC50 = 1.2 and 0.8mg/L (Agricultural-Chemicalsd abstracts).,"Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
55285-14-8,"2,3-Dihydro-2,2-dimethyl-7-benzo[b]furyl N-(dibutylamino)thio-N-methylcarbamate; Carbosulfan","Acute toxicity (inhalation: dust, mist) - Category 2",,,,Based on the rat LC50 (inhalation exposure) value of 0.15mg/L (4 hours) (Agricultural Chemical Registration Data (1981)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
556-61-6,Methyl isothiocyanate,"Acute toxicity (inhalation: dust, mist) - Category 2",,,,Based on the rat LC50 (inhalation of dust) value of 0.48mg/L (4 hours) (HSDB (2006)).,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
56-35-9,"Distannoxane, hexabutyl-","Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Based on rat inhalation LC50 value 65mg/m3/4H (= 0.065mg/L/4H) (DFGOT 1 (1991); CICAD 14 (1999); ATSDR (2005)), it was set as Category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
56-38-2,Parathion,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"It is based on rat LC50 0.032mg/L (4hours) (a statistically calculated values, ACGIH (2003) others).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
563-12-2,ethion,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"There are rat LC50 (4 hours) value: 0.864mg/L (ACGIH, 2003) and 0.45mg/L (ACGIH, 2003, ATSDR, 2001). Adopting the lower value, it was set as Category 2","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
58-89-9,Lindane,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat; ENDPOINT: LC50(4hr.; VALUE: 1.6mg/L""(DFGOT vol.16, 2001; EHC 124, 1991)","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
58011-68-0,"4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyl 4-toluenesulfonate","Acute toxicity (inhalation: dust, mist) - Category 4",,,,Based on the rat LC50 (inhalation route) value of 2.5mg/L (Agricultural Chemical Registration Data (1992)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
584-84-9,"4-Methyl-1,3-phenylene diisocyanate","Acute toxicity (inhalation: dust, mist) - Category 4",,,,"Based on the LC50 value (4 hours) of 897ppm, calculated from the testing data of rat LC50 (6 hour inhalation of dust/mist) of 4.27mg/L (PATTY 4th, 2000), exceeded the saturated vapor concentration (660 ppm) under a saturated vapour pressure of 67 Pa (25degC) (CERI Hazard Data 97-20, 1998), the substance is likely to contain mist, despite its description as vapour.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
60-57-1,dieldrin,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"Category 1 because of ""SPECIES: Rat; ENDPOINT: LC50; VALUE: 0.013mg/L""(RTECS, 2005)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
608-73-1,BHC or HCH,"Acute toxicity (inhalation: dust, mist) - Category 3",Skull and crossbones,Danger,Toxic if inhaled,"It was set as category 3 base on rat inhalation LC50 (4hr) = 0.69mg/L (RTECS (2004)). In addition, considering the saturated concentration (about 0.01mg/L) computed from this substance's steam pressure (0.1Pa at 25degC), it was presumed that the experiment was conducted in dust and mists conditions.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
611-19-8,1-Chloro-2-(chloromethyl)benzene,"Acute toxicity (inhalation: dust, mist) - Category 4",Exclamation mark,Warning,Harmful if inhaled,"Since LC50 value of 4-hour aerosol inhalation exposure test employing rats (OECD TG 403, GLP)is 2.8 mg/L (SIDS (2004)), it was classified into Category 4. ",2009.3.31
6164-98-3,Chlordimeform,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"It was set as Category 4 based on rat inhalation LC50 (1hr) = 14.7mg/L (4-hour equivalent 4.35mg/L) (JMPR206 (1972)). In addition, the saturated concentration of this product is about 0.47ppm (3.7mg/m3) (20degC), and it is presumed that the inhalation study was done in mist conditions.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
62-53-3,Aniline,"Acute toxicity (inhalation: dust, mist) - Category 4",,,,"Based on the LC50 value (4 hours) of 2.3mg/L, calculated from the testing data of rat LC50 (inhalation of vapor) of 5.1mg/L (4 hours) (CaPSAR (1994)), 3.3mg/L (4 hours) (EU-RAR No.50 (2004)), 3.19mg/L(4 hours) (EU-RAR No.50 (2004)), 1.82mg/L (4 hours) (EU-RAR No.50 (2004)) was higher than of the saturated vapor concentration (400ppm) under a saturated vapour pressure of 0.04kPa (25degC) (ICSC (2004)), the substance was considered as ""mist"".","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-73-7,"Dimethyl 2,2-dichlorovinyl phosphate; Dichlorvos","Acute toxicity (inhalation: dust, mist) - Category 2",,,,"Because the LC50 values of 50.3ppm, 38ppm, 72ppm, 57.9ppm and 49.4ppm, calculated respectively from the testing data of rat LC50 (1 hour) of 0.455mg/L (EHC 79 (1988)), LC50 (4 hours) of 0.34mg/L (EHC 79 (1988)), 0.65mg/L, 0.523mg/L and 0.447mg/L (PATTY (4th, 1999)), exceeded the saturated vapour concentration (20.9ppm) under a saturated vapour pressure of 0.0158mmHg (25degC; equivalent to 2.11Pa), the substance was considered as ""mist exposure"" and was classified based on the LC50 of 0.266mg/kg (4-hour inhalation of dust/mist).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
64440-88-6,"N,N'-ethylenebis(thiocarbamoylthiozinc) bis(N,N-dimethyldithiocarbamate)","Acute toxicity (inhalation: dust, mist) - Category 2",,,,Based on the rat LC50 (inhalation route) value of 0.104mg/L (4 hours) (Agricultural Chemical Registration Data (1986)).,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
64741-44-2,"Distillates (petroleum), straight-run middle","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Inhalation study of gasoline was done that aerosol is mixed with steam, it was thought that aerosol is main. And It was set as Category 4 based on value 4.6mg/L (IUCLID (2000)) that is lower value of rat inhalation LC50.","Jul. 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
64741-88-4,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat;  ENDPOINT: LC50 = 2.18 mg/L."" (IUCLID, 2000)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
64741-97-5,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat;  ENDPOINT: LC50 = 2.18 mg/L."" (IUCLID, 2000)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
65907-30-4,"2,3-dihydro-2,2-dimethyl-7-benzofuryl 2,4-dimethyl-6-oxa-5-oxo-3-thia-2,4-diazadecanoate","Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,It was set as Category 2 based on LC50 = 0.24mg/L.: this is the lower value of LC50 = 0.24mg/L. and LC50 = 0.16mg/L (Agricultural Chemical Registration Data) by the inhalation exposure test using rats.,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
66230-04-4,Esfenvalerate,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,It was set as Category 2 based on inhalation by mists in a rat LC50 (4hr) = 0.48mg/L (JMPR (2002)).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
6923-22-4,monocrotophos,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"Calculated based on rat LC50 (4 hours) value: 0.063mg/L and 0.1mg/L (ACGIH, 2002), and LC50 (1 hour) value:0.163mg/L (4-hour equivalent 0.0408mg/L) (ACGIH, 2002). The calculation value was lower than these lowest value. And 0.0408 mg/L of lowest value was adopted and set it to category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
69327-76-0,"2-tert-Butylimino-3-isopropyl-5-phenyltetrahydro-4H-1,3,5-thiadiazin-4-one; buprofezin","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,It was set as Category 4 based on LC50 value >4.57mg/L/4H using a rat of the inhalation exposure test (dust mists) (Agricultural Chemical Registration Data (2001)).,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
69409-94-5,Fluvalinate,"Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Based on the inhalation to a rat LC50 (4hr) = 0.439ppm (since the saturated concentration is 0.002mg/L, it is presumed that the inhalation study is performed in mist conditions) (RTECS (2003)), it was set as Category 2.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
72623-86-0,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat;  ENDPOINT: LC50 = 2.18 mg/L."" (IUCLID, 2000)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
72623-87-1,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Category 4 because of ""SPECIES: Rat;  ENDPOINT: LC50 = 2.18 mg/L."" (IUCLID, 2000)","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7292-16-2,propaphos,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,It was set as Category 1 based on LC50 = 0.039mg/L on the both sex rat (Agricultural Chemical Registration Data).,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
732-11-6,"O,O-dimethyl phthalimidomethyl S-phosphorodithioate","Acute toxicity (inhalation: dust, mist) - Category 2",Skull and crossbones,Danger,Fatal if inhaled,"Based on the lower one among rat inhalation LC50 (4 hours) = 0.054mg/L (RTECS (2003)) and LC50 (1 hour) = 2.76mg/L [4-hour conversion value 0.69mg/L] (HSDB (2003)), it was set as Category 2.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
7440-43-9,Cadmium,"Acute toxicity (inhalation: dust, mist) - Category 1",Skull and crossbones,Danger,Fatal if inhaled,"Category 1 because of ""SPECIES: Rat; ENDPOINT: LC50; VALUE: 0.0031 mg/L ""(RTECS (2005)","Mar. 23, 2006"
75-47-8,iodoform,"Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Based on rat LC50 (7 hours) value: 165ppm (4-hour equivalent 4.64mg/L) (ACGIH 7th, 2001) and 183ppm (4-hour equivalent 5.15mg/L) (PATTY 4th, 1994), the lower value was adopted. And it was set as Category 4.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
75-79-0,"2,2-Dichloropropionic acid","Acute toxicity (inhalation: dust, mist) - Category 4","Exclamation mark
","Warning
",Harmful if inhaled,"Since rat LC50 value of the inhalation exposure test (dust mists) is indicated male and females: >4.15mg/L/4H (100% purity equivalent: >1.25mg/L/4H))(Agricultural Chemical Registration Data (1999)), it was set as Category 4.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
