CASRN,Name,Hazard class,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
126-72-7,"tris(2,3-dibromopropyl) phosphate",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there is no in vivo mutagenicity test data using a germ cell, it is negative in the chromosomal aberration test using the rat marrow cell which is the in vivo mutagenicity test using a somatic, and it is indicated that the hamster is positive and the mouse is weakly positive in the small core examination which used the hamster and the mouse (all are EHC 173, 1995;IARC 20, 1979; IARC 71, and 1999). But there was no data of the in vivo heredity toxicity examination by the productive cell. So it is set as Category 2.
In addition, in the DNA damage examination and in vitro mutagenicity test using a somatic which are in vivo genotoxicity studies, the examination data of the other kinds in which a positive is indicated is obtained (EHC 173, 1995;IARC 20, 1979;IARC 71, 1999).  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-85-2,Nitrogen mustard N-oxide,Germ cell mutagenicity,Category 1B ,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since there is a positive result by the dominant lethal test using a mouse (IARC 9, 1975), it is set as Category 1B.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
126-99-8,Chloroprene,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The substance was classified as Category 1B. Because there are no multi-generation epidemiological data for humans and there are positive results from the in vivo dominant lethal tests in rodents (SIDS (2003), ACGIH (2001)). ","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
1306-19-0,Cadmium oxide,Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on heritable mutagenicity tests and germ cell mutagenicity and genotoxicity tests in vivo and positive data on somatic cell mutagenicity tests in vivo (human peripheral blood lymphocyte chromosome tests), described in NTP TOX39 (1995), NTP DB (Access on December 2005) and IARC 58 (1993).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1314-62-1,Divanadium pentaoxide,Germ cell mutagenicity,Category 1B,,,,"Based on positive data on heritable mutagenicity tests (dominant lethal tests), described in CICAD 29 (2001).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1317-36-8,Lead monoxide; Litharge,Germ cell mutagenicity,Category 2,,,,"Based on many reports on the occupational exposure to lead compounds and the results of epidemiological studies: lead compounds induce chromosome aberration and micronucleated cells in human peripheral blood cells (SCE formation is also observed). Although no data are available on the evaluation of lead oxides per se, the results of epidemiological studies should be taken into account in view of their human germ cell mutagenicity. However, classification may not be possible, if based on the description in IARC 23 (1980): data on multi-generation mutagenicity tests, germ/somatic cell mutagenicity tests in vivo and germ/somatic cell genotoxicity tests in vivo are not available, and in vitro mutagenicity tests do not show strong positive results (in several indexes). ","Mar. 23, 2006"
13171-21-6,phosphamidon,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There are two or more positive reports from the data of RTECS(2004) and HSDB(2004) in the in vivo marrow chromosomal aberration test of a rat and a mouse, and it is negative in the chromosomal aberration test with a mouse spermatocyte. So it is set as Category 2.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1321-74-0,"Benzene, diethenyl-",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there are positive results from in vivo micronucleus tests (MIN), cytogenetic assays (CAs) and sister chromatid exchange tests (SCEs), these tests are not germ cell tests. So the substance was classified as Category 2","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1327-53-3,Diarsenic trioxide,Germ cell mutagenicity,Category 2,,,,"Based on negative data on heritable mutagenicity tests (dominant lethal tests) and germ cell mutagenicity tests in vivo (chromosome aberration tests), positive data on somatic cell mutagenicity tests in vivo (chromosome aberration tests) and the absence of data on germ cell genotoxicity tests in vivo, described in CERI Hazard Data 2001-8 (2002), Recommendations by Japan Society of Occupational Health (2000), and DFGOT Vol. 21 (2005). It should be noted, however, that the positive data on the chromosome aberration tests are based on epidemiological studies, and the substances concerned are not identified.
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1332-21-4,Asbestos,Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on germ cell multi-generation mutagenicity tests in vivo, positive data on somatic cell mutagenicity tests in vivo, and the absence of data on germ cell genotoxicity tests in vivo, described in ATSDR (2001).","Mar. 23, 2006"
1333-82-0,Chromium trioxide,Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests, germ cell mutagenicity tests in vivo and germ cell genotoxicity tests in vivo, and positive data on somatic cell mutagenicity tests in vivo (chromosome aberration tests), described in ATSDR (2000), IARC 49 (1999) and EHC 61 (1988).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-31-5,dimercury dicyanide oxide,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"In ATSDR (1999), since it estimated that mercury and mercury compounds induced chromosomal abnormality to the animal somatic cell in an in vivo, they were set to Category 2.       ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13510-89-9,diantimony trilead octaoxide,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no this product data. But it is supposed that a lead (inorganic lead compound)  induces human chromosome aberration in ATSDR (draft, 2005), and it classifies into 3A as an inorganic lead compound or an inorganic antimony compound in MAK/BAT(2005). So it is set as Category 2.         ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13517-17-4,Disodium chromate decahydrate,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although it is only a positive in an in vitro mutagenicity test (Ames, chromosome aberration) as data of the this product (a sodium chromate anhydrides (CAS:7775-11-3) is included) (IARC 49, 1990), about the flood solubility hexavalent chromium compound, there is the mutagenicity knowledge in in vivo was indicated (NTP RoC (11th, 2005), IARC49 (1990), EU-RAR (2005)). So and it is classified into Category 2. Refer to potassium dichromate (ID 262, Chemical Abstracts Service:7778-50-9).  ","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
13520-83-7,"Uranyl nitrate, hexahydrate",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since the chromosomal abnormalities was acknowledged in the uranium compounds in peripheral lymphocyte of workers by which occupational exposure was carried out (PATTY (5th, 2001)), it was set as Category 2 according to classification guidelines.            ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
13530-68-2,Chromic acid   (H2Cr2O7),Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no data of this product. In addition, the mutagenicity knowledge in in vivo is indicated about many flood solubility hexavalent chromium compounds (NTP RoC (11th, 2005), IARC49 (1990), EU-RAR (2005)), and it is classified into Category 2. In addition, potassium dichromate (ID 262, CAS: 7778-50-9) is categoried into Category 1B from a dominant fatality test positives. And sodium dichromates (ID 260, CAS: 10588-01-9, sodium dichromate) is categoried into Category 2 from positivities, such as an in vivo small core test.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
137-26-8,Thiram,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The substance was classified as Category 1B. Because there are positive results in the chromosome aberration tests using mouse spermatogenic cells, which are in vivo mutagenicity tests using germ cells (IARC 53, 1991).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
137-30-4,"Zinc bis(N,N'-dimethyldithiocarbamate)",Germ cell mutagenicity,Category 1B,,,,"Based on positive data in multi-generation mutagenicity tests (dominant lethal tests), germ cell mutagenicity tests in vivo (chromosome aberration tests) and in vivo somatic cell mutagenicity tests (micronucleus tests), described in NTP DB (Access on July 2006), EHC 78 (1988) and IARC 53 (1991).
","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13765-19-0,Calcium chromate,Germ cell mutagenicity,Category 2,,,,"Based on the negative data on multi-generation mutagenicity tests (dominant lethal tests), the absence of data on germ cell mutagenicity tests in vivo and germ cell genotoxicity tests in vivo, positive data on somatic mutagenicity tests in vivo (sister chromatid exchange tests), described in IARC 49 (1990) and NTP DB (Access on January 2006).
","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
139-13-9,nitrilotriacetic acid,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although the dominant lethal tests using mice cited in IARC 73 (1999) and CERI Hazard Data (2002) are negative, it is recorded that the in vivo chromosome aberration test using mouse spermatogenic cells was positive. So the substance was classified as Category 1B.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
139-65-1,"4,4'-thiodianiline",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It gave positive by the DNA damage examination of the mouse (RTECS (2005)), it gave positive in the Ames test (DFGOTvol.4 (1992)), and it gave positive in the chromosomal aberration test and sister chromatid exchange test (NTP DB (2005)), in addition, it is designated by MHLW as the substance for which the mutagenicity was acknowledged. Therefore we classified it as Category 2 according to the technical guideline. [special notes] Although we only have the in vivo information on RTECS, we classified it as Category 2, because we considered that it was better to do so. Please give us expert judgements.           ","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
140-88-5,Ethyl acrylate,Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests germ cell mutagenicity tests in vivo, positive data on somatic cell mutagenicity tests in vivo (micronucleus tests) and the absence of data on germ cell genotoxicity tests in vivo, described in CERI-NITE Hazard Assessment No.59 (2004).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
142-04-1,anilinium chloride,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although each is negative (IARC 27 (1982), EU-RAR (2004)) in the in vivo chromosomal aberration test using rat myeloid and mouse cells, a positive result is accepted in the in vivo small core examination using rat myeloid and mouse cells (EU-RAR (2004)). If it classifies based on technical guidelines flow from the above result, it can classify with Category 2. Furthermore, in evaluation of EU-RAR to aniline (the result of aniline hydrochloride is also used in part), they are Category 3 and the risk phrases R68, and this is also equivalent to the Category 2 of a GHS classification. So it is judged that Category 2 is appropriate. ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
151-56-4,Aziridine,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),The substance was classified as Category 1B because the result of the in vivo dominant lethal test is positive (CERI Hazard Data (2002)).,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
156-43-4,p-Phenetidine,Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests, germ cell mutagenicity tests in vivo and germ cell genotoxicity tests in vivo, and positive data on somatic cell mutagenicity tests in vivo (micronucleus tests), described in SIDS (1995), CERI Hazard Data 2000-25 (2001), NTP DB (Access on March 2006) and Report by the Ministry of Health, Labour and Welfare (1994).
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
156-59-2,"cis-1,2-Dichloroethylene",Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests, germ cell mutagenicity tests in vivo and germ cell genotoxicity tests in vivo, and positive data on somatic cell mutagenicity tests in vivo (chromosome aberration tests), described in NTP TR55 (2002), ATSDR (1996) and CERI Hazard Data 2000-46 (2001).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1563-66-2,Carbofuran,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there is a positive result from the micronucleus test using mouse erythrocytes, which is an in vivo mutagenicity test using somatic cells (ACGIH, 2004), there is no positive result from in vivo genotoxicity tests using germ cells. So the substance was classified as Category 2.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
15829-53-5,''mercurous oxide'',Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"In ATSDR (1999), since it estimated that mercury and mercury compounds induced chromosomal abnormality to the animal somatic cell in an in vivo, they were set to Category 5.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1600-27-7,Mercury diacetate,Germ cell mutagenicity,Category 2,,,,"Based on positive data on somatic cell mutagenicity tests in vivo and the absence of data on germ cell genotoxicity in vivo. Positive results (as mercury compounds) are also available in multi-generation mutagenicity tests and germ cell mutagenicity tests in vivo, but not used for effects assessment.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1746-01-6,"2,3,7,8-tetrachlorodibenzo[b,e][1,4]dioxin",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since there was a positive result in the chromosome aberration test on rat and mouse marrow cells which is an in vivo mutagenicity test with somatic cells (ATSDR, 1998), and there was no positive result in the in vivo heredity toxicity examination on germ cells. So it was classified as Category 2 . ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
17804-35-2,Benomyl,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The dominant lethal test using rats, which is an in vivo multi-generation mutagenicity test using germ cells, is negative (Agricultural-Chemicals abstracts). And the experts investigated and confirmed the validity of the classification as Category 2 in EU and the classification of the substance's germ cell mutagenicity as Category 3A in MAK (Germany) (MAK/BAT, 2005), based on the data indicating that aneuploidy is induced in the test using mouse oocytes, which is an in vivo mutagenicity test using germ cells (Mailhes JB, & Aardema MJ; 1992). So the substance was classified as Category 1B   ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2040-52-0,thorium dioxalate,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There was no this product data. But there is the description that thorium is a radioactive material, and chromosome aberration and gene mutations in humans were induced by internal contamination of thorium oxide (IARC 78, 2001;HSDB, 2003). Moreover, there is the description thorium or thorium compound suggest hereditary genetic damage affects (ICSC (J) 1990; SITTIG, 4th, 2002). So it is classified into Category 2  ","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2426-08-6,"Oxirane, (butoxymethyl)-",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is no clear positive finding with in vivo mutagenicity test using germ cells, and there is a positive result with micronucleus test on mice, which is an in vivo mutagenicity test using somatic cells (DFGOT vol.4, 1992 and PATTY 4th, 1994). Since there was no data of in vivo genotoxicity study using germ cells, it was classified as Category 2 . ","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2429-74-5,"tetrasodium 3,3'-[(3,3'-dimethoxy[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[5-amino-4-hydroxynaphthalene-2,7-disulphonate]",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The substance was classified as Category 2. Because there is a positive result for the DNA damage test in mice, which is an in vivo genotoxicity test using somatic cells (RTECS, 2006) and there are positive results for the mouse lymphoma assays, which are in vitro mutagenicity tests, when S9 is present (IARC 57, 1993, NTP TR397, 1992)","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2451-62-9,Triglycidyl isocyanurate,Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although the dominant lethal tests in mice cited in CICAD 8(1998), ACGIH (7th, 2001) and CERI Hazard Data (2001) are negative for both oral administration and inhalation exposure, there are several positive results from the in vivo chromosome aberration tests using mouse spermatogonia in CICAD 8 (1998) and CERI Hazard Data (2001). So substance was classified as Category 1B.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
25013-15-4,"Styrene, methyl-",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"There is positive result (IARC 60, 1994, NTP TR 375, 1990) by the micronucleus test which uses the mouse red corpuscles , which are the in vivo mutagenicity tests using a somatic, there is no positive result by the in vivo genotoxicity study using a germ cell. So it is set as Category 2. ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25167-80-0,chlorophenol,Germ cell mutagenicity,"o-:Not classified, m-:Classification not possible, p-:Classification not possible",-,-,-,"O-body : There was no positive finding in any of human over generation epidemiology, over generation mutagenicity test, in vivo mutagenicity test of the productive cells and the somatic cells, and based on the statement (ATSDR (1999)) that it gave negative in the in vivo sister chromatid exchange tests using the mouse spermary cells and marrow cells, and on the statement (IUCLID (2000)) that it gave negative for the in vivo mouse micronucleus assay. So we classified it as Out Of Category according to the technical guideline.
m-body: No data.
p-body: Based on the fact that there being no in vivo test results and there being no strong positive in vitro examination results in multiple indices So we presupposed that we could not categorize it according to the technical guideline.                          ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2545-06-1,"(N-(1,1,2,2-Tetrachloroethylthio)-1,2,3,6-tetrahydrophthalimide); Captafol",Germ cell mutagenicity,Category 1B,Health hazard,Danger,May cause genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although the result of dominant lethal test on mouse, an in vivo generation mutagenicity test on germ cells, was negative (JMPR (1997) and IARC 53 (1991)), the results of the dominant lethal test on rats, both IP injection and oral administration, were weak positivities (IARC 53 (1991)). So it was classified as Category 1B.
In addition, it is positive in the test systems which does not include metabolic activation system in the chromosomal aberration test and micronucleus test which are in vitro mutagenicity test using somatic cells (IARC 53 (1991)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2646-17-5,1-[(2-methylphenyl)azo]-2-naphthol,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there is a positive result (RTECS, 2006) by the micronucleus test which used the mouse erythrocyte, which is the in vivo mutagenicity test using a somatic, there is no positive result in vivo genotoxicity study using a germ cell. So it is set as Category 2.   ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
27152-57-4,tricalcium diarsenite,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there is no this product data, chromosome aberration or micronucleus is induced to humans (peripheral blood) or rodents (marrow) as an inorganic arsenic compound (DFGOT vol.21, 2005; EHC 224, 2001; PATTY 5th, 2001; IARC Suppl.7, 1987; IARC 84, 2004; ATSDR draft, 2005). So it is set as Category 2. In addition, the inorganic arsenic (As+3) was negative in the dominant fatality examination and the mouse energy proto-cell chromosomal aberration test (ATSDR draft, 2005).               ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
2784-94-3,"2,2'-[[4-(methylamino)-3-nitrophenyl]imino]bisethanol",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Since there is a positive result by the chromosomal aberration test using a mouse marrow cell which is the in vivo mutagenicity tests using a somatic (NTP DB, 2005), and there is no positive result by the in vivo genotoxicity study using a germ cell, it is set as Category 2.    ","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
28249-77-6,"S-4-chlorobenzyl N,N-diethylthiocarbamate",Germ cell mutagenicity,Category 2,,,,"Based on positive data in in vitro micronucleus tests on mouse red blood cells, though in vitro reverse mutation tests, in vitro chromosome aberration tests and mouse in vitro dominant lethal tests showed negative (Agricultural Chemical Registration Data (1979, 1985)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
28300-74-5,"Antimonate(2-), bis[mu-[2,3-di(hydroxy-kappaO)butanedioato(4-)-kappaO1:kappaO4]]di-, dipotassium, trihydrate, stereoisomer",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The chromosome aberration inducement by the rat equivalent to somatic cell in vivo mutagenicity test (RTECS, 2004), and the chromosomal abnormality to the patient's lymphocyte medicated with this product were seen. So it was set as Category 2.          ","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
298-00-0,"Parathion, methyl-",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"The substance was classified as Category 2. Based on the positive results from the in vivo micronucleus test in rats and mice and the in vivo chromosome aberration test in rats (both are in vivo mutagenicity tests in somatic cells) (ATSDR (2001), EHC 145(1993)). The results of the epidemiological studies indicating the abnormal increases of chromosome aberrations in  exposed human peripheral blood lymphocytes (ATSDR (2001, EHC 145(1993)) also support this classification. ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
298-81-7,"9-Methoxy-7H-furo[3,2-g][1]benzopyran-7-one; Methoxsalen",Germ cell mutagenicity,Category 2,,,,"Based on the absence of data on multi-generation mutagenicity tests, germ cell mutagenicity tests in vivo and germ cell genotoxicity tests in vivo, and positive data on somatic cell mutagenicity tests in vivo (micronucleus tests), described in NTP DB (Access on May 2006) and CERI Hazard Data 2000-36 (2001).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
301-04-2,Lead diacetate,Germ cell mutagenicity,Category 2,,,,"Based on negative data on multi-generation mutagenicity tests, the absence of data on germ cell mutagenicity tests in vivo and germ cell genotoxicity tests in vivo, and positive data on somatic cell mutagenicity tests in vivo (chromosome aberration tests), described in IARC 23 (1980), NTP DB (Access on February 2006) and DFGOT vol. 17(2002).  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
302-01-2,Hydrazine,Germ cell mutagenicity,Category 2,,,,"Based on negative data on multi-generation mutagenicity tests (dominant lethal tests), the absence of data on germ cell mutagenicity tests in vivo, positive data on somatic cell mutagenicity tests in vivo (micronucleus tests in mouse red blood) and the absence of data on germ cell genotoxicity tests in vivo, described in CERI-NITE Hazard Assessment No.73 (2004).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3068-88-0,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there is a positive result (RTECS, 2005) by the micronucleus test which used the mouse erythrocyte, which is the in vivo mutagenicity tests using a somatic, there was no in vivo genotoxicity study data using a germ cell. So it was set as Category 2.  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
309-00-2,aldrin,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"We found the negative results in the dominant lethality tests using the mouse, which were the in vivo over generation mutagenicity tests using the germ cells (EHC 91 (1989), ATSDR (2002) and IARC Suppl.6 (1987)), found a positive result in the chromosomal aberration test using the rat and mouse marrow cells, which was the in vivo mutagenicity test using the somatic cells (IARC Suppl.7, 1987), and found no positive result for the in vivo genotoxicity study using the germ cells. Therefore we classified it as Category 2. ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3165-93-3,4-chloro-o-toluidinium chloride,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"For in vivo test, mutation was only seen in the next-generation by coat coloured spot test of the mouse (DFGOT vol.6 (1994)), and it gave negative in examinations of the germ cells, such as the translocation test and the dominant lethal test. Therefore we classified it as Category 2.  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3564-09-8,"disodium 3-hydroxy-4-[(2,4,5-trimethylphenyl)azo]naphthalene-2,7-disulphonate",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),We classified it as Category 2 by the positive statements for the in vivo mouse DNA damage examination and for the in vitro Ames test (RTECS (2000)).,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
36536-46-6,4-methyloxetan-2-one; (+/-)-4-methyloxetan-2-one,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"Although there is a positive result (RTECS, 2005) by the micronucleus test which used the mouse erythrocyte, which is the in vivo mutagenicity tests using a somatic, there was no in vivo genotoxicity study data using a germ cell. So it was set as Category 2.  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
3761-53-3,"disodium 1-(2,4-dimethylphenylazo)-2-hydroxynaphthalene-3,6-disulphonate",Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),There were positive (RTECS (2000)) reports for the in vivo sister chromatid exchange tests using the mouse and for the in vitro Ames test. Therefore we classified it as Category 2. ,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
4170-30-3,2-Butenal,Germ cell mutagenicity,Category 1B,Health Hazard,Danger,May cause genetic defects,"Since there was a description of ""positive"" (IARC 63 (1995)) in the chromosome aberration test employing the mouse energy proto-cell of the productive cell in vivo mutagenicity test, it was classified into Category 1B. In the in vitro examination, there are descriptions of ""positive"" (IARC 63 (1995)) in the reverse mutation test employing Salmonella typhimurium and ""Chromosomal aberration and induction of micronuclei being observed in the humans lymphocyte"" (Mutat Res.1995). EU classification: Muta. Cat. 3; R68 (EU-Annex I) is equivalent to GHS Category 2. ",2009.3.31
420-04-2,Cyanamide,Germ cell mutagenicity,Category 2,Health hazard,Warning,Suspected of causing genetic defects (state route of exposure if it is conclusively proven that no other routes of exposure cause the hazard),"It was judged to have clastogenic activity for the in vivo test and mammals cultivation cells (Agrichemical Abstracts (2002)), therefore we classified it as Category 2.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
50-00-0,Formaldehyde,Germ cell mutagenicity,Category 2,,,,"Based on the negative data on  germ cell mutagenicity tests in vivo (chromosome aberration tests in the spermatocytes of mice), positive data on somatic cell mutagenicity tests in vivo (micronucleus and chromosome aberration tests) (exclusively for gastrointestinal/alveolar cells exposed directly to formaldehyde), and absence of data on  germ cell genotoxicity tests in vivo, described in CERI-NITE Hazard Assessment No.71 (2005) and SIDS (2004). Some dominant lethal studies in rats show slightly positive (ambiguous), which is not taken into account, because they are not considered valid for evaluation purposes. ","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
50-06-6,"5-Ethyl-5-phenyl-2,4,6(1H,3H,5H)-pyrimidinetrione; Phenobarbital",Germ cell mutagenicity,Category 1B,,,,"Based on the absence of data on multi-generation mutagenicity tests and positive data on germ cell mutagenicity tests in vivo (chromosome aberration tests), described in IARC 79 (2001) and NTP DB (Access on May 2006).
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
