CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
121-44-8,Triethylamine,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"Based on the rat LC50 (4 hours): 1250ppm (equivalent: 5.163mg/L) and 2600 ppm (equivalent: 10.74mg/L) (DFGOT vol.13, 1999), lower value was adopted. 1250ppm could be judged as the steam with almost no mist from vapor pressure. And classified according to the ppm concentration standard, it was classified as Category 3.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
12108-13-3,methyl cyclopentadienyl manganese tricarbonyl,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Calculated based on rat LC50 (4 hours) : 0.076mg/L (ACGIH 7th, 2001, NICNAS, 2003), LC50 (1 hour) : 0.247mg/L (4-hour equivalent: 0.124mg/L) (ACGIH 7th, 2001, NICNAS, 2003), LC50 (1 hour) : 0.22mg/L (4-hour equivalent: 0.11mg/L) (NICNAS, 2003). Since the calculated value was 0.08mg/L, it was classified as Category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-19-3,heptan-4-one,Acute toxicity (inhalation: vapour) - Category 4,"Exclamation mark
",Warning,Harmful if inhaled,"Based on rat LC50 value (6 hours): 2690ppm (4 hour equivalent: 3294ppm) (PATTY (5th, 2001)), since with this concentration, it was judged as steam vapor pressure. And it was classified as Category 4 by the ppm concentration standard.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
123-86-4,Butyl acetate,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"It was classified as Category 3 with the rat inhalation toxicity value of 2000ppm (ACGIH (2001)). Since it was 90% or less of saturated vapor concentrations, it was classified based on gas standard value.","Feb. 20, 2007 (Environmental Hazards: Nov. 20, 2006)"
123-91-1,"1,4-Dioxane",Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the LC50 value of 9,500ppm, calculated from the testing data of rat LC50 (2-hour inhalation of vapour) of 46mg/L (CERI-NITE Hazard Assessment No.13 (2004)), 51.3mg/L (4 hours) (EU-RAR No.21 (2002)), and 64.858mg/L (2 hours) (CERI Hazard Data 97-13 (1998)), was lower than 90% of the saturated vapour concentration (49,000ppm) under a saturated vapour pressure of 37mmHg (25degC) (equivalent to 4,900Pa (25degC) (HSDB (2005)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Sep. 20, 2006 (Environmental Hazards: Feb. 10, 2006)"
126-73-8,Tributyl phosphate,Acute toxicity (inhalation: vapour) - Category 2,,,,"Based on the rat LC50 (4 hours) value of 152ppm, calculated from the testing data of rat LC50 (inhalation of vapour) of 1.359mg/L (4 hours) (EHC 112 (1991)), was lower than 90% of the saturated vapour concentration (26,300ppm) under a saturated vapour pressure of 2.66kPa (20degC) (CERI Hazard Data 2000-56 (2001)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-98-7,"2-Propenenitrile, 2-methyl-",Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Statistical calculations was applied based on LC50 on rats: 0.899, 0.899, 1.92, and 1.36mg/L (SIDS 2002). It was classified as Category 2 based on calculated value of 0.899mg/L (equivalent to 328 ppm).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-99-8,Chloroprene,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"The saturated vapor pressure concentration of this product is 264356ppm, and it is thought that all inhalation tests were done with vapor. It was classified as Category 3 based on LC50 = 8.2mg/L (2280ppm) calculated from rat LC50 values of 2 examinations which performed 4 hour exposure (SIDS (2003), IARC 19 (1979)).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
127-19-5,"Acetamide, N,N-dimethyl-",Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"It is written that LC50 value of 1-hour inhalation exposure tests employing rats is 8.81 mg/L (SIDS (2001)). When a vapor standard is applied from saturated vapor pressure level at 25degC with 2631.58 ppm (9.38 mg/L), 4-hour equivalent LC50 value is 4.41 mg/L, and it was classified into Category 3. In addition, EU classification is Xn; R20/21 (EU-Annex I), and is equivalent to Category 3-4. ",2009.3.31
1300-73-8,Xylidine,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"There is no report of an isomer mixture. There is a data of mouse LC50: 149ppm/7h for 2, 4-Xylidine (ACGIH (2002)). The saturated vapor concentration at 25degC is 180ppm (0.89mg/L), and it is thought that LC50 value in this test is steam. Since it was converted to 197ppm for 4h, it was classified as Category 2.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-72-6,"Mixture of 2,4-dinitro-6-octylphenyl crotonate and 2,6-dinitro-4-octylphenyl crotonate (octyl=1-methylheptyl,1-ethylhexyl,1-propylpentyl); Dinocap; DPC",Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the rat LC50 value of 24ppm (4 hours), calculated from the testing data of rat LC50 (inhalation of vapour) of 0.36mg/L (4 hours) (RTECS (2006)), was lower than the saturated vapour concentration (52,800ppm) under a saturated vapour pressure of 0.00533mPa (25degC) (Howard (1997)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.
","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1338-23-4,"2-Butanone, peroxide",Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 2 based on 200ppm: the confidence bounds lower bound of the average value of at inhalation LC50 = 200ppm (ACGIH (2001)), 945 and 4587ppm (Patty (2001)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
13463-39-3,Nickel carbonyl,Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the rat LC50 (4 hours) value of 12ppm, calculated from the testing data of rat LC50 (inhalation of vapour) of 35ppm (0.5 hours), was lower than 90% of the saturated vapor concentration (528,000ppm) under a saturated vapour pressure of 400mmHg (25.8degC) (equivalent to 53,300Pa at 25.8degC) (HSDB, 2005), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
13463-40-6,Iron carbonyl,Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the rat LC50 (4 hours) value of 0.32mg/L (equivalent to 40ppm), calculated from the testing data of rat LC50 (inhalation of vapour) of 0.91mg/L (30 min) (equivalent to 115ppm) (ATSDR (2001)), was lower than 90% of the saturated vapour concentration (46,000ppm) under a saturated vapour pressure of 35torr (25degC), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.
","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
137-05-3,mecrilate,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 2 based on rat LC50 = 123ppm (4hr equivalent: ACGIH, 2001).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
140-88-5,Ethyl acrylate,Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the LC50 value (4 hours) of 1,410ppm, representing the lower of the testing data of rat LC50 (4 hour inhalation of vapour) of 8.92mg/L (ECETOC JACC28 (1994)) and 5.78mg/L (MOE Risk Assessment vol. 2 (2003)), was lower than 90% of the saturated vapor concentration (50,900ppm) under a saturated vapour pressure of 38.6mmHg (25degC) (equivalent to 5,140Pa at 25degC) (HSDB (2005)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
141-32-2,Butyl acrylate,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"It seems that the inhalation test was done with vapor since saturated vapor pressure concentration was 5248ppm. From eight rat test results (SIDS (2002), ECETOC JACC 27 (1994)) , it was classified as Category 3 based on LC50 = 2026ppm converted from LC50 = 10.6mg/L calculated based on the technological direction.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
141-79-7,"3-Penten-2-one, 4-methyl-   (Mesityl oxide)",Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"Since the saturated vapor pressure concentration of this product is 11871ppm, it is thought that all inhalation tests were done with vapor. It was classified as Category 3 based on rat LC50 with 4 hour exposure = 1130ppm (PATTY(5th, 2001) vol.6).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
151-56-4,Aziridine,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on the value LC50 (4hr) = 39ppm which was acquired by having converted Rat LC50 value (56ppm) (CERI Hazard Data (2002) and PATTY (5th, 2001)) into the value for 4 hours, it was classified as Category 1.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
152-16-9,schradan,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,It was classified as Category 1 from rat LCLo (not LC50 but LCLo was used) = 0.68ppm/4H (RTECS (2002)).,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
156-43-4,p-Phenetidine,Acute toxicity (inhalation: vapour) - Category 3,,,,Based on the rat LC50 (inhalation of vapour) value of 3.53mg/L (IUCLID (2000)).,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
16219-75-3,"2-Norbornene, 5-ethylidene-",Acute toxicity (inhalation: vapour) - Category 4,"Exclamation mark
",Warning,Harmful if inhaled,"Since the saturated vapor pressure concentration of this product is 5518ppm, it is thought that inhalation toxicity study was done with vapor. Based on the data 2717ppm of the male (SIDS (2004)) which is the lowest among LC50 values for rat 4-hour inhalation test for both sex, it was classified as Category 4 based on the technological direction.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
17702-41-9,decaborane(14),Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 1 from rat LC50 value for 4 hours (46ppm = 0.23mg/L) (ACGIH, 7th, 2001). In addition, the saturated vapor pressure of decaborane was calculated to be 65.6ppm, and it was considered to be steam with the concentration of LC50 value.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
19624-22-7,pentaborane(9),Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat LC50 value (4 hours): 6ppm (equivalent: 0.01548mg/L) (ACGIH 7th, 2001), it was classified as Category 1.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
20816-12-0,osmium tetraoxide,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 1 with data of rat LC50: 40ppm (ACGIH (2001), PATTY (5th, 2001)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2238-07-5,"2,2'-[oxybis(methylene)]bisoxirane",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat LC50 (8 hours) value: 68ppm (4-hour equivalent: 0.51mg/L) (ACGIH 7th, 2001, PATTY 4th, 1994),  0.51mg/L could be judged from vapor pressure as the steam with almost no mist. And it was classified by the ppm concentration standard. 0.51mg/L was converted to 96ppm with the conversion factor (1ppm = 5.32mg/m3), and it was classified as Category 1.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
2426-08-6,"Oxirane, (butoxymethyl)-",Acute toxicity (inhalation: vapour) - Category 4,"Exclamation mark
",Warning,Harmful if inhaled,"Rat LC50 (4 hours) value: 2590ppm (13.77mg/L) could be judged from vapor pressure as the steam with almost no mist, and classified by the ppm concentration standard as Category 4.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
2439-35-2,2-(Dimethylamino)ethyl acrylate,Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the LC50 value (4 hours) of 11ppm, calculated from the testing data of rat LC50 (inhalation of vapour) of 0.066mg/L (SIDS (2003)), 0.972mg/L, (1 hour) (SIDS (2003)), 0.22mg/L (4 hours) (SIDS (2003)), was lower than 90% of the saturated vapour concentration (670ppm) under a saturated vapour pressure of 68Pa (20degC) (IUCLID (2000)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.
","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
25167-80-0,chlorophenol,"Acute toxicity (inhalation: vapour) - o-:Category 2, m-:Classification not possible, p-:Classification not possible",Skull and crossbones,Danger,Fatal if inhaled,"o-body: saturated vapor pressure concentration is 2277ppm (11.98mg/L). And it was classified as Category 2 based on rat LC50 = 389.5ppm (converted from 2.05mg/L) (ATSDR (1999)) obtained from the test considered to have been performed with vapor.
m-body: No data.
p-body: No data.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
2595-54-2,mecarbam,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 2 based on LC50 = 0.9mg/L. This value obtained by converting LC50 value (0.7mg/L) (indicated in JMPR524 (1980)) for 4 hours. In addition, since the saturated concentration of this product by calculation is 1713ppm (equivalent: 2.31* 10^7mg/L), it was presumed that the inhalation experiment was conducted in the state of steam.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
26471-62-5,"Methyl-1,3-phenylene diisocyanate; m-Tolylene diisocyanate",Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the LC50 value (4 hours) of 26ppm, calculated from the testing data of rat LC50 (4 hour inhalation of dust/mist) of 0.099mg/L (CERI Hazard Data 97-20, 1998), 0.355mg/L (CERI Hazard Data 97-20, 1998), 0.34mg/L (EHC 75, 1987) and 0.355mg/L (EHC 75, 1987), was lower than 90% of the saturated vapor concentration (660 ppm) under a saturated vapour pressure of 67 Pa (25degC) (CERI Hazard Data 97-20, 1998), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.
","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
2867-47-2,2-(Dimethylamino)ethyl methacrylate,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"2.28 mg/L<LC50 (4 hours) <3.24 mg/L (equivalent: 355 ppm<LC50 (4 hours) < 504 ppm ) of the nasal inhalation exposure test employing rats, which is described in Mitsubishi Chemical Corporation safety research institute report (the study number: B060309 2007.4.5) offered from the Ministry of Health, Labour and Welfare before the 2nd committee, is the test by the OECD guideline, and is judged to be reliable values. Since this value is lower than 90% of the saturation vapor pressure concentration 2,480 ppm in 250Pa (20degC) of saturation vapor pressure, it is categorized as ""vapor with very little mist"" according to the standard value of ppm, and is modified to ""Category 2."" ",39435.0
287-92-3,Cyclopentane,Acute toxicity (inhalation: vapour) - Category 5,-,Warning,May be harmful if inhaled,"Rat inhalation LC50 = 106mg/L (RTECS (2004)). The administration period was unknown from the writing. But exposure for 30 minutes or more with this concentration will classify as Category 5, it was classified as Category 5. In addition, the saturated concentration of this product is 4.1* 10^5ppm (equivalent value: 1.2 * 10^6mg/L), and it is presumed that the inhalation test is done in the state of steam.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
302-01-2,Hydrazine,Acute toxicity (inhalation: vapour) - Category 3,,,,"Based on the rat LC50 (4 hours) value of 570ppm, calculated from the testing data of rat LC50 (inhalation of vapour) of 0.75 mg/L (4 hours) (DFGOT vol.1 (1989)), was lower than 90% of the saturated vapor concentration (21,000ppm) under a saturated vapour pressure of 2.1kPa (20degC) (CERI Hazard Data 97-15 (1998)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
3033-62-3,"Ethanamine, 2,2'-oxybis[N,N-dimethyl-",Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"Lower value was adopted from LC50 (6 hours) value: 117ppm and 166ppm (4-hour equivalent: 0.938mg/L and 1.33mg/L) (ACGIH 7th, 2001). 0.938mg/L was considered to vapor with almost no mist from vapor pressure , and it was classified by the ppm concentration standard. It was classified as Category 2 based on the converted value (conversion coefficient 1ppm=6.55mg/m3) was 142ppm.","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
3268-49-3,3-(Methylsulfanyl)propanal,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"It is written that LC50 values are 1,036-1,105 ppm (male) and >1,105 ppm (female) in 4-hour inhalation exposure test employing rats (OECD TG 403, GLP) (SIDS (2003)), LC50 value is judged to be 1,036-1,105 ppm in SIDS (2003). Since saturated vapor pressure level of this substance (20degC)is 1,970 ppm, it was classified into Category 3 by applying the gas standard. ",2009.3.31
4016-14-2,"2,3-epoxypropyl isopropyl ether",Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"Since the saturated vapor pressure concentration of this product is 12400ppm, it is thought that all inhalation tests were done with vapor. It was classified as Category 3 based on rat LC50 converted into exposure for 4 hours = 1556ppm (PATTY (5th, 2001), ACGIH (2001)).","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
4170-30-3,2-Butenal,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"In 4-hour inhalation exposure test employing rats, lethal concentration is 100 ppm (ACGIH 7th, 2001), and LC50 value is 85 ppm (IUCLID (2000)). Since it is a liquid whose saturated vapor pressure level (20degC)is 39,500ppm, it was classified into Category 1by applying the gas standard. EU classification: T+;R26 is equivalent to the GHS Category 1. ",2009.3.31
509-14-8,tetranitromethane,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat inhalation LC50 (4 hours): 0.14mg/L (level equivalent: 17.5ppm) (ACGIH and (7th, 2001), DFGOTvol.4 (1992), PATTY (4th, 1994), and NTP TR386 (1990)), it was classified as Category 1. In addition, above-mentioned LC50 value is significantly lower than the saturated vapor concentration of this substance of 11100ppm(equivalent: 88.11mg/m3), the inhalation exposure test was judged to have been conducted with steam which does not include mist.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
5124-30-1,"Methylenebis(4,1-cyclohexylene) diisocyanate",Acute toxicity (inhalation: vapour) - Category 1,,,,"Based on the guinea pig LD50 (4 hours) value of 0.026mg/L (equivalent to 2.4ppm), calculated from the testing data of guinea pig LC50 (1-hour inhalation) of 0.051mg/L (MOE Risk Assessment vol. 2 (2003)), was lower than 90% of the saturated vapour concentration (20ppm) under a saturated vapour pressure of 2.1*10^-3 Pa (25degC), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values of gas.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
541-85-5,5-methylheptan-3-one,Acute toxicity (inhalation: vapour) - Category 4,"Exclamation mark
",Warning,Harmful if inhaled,"Based on the report that with 15.7mg/L (stated to be saturated vapor concentration) 3 among 6 mice died (ACGIH (2001)), it was classified as Category 4.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
542-75-6,"Propene, 1,3-dichloro-",Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"Since there was almost no mist intermingled with the steam, it was classified by the ppm concentration standard value. It was classified as Category 3 from Rat LC50 value (Male = 855 - 1035ppm, and female = 904ppm: Agricultural Chemical Registration Data, 1997).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
542-92-7,"1,3-Cyclopentadiene",Acute toxicity (inhalation: vapour) - Category 4,"Exclamation mark
",Warning,Harmful if inhaled,"Based on LC50 (4hr) = 19mg/L which is a converted value for 4 hours of rat inhalation LC50 (1hr) = 39mg/L, it was classified as Category 4. In addition, the saturated concentration of this product is 5.7*10~5ppm (equivalent value: 1550mg/L), and it is presumed that this experiment was conducted with steam.","Jun. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
556-52-5,"2,3-epoxypropan-1-ol",Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"The saturated vapor pressure concentration of this product is 1180ppm, and the 4 hour rat inhalation test (CERI Hazard Data (2002)) was conducted with steam. It was classified as Category 3 based on LC5 0= 580ppm based on the test.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
563-47-3,3-Chloro-2-methylprop-1-ene,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"It is written that LC50 value (4 hours) of the inhalation exposure test employing rats is 4.6 mg/L (equivalent 1,242 ppm) (DFGOT vol.4 (1994)). Since saturated vapor pressure level (20degC) is 133,000 ppm, it was classified into Category 3 by applying the gas standard. ",2009.3.31
563-80-4,"2-Butanone, 3-methyl-",Acute toxicity (inhalation: vapour) - Category 5,-,Warning,May be harmful if inhaled,"It was classified based on rat LC50 (6 hours) value: 6377ppm (4-hour equivalent: 27.46mg/kg) (PATTY 4th, 1994). Such concentration could be judged to be steam with almost no mist from its vapor pressure, and it was classified as Category 5 by the ppm concentration standards.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-14-7,"1,1-Dimethylhydrazine",Acute toxicity (inhalation: vapour) - Category 2,,,,"Based on the rat LC50 value of 252ppm, representing the lower of the two testing data of rat LC50 (4-hour inhalation exposure) of 252ppm (equivalent to 0.66mg/L) and LC50 (1hour) of 1,411ppm (equivalent to 3.67mg/L; 708ppm for 4 hours (equivalent to 1.84mg/L)) (PATTY (4th, 2000)) was lower than 90% of the saturated vapour concentration (207,000ppm) under a saturated vapour pressure of 156.8torr (25degC), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values of gas.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
57-57-8,propiolactone,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat inhalation LC50 value (30 minutes) = approximately 250ppm (4-hour equivalent: about 88.4ppm) (ACGIH (7th, 2001)), and LC50 (6 hours) value = approximately 25ppm (4-hour equivalent: about 30.6ppm) (ACGIH (7th, 2001)), it was classified as Category 1.","Mar. 23, 2006"
594-42-3,"Methanesulfenyl chloride, trichloro-",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat LC50 (1 hour) value: 11ppm (4-hour equivalent: 0.042mg/L) (DFGOT vol.1, 1991) and 16ppm (4-hour equivalent: 0.061mg/L) (PATTY 4th, 1994), it was classified as Category 1. The vapor pressure with these concentration indicates steam with almost no mist,  it was classified by the ppm concentration standard.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
598-31-2,bromoacetone,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 1 based on rat inhalation administration test LC50 value of 0.056mg/L/4H (0.112mg/L/1H) (HSDB, 2003).","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
598-78-7,"Propionic acid, 2-chloro-",Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"The saturated vapor pressure concentration of this product is 1396ppm = 6.20mg/L, and it is thought that the inhalation test was done with vapor. It was classified as Category 3 based on rat LC50 = 3.38mg/L = 760ppm (IUCLID (2000)).","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
60-34-4,methylhydrazine,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Based on rat LC50 (4 hours) values: 74ppm and 78ppm (equivalent of 0.14mg/L and 0.15mg/L) (ACGIH 7th, 2001, PATTY 4th, 1994) which vapor pressure indicate steam with almost no mist, it was classified as Category 1 by the ppm concentration standard.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-53-3,Aniline,Acute toxicity (inhalation: vapour) - Category 2,,,,"Based on the LC50 value (4 hours) of 300ppm, calculated from the testing data of rat LC50 (4 hour inhalation of vapor) of 1mg/L (4 hours) (EU-RAR No.50 (2004), was lower than 90% of the saturated vapor concentration (400ppm) under a saturated vapour pressure of 0.04kPa (20degC) (ICSC (2004)), the substance was considered as ""vapour containing substantially no mist"" and was classified based on standard values expressed in ppm.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
62-75-9,dimethylnitrosoamine,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"It was classified as Category 1 based on rat acute inhalation toxicities LC50 = 78ppm (ACGIH (2001), PATTY, 5th (2001)).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-83-9,"Methane, isocyanato-",Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,It was classified as Category 1 from rat inhalation LC50 = 7.47ppm/4H (ACGIH (2001)).,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
624-92-0,Dimethyl disulfide,Acute toxicity (inhalation: vapour) - Category 3,Skull and crossbones,Danger,Toxic if inhaled,"Since the saturated vapor pressure concentration of this product is 37871ppm, it is thought that all inhalation tests were done with vapor. It was classified as Category 3 based on the converted value for 4 hour exposure from rat LC50 = 805ppm (PATTY(5th, 2001) vol.7) .","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
627-13-4,propyl nitrate,Acute toxicity (inhalation: vapour) - Category 5,-,Warning,May be harmful if inhaled,"There are data with rat LC50: 9000 - 10000ppm (4h) (ACGIH (2001) and (PATTY (5th, 2001)). Since this was below doubled 5000ppm (Category 4), it was classified as Category 5.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
627-44-1,diethylmercury,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"It classified as Category 1 based on rat LC50 = 24.4ppm (0.258mg/L) (RTECS (2004)).

[special note] Although exposure time is unknown, assuming this value is for either 1h, 2 h, 8 h, or 24 h and convert each into a 4h value, it will be 12.2, 17.3, 34.5, or 59.8ppm, which all fall into Category 1.","Mar. 23, 2006"
64-18-6,Formic acid,Acute toxicity (inhalation: vapour) - Category 4,"Exclamation mark
",Warning,Harmful if inhaled,"Since the saturated vapor pressure concentration of this product is 45544ppm, it is thought that each inhalation test was done with vapor. It was classified as Category 4 based on rat LC50 = 3929ppm (7.4 mg/L) (DFGOT vol.19 (2003)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
640-19-7,2-fluoroacetamide,Acute toxicity (inhalation: vapour) - Category 1,Skull and crossbones,Danger,Fatal if inhaled,"Saturated concentration of this product (sublimates) is calculated to be 4.1mg/L from vapor pressure of 132Pa (25degC), and about 0.14mg/L of inhalation toxicity study concentration is considered as vapor. Therefore, the highger toxic value (LC50 (4 hours) = 0.1366mg/L = 43.3ppm) was adopted among rat LC50 (4 hours) = 0.1366mg/L (male) and 0.1445mg/L (female), (Biomed Environ Sci (2000)). And it was classified as Category 1.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
674-82-8,4-Methylideneoxetan-2-one,Acute toxicity (inhalation: vapour) - Category 2,Skull and crossbones,Danger,Fatal if inhaled,"It is written in IUCLID (2000) that LC50 values of the 4-hour inhalation exposure test employing rats are 0.311-0.686 mg/L (90.4-199 ppm), 0.94 mg/L (274 ppm), 0.82 mg/L (238 ppm) (IUCLID (2000)), etc., and LC50 value of the 1-hour inhalation exposure test employing rats is 551ppm. When the gas standard is applied from saturated vapor pressure level with 9,860 ppm (20degC)of this substance, 4-hour equivalent LC50 value for 1-hour exposure is 275 ppm. Although these data are within the scope of Category 1 or 2, it was classified into Category 2 since there were much data which correspond to Category 2. In addition, in EU classification, Xn; R20 (EU-Annex I). ",2009.3.31
