CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
123-92-2,isopentyl acetate,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"The result of an eye irritation examination of the rabbit which used the isomer mixture as the test substance is mild (2nd of ten steps of stimulative scales) (ACGIH (2001)), and this substance or an isomer mixture by inhalation exposure irritation is reported to the eye or the conjunctiva in humans (ACGIH (2001), DFGOTvol.11 (1996)). It was referred to as Category 2B based on these facts.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
123-96-6,2-Octanol,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"It was set as Category 2A-2B based on the statement that redness in a rabbit eye (PATTY (5th, 2001)), and the statement that redness and a pain were produced in an eye in humans (ICSC (J), (2002)).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-04-9,Adipic acid,Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"Based on the statement which moderate to severe irritation was indicated by the test using a rabbit (CERI Hazard Data (1998), PATTY (5th, 2001)), it was set as Category 2A. There is the preexisting classification of EU-Annex1: Xi; R36.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-09-4,Hexamethylenediamine,Serious eye damage / eye irritation - Category 1,,,,"Based on the description in the report on eye irritation tests with rabbits (SIDS (1996)): ""Corrosive."" Also based on the description of the human health effects (MOE Risk Assessment vol. 3 (2004)): ""Corrosive to the eye, skin and respiratory tract.""
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-40-3,Dimethylamine,Serious eye damage / eye irritation - Category 1(1 - 5% solution),Corrosion,Danger,Causes serious eye damage,"To eye of rabbit, conjunctivitis, conjunctival edemas, keratitis and corneal opacity are caused 1% aqueous solution, and conjunctival hemorrhage, corneal edemas, turbidity and neovascularization are caused 5% aqueous solution, and it will continue 28 days. Furthermore, in higher concentrations, skin corrosiveness that a corneal becomes the translucent of blue and white in several seconds (DFGOTvol.7 (1996), ACGIH 7th, (2001)). So it was set as Category 1 (1-5% water).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
124-43-6,hydrogen peroxide--urea,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"In Priority 2, there is the description that it has critical irritation to the human eye (HSFS (2000)), the diox as constituent elements of this product indicated causticty to the eye. So it was classified into Category 1.","Jun. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
12427-38-2,"Manganese N,N'-ethylenebis(dithiocarbamate)",Serious eye damage / eye irritation - Category 2A,,,,"Based on the evidence of conjunctival effects with a Draize score of 2.8 observed in rabbit eye irritation tests, which were reversed on day 8 (Agricultural Chemical Registration Data (1985)).
","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-73-8,Tributyl phosphate,Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on rabbit eye irritation tests (EHC 112 (1991)): ""moderate irritant.""","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-98-7,"2-Propenenitrile, 2-methyl-",Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,Mild irritation was indicated to eye of rabbit. But it recovered within 1 hour (ACGIH 7th.2001). So it was set as Category 2B.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
126-99-8,Chloroprene,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Although conjunctivitis was produced with the rabbit, a duration of the problem has a statement that it was for ten days (SIDS (2003)). Moreover, irritation and pains were produced in the eye by vapor exposure in the rat (PATTY (5th, 2001)) But .the stimulative grade is unknown. So it was set as Category 2A-2B based on these data.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
12604-58-9,Ferrovanadium dust,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"We classified it as Category 2B based on the description that mild eye irritation was acknowledged in occupational exposure examples (ACGIH (7th, 2001)).","Oct. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
127-18-4,Tetrachloroethylene,Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on rabbit eye irritation tests (CERI-NITE Hazard Assessment No.65 (2005)): ""moderate irritant.""","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
127-19-5,"Acetamide, N,N-dimethyl-",Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"From a description of ""It has mild and reversible stimulus when the non-diluted solution was dropped.""(SIDS (2001)) in the eye irritation test employing rabbits, it was classified into Category 2B. ",2009.3.31
128-37-0,"2,6-Di-tert-butyl-p-cresol",Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"By the statement of that in the rabbit test mild inflammations in the conjunctival were seen, and recovered 72 hours afterward (CERI Hazard Data), it was set as Category 2B.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
129558-76-5,N-[4-(p-Tolyloxy)benzyl]-1-methyl-3-ethyl-4-chloro-1H-pyrazole-5-carboxamide,Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"Although the irritant effect was obserbed in the iris after one hour, it disappeared after 24 hours. And although redness and edema were observed in the conjunctiva, it disappeared after 14 days. Based on these results (Agricultural Chemical Registration Data), it was classified into Category 2A.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
1300-73-8,Xylidine,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"There is no report with a mixture, and although there is a stimulative (DFGOTvol.19 (2003)) statement by the examination of the rabbit of 2,4 isomer, its recovery is unstated, so it cannot to set as Category 2A or 2B. It is more desirable to set to 2A from a viewpoint of safety if subdivision is required in a display etc.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1302-74-5,Emery,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Based on description that in humans, the dust stimulates an eye (ICSC (J) (2000), SITTIG 47th (2002)), it was set to Category 2A-2B.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-32-8,arsenic disulfide,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Although there was no evidence of this product, due to the description that the arsenic compounds particulate irritates to the eye (DFGOT 21, 2005), it was classified into Category 2B.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-33-9,"arsenic sulphides, natural",Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Due to the descriptions that this product irritates to human eye (HSDB, 2003; HSFS, 1998), and that the arsenic compounds particulate irritates to the eye (DFGOT 21, 2005), it was classified into Category 2B.","Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-86-2,Diboron trioxide,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Based on statements that conjunctivitis was produced for the animal (ACGIH (2001)), and that an eye was stimulated (ACGIH and (2001), (ICSC (J), (1996)) and redness and pains were produced (ICSC (J), (1996)) in human, it was set as Category 2A-2B.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1303-96-4,Borax,Serious eye damage / eye irritation - Category 2A-2B,,,,"Based on the description in the report on eye irritation tests in rabbits and rats (ECETOC TR63 (1995) and ATSDR (1992)): ""The substance induced clouding of the conjunctiva with hyperplasia and blister formation. Corneal irritation was noted, with the effects healing within days 8-21,"" ""eye inflammation."" Also based on the human evidence of eye irritation of unknown degree (ECETOC TR63 (1995)). Although classified into Category 2A-2B, the substance should be placed in Category 2A from the viewpoint of safety if further subclassification is needed.  ","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1304-28-5,"barium oxide, obtained by calcining witherite",Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"It was set as Category 2B from description that there are stimulus, redness and pain to the human eye (ICSC(J),  1999; HSFS, 2002), and the eye is stimulated as water-soluble barium compounds (ACGIH-TLV, 2005).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1304-29-6,barium peroxide,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"It was set as Category 2B from description (ICSC, 1999; SITTIG, 4th, 2002; HSFS, 2001) ""an eye is stimulated"".","Mar. 15, 2007 (Environmental Hazards: Mar. 23, 2006)"
1304-56-9,Beryllium oxide,Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on epidemiological studies of human exposure (HSDB (2006)): ""The substance burns the skin and eye."" Also based on the evidence of ""redness and pain"" (ICSC (2000)). The substance is thus considered irritating to the eye.
","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-62-0,Calcium dihydroxide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Based on the description that moderate, severe, and corrosive irritations are indicated to the eyes in humans (ACGIH, 7th, 2001; IUCLID, 2000; HSDB, 2005; ICSC (J) 1997; SITTIG, 4th, 2002; HSFS, 2005), and the deascription that corrosive irritations are indicated to the rabbits (IUCLID, 2000),  it was set as Category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-78-8,Calcium oxide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"It categoried into Category 1 based on the corrosive to eye (ICSC (1997)), and corrosion of the skin / stimulative GHS classification being Category 1C.","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1305-99-3,tricalcium diphosphide,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"From description that the eye is stimulated (ICSC (J) (2002)), it judged that there was eye irritation. And it was set as Category 2A-2B. Detailed categorization was not made.","Mar. 23, 2006"
1306-23-6,Cadmium sulphide,Serious eye damage / eye irritation - Category 2A-2B,,,,"Based on the description in HSDB (2005) of the human health effects: Painful conjunctivitis, photophobia, lacrimation, & amp; corneal opacity. The substance is thus considered ""irritating"" to the eyes, although should be placed in Category 2A from the viewpoint of safety, if further subclassification is needed.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-37-1,Diiron trioxide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Based on the description with corrosive in humans (IUCLID (2000)), it was set as Category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1309-60-0,Lead dioxide,Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in HSDB (2006): ""Probably a severe eye, skin, and mucous membrane irritant."" The substance is thus considered severely irritating to the eye. 
","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-11-3,Dimethylphthalate,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"There is the descriptions that very mild - mild irritation was acknowledged by application to the eyes of the rabbits (CERI Hazard Data (1999), ACGIH (7th, 2001) and PATTY (4th, 1994)), we judged that ocular irritational property was mild. And we classified it as Category 2B.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-52-2,Sodium Pentachlorophenate,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"From the description with redness, pain and stimulate the human eye (ICSC(J), 1997; HSDB, 2003; SITTIG, 4th, 2002), and it is classified into R36/37/38( eye, respiratory organ, and skin are stimulated) according to Annex I (Accessed in Sept. 2006), it thought that there was eye irritation. And it was set as Category 2A-2B. In addition, detailed categorization is difficult.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
131-74-8,ammonium picrate,Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"It wasset as Category 2A from description which stimulates (Moderate) the human eye (HSDB, 2003; SITTIG, 2002; HSFS, 1987).","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
1310-32-3,iron selenide,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Although there was no data about this product, it irritaties to the eye as selenium compound in ACGIH-TLV(2004). Since there was no data used as the index of subdivision, it was classified into Category 2A-2B.
[Indication] 2A is recommended based on the safety, when the Category needs to subdivide.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-58-3,Potassium hydroxide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Since there are statements of irreversible damage with humans (SIDS (2001)), and of corrosive in rabbit test (SIDS (2001)), and since skin caustic / stimulative GHS classifications are in Category 1B, it was categoried into Category 1.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-66-3,Lithium hydroxide monohydrate,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Although the animal data was not able to be found out, collections of hazard data (such as ICSC (1998) and GESTIS (2006)), have description ""severe burns is caused."" Since it was also set as Category 1 in skin corrosivity, it was set as ""Category 1"".","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1310-73-2,Sodium hydroxide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"It was set as Category 1 from description (ACGIH, 7th, 2001;DFGOT vol.12, 1999-ATTY, 5th, 2001) that severe and serious hazard were caused to human's eye, and from description (SIDS, 2002) that corrosive was caused at 1.2% or more to a rabbit eye.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
13121-70-5,cyhexatin,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"There was no data of the test which applied directly to the eye of the animal. But based on the description that eye irritations were acknowledged by single spray to the goat (ACGIH (7th, 2001), EHC 15 (1980)), it was set as Category 2A-2B.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
1313-60-6,disodium peroxide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"There is the descriptions of PATTY (5th, 2001) "" the serious irritation to the eye, membrance, and skin"", ""droplet to the eye has a possibility of causing serious damage""in HSDB (2002). And selection of skin stimulativeness Category 1, and a 1% solution is about pH13 (PATTY, 5th, 2001). So it was classified into Category 1.","Mar. 23, 2006"
1313-82-2,Disodium sulfide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"There is the description that causticity was indicated to the eye (ICSC (J) (2002)), on the description that it was a caustic substance (HSFS (1999)), and on the descriptions that the burn injury was caused by eye contact in occupational exposure examples( IUCLID (2000) and HSDB (Access on Jun 2005)). So we classified it as Category 1.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1314-62-1,Divanadium pentaoxide,Serious eye damage / eye irritation - Category 2A,,,,"Based on the evidence of ""moderate irritation"" from rabbit eye irritation tests (RTECS, 2004).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1314-80-3,Diphosphorus pentasulfide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"From description that strong stimulativeness, eye damage, a severe burn, and corrosiveness are indicated in humans (HSDB (2005), HSFS (2001), ICSC (J) (2004)), and from description that the moderate irritation is indicated by eye irritation test with a rabbit (comparing with the OECD Guidelines dosage is 1/5) (RTECS (2005)), it was judged that there was strong stimulative and critical lesional to an eye. So it was set as Category 1.","Mar. 23, 2006"
1314-84-7,trizinc diphosphide,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"By the eye irritation tests (3% zinc phosphites granules) using a rabbit, inflammation of the iris, moderate stimulus to conjunctiva was accepted, and muddiness of the cornea of diffusion was accepted by one example in the ocular-mucous membrane of non-washing group. Although slowdown of the gloss of the cornea usually seen was accepted in 3 examples at 1 hour after medication, it became normal at 72 hours or at 7 days (Agricultural Chemical Registration Data). So it was set as Category 2B.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
13171-21-6,phosphamidon,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"There is the description about the human eye stimulativeness that ""Most of the 32 persons felt the irritant property of the conjunctiva immediately after application""(PIM (Poisons Information Monographs) 454 (WHO/IPCS, 2001)). So we classified it as Category 2. However, the data was insufficient, so deliberate categorization of 2A and 2B was impossible.
[Indication] 2A is recommended based on the safety, when the Category needs to subdivide. ","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1319-77-3,Cresol,Serious eye damage / eye irritation - Category 1,,,,"Based on the evidence of ""corneal opacity and arterialization"" from the rabbit eye irritation test (CERI Hazard Data 97-9-1, 1998).","Mar. 23, 2006 (Environmental Hazards: May 24, 2006)"
13194-48-4,ethoprophos,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Since actinic erythema (moderate) and  the scleral and angiogenesis of nictitating membrane were observed in eyes of rabbits, it was classified into Category 2A-2B.
[Indication] 2A is recommended based on the safety, when the Category needs to subdivide.","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
132-27-4,"Sodium 1,1'-biphenyl-2-olate",Serious eye damage / eye irritation - Category 1,,,,Because the pH of 1% aqueous solution may exceed 11.5 (normally in the range of 11.2 to 11.6) according to DFGOT Vol.2 (1991).,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1321-64-8,pentachloronaphthalene,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Although we found no concrete case reports, we classified it as Category 2A-2B based on the description that it stimulated the eyes in ICSC (J) (2001).","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1321-65-9,trichloronaphthalene,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"There is the description that that the eyes are stimulated slightly (ICSC (J)(2001)), and the description that the eyes may be stimulated (HSFS (2001)). As judging that eye irritations were slight and was set as Category 2B.","Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
1321-74-0,"Benzene, diethenyl-",Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"Since the inflammation of the conjunctiva remained even if it left on the 8th by moderate pain by applying-eyewash medication of the rabbit (ACGIH (2001)), it was set as Category 2A.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1327-53-3,Diarsenic trioxide,Serious eye damage / eye irritation - Category 2A-2B,,,,"Based on the evidence of ""eyelid edema and corneal injury and opacity"" (CERI Hazard Data 2001-8, 2001) from the rabbit skin irritation test, although the substance should be placed in Category 2A from the viewpoint of safety.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
133-06-2,"1,2,3,6-tetrahydro-N-(trichloromethylthio)phthalimide",Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"There is the description that in the eye irritation tests using the rabbit, the change of the eye, which indicates irritation was acknowledged, and was maintained for 21 days (Agricultural-Chemicals abstracts). So it was set as Category 1.","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1330-20-7,Xylene,Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on the rabbit eye irritation test (CERI-NITE Hazard Assessment No.62, 2004): ""moderate irritant"".","Mar. 23, 2006 (Environmental Hazards: May 24, 2006)"
1330-43-4,"Disodium tetraborate, anhydrous",Serious eye damage / eye irritation - Category 2A-2B,,,,"Based on the description of the human health effects (ECETOC TR63 (1995)): ""Sodium tetraborate, in the form of dust, causes eye irritation,"" though the severity of the effects are not presented. The substance should be placed in Category 2A from the viewpoint of safety if further subclassification is needed.","Jul. 24, 2006 (Environmental Hazards: Sep. 20, 2006)"
1331-22-2,methylcyclohexanone,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"We found no data about the isomer mixture, however, we found the description in PATTY (4th, 1994) that moderate irritation was seen in the rabbits for 2-methylcyclohexanone. Therefore we classified it as Category 2A-2B. Since there was no data about resilience, deliberate categorization was impossible.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
1331-61-9,Ammonium dodecylbenzenesulphonate (C12),Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on rabbit eye irritation tests (CERI-NITE Hazard Assessment No.5 (2005)): ""Application of 5% solution produced severe congestion and edema."" The substance is thus considered a severe irritant (LAS mixtures with carbon chain lengths of 10-13; no data available on ammonium dodecylbenzenesulphonate per se). ","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1332-40-7,Copper oxychloride,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"In the eye irritation tests using a doe rabbit, by the Draize method, more than 1 score of blue haze, conjunctival redness, and conjunctival edema are observed in all samples within 48 hours after application, and it recovered within 9 days (the additional data for Agricultural Chemical Registration, 2006). So it was thought that there was mild eye irritation and it was set as Category 2B.    ","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
1333-82-0,Chromium trioxide,Serious eye damage / eye irritation - Category 1,,,,"Based on the description in EU-RAR No.53 (2005) of the effects on human health: Accidental exposure to water-soluble Cr (VI) solution causes damage to the eyes; A number of case reports indicate corneal/conjunctival inflammation and severe symptoms such as corneal erosion and ulceration; Single and repeated exposure causes severe, persistent damage to the eyes and skin associated with the formation of ulcers. Chromic anhydride is classified into Category 1, according to the classification of chromium (VI) compounds into the same category.
As for the health hazards, refer to the data on chromium and chromium compounds.
","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-31-5,dimercury dicyanide oxide,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Due to the description that it irritates to the eye (STTIG, 4th, 2002;HSFS, 1993), it was classified into Category 2B.","Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-87-1,hexachloronaphthalene,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,There were no concrete case reports. But we classified it as Category 2A-2B based on the descriptions in ICSC (J) (2001) and HSFS (1999) that it stimulated the eyes.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
1335-88-2,tetrachloronaphthalene,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"There was no concrete case report. But based on the description that the eyes are stimulated slightly (ICSC (J) (2001)), it was set as Category 2B.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13356-08-6,hexakis(2-methyl-2-phenylpropyl)distannoxane,Serious eye damage / eye irritation - Category 2A,,,,"Based on the description in the report on eye irritation tests in mammals (species unknown) (HSDB (2006)): ""Severely irritating."" 

","Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
1336-21-6,Ammonium hydroxide,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"The causticity is indicated in the examination data of the rabbit (RTECS (1997) and HSDB (2003)), and in effect of the human (SITTIG (4th, 2002), DHP (13th, 2002), ICSC (J) (1995)). So it was classified into Category 1.","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
1338-23-4,"2-Butanone, peroxide",Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"It was set as Category 1 based on the description of ""caustic"" (PATTY (5th, 2001, vol.6, p1155)), ""very severe irritation"" (DFGOTvol.3 (1991, p250)) and ""causing a critical injury to a rabbit eye"" (HSDB (2003)).","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
134-32-7,1-Naphthylamine,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,We classified it as Category 2B based on the descriptions that mild irritation was acknowledged in the tests using the rabbits (IUCLID (2000) and HSDB (Access on Oct 2005)).,"Mar. 23, 2006"
134098-61-6,"tert-Butyl 4-({[(1,3-dimethyl-5-phenoxy-4-pyrazolyl)methylidene]aminooxy}methyl)benzoate; Fenpyroximate",Serious eye damage / eye irritation - Category 2B,,,,"Based on the description in the report on rabbit eye irritation tests (Agricultural Chemical Registration Data (2002)): ""The substance is a mild eye irritant with reversible effects.""","Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
1341-49-7,Ammonium hydrogendifluoride   ((NH4)(HF2)),Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Since it is classified into skin corrosivity (Category 1) and there is the descriptions that it irritates to the human eye (HSDB (2003), IUCLID (2000), SITTIG (4th, 2001)), it was classified into Category 1.","May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13429-07-7,"2-Propanol, 1-(2-methoxypropoxy)- ; Dipropylene Glycol Methyl Ether",Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"We classified it as Category 2B based on the description that mild corneal irritation was acknowledged in the test applied to the eyes of the rabbits (ACGIH (7th, 200)1).","Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
13453-07-1,gold trichloride,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Although the data of this product was not found, it was classified into the Category of skin corrosive substances. And in addition, this product was classified into the caustic substances in UNRTDG. Due to the description that strongly acids was indicated  (pH values at 20degC set to less than 1 (BGIA, GESTIS-database on hazardous substances, Accessed in 2006)), it was classified into Category 1.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13457-18-6,pyrazophos,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,"Since mild irritation was observed in the rabbit eye (JMPR852 (1992)), it was classified into Category 2B. In addition, in Priority 1, although an exposure situation is not clear, the conjunctiva of both eyes and corneal erosion were observed in human accident cases (JMPR852 (1992)).","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
13463-39-3,Nickel carbonyl,Serious eye damage / eye irritation - Category 1,,,,"Based on the following human evidence found in HSDB, 2005: ""Vapor is irritating to eyes, nose, and throat. Liquid will burn the skin and eyes"", which should be considered as ""irreversible damage to eyes"" from the viewpoint of safety.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
13463-67-7,Titanium dioxide,Serious eye damage / eye irritation - Category 2B,-,Warning,Causes eye irritation,It was set as Category 2B from the statement with mild by rabbit test (IUCLID (2000)).,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
13477-00-4,barium chlorate,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"Due to the description that there is irritation to the human eye in Priority 2 (ICSC (J), (2000), SITTIG (4th, 2002), HSDB (2002), HSFS (2001)), it was set as Category 2A-2B.
[Indication] 2A is recommended based on the safety, when the Category needs to subdivide.","Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
13494-80-9,tellurium,Serious eye damage / eye irritation - Category 2A-2B,Exclamation mark,Warning,Causes serious eye irritation,"It was set as Category 2A-2B from description that the eye is stimulated (HSFS (1999), SITTIG (4th, 2002)).","Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
135-19-3,2-Naphthol,Serious eye damage / eye irritation - Category 2A,Exclamation mark,Warning,Causes serious eye irritation,"From description which causes serious stimulation to the human eye (ICSC(J), 2005) and the rabbit eye (SIDS, 2006; IUCLID, 2000), it is set as Category 2A.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
13517-17-4,Disodium chromate decahydrate,Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"Due to the descriptions that anhydrides of this product (Sodium chromate (CAS:7775-11-3)) shows causticity to the human eye, and it produces serious depths burn and the visual impairment (ICSC(2005);SITTIG (4th, 2002)), it was classified into Category 1.","Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
13530-68-2,Chromic acid   (H2Cr2O7),Serious eye damage / eye irritation - Category 1,Corrosion,Danger,Causes serious eye damage,"From the description that highly-hydrosoluble hexavalent chrome compound damages a human eye (EU-RAR, 2002), and from skin corrosivenesses (Category 1), it was set to Category 1","Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
